timestamp,Fox_assembly_Cathy,Fox_assembly_Boyce,Fox_assembly_Dixie,Cockatoo_assembly_Heath,Cockatoo_assembly_Valencia
2017-10-16 19:00:00,67.53,389.9,83.73,129.7,165.075
2017-10-16 20:00:00,64.17,372.88,42.56,124.9,160.775
2017-10-16 21:00:00,63.17,363.16,31.75,121.5,158.95
2017-10-16 22:00:00,51.1,328.5,18.99,133.225,158.55
2017-10-16 23:00:00,45.34,305.74,15.21,102.35,168.725
2017-10-17 00:00:00,42.24,287.93,16.18,71.5,152.075
2017-10-17 01:00:00,41.53,280.3,15.4,71.15,123.75
2017-10-17 02:00:00,42.13,274.38,55.06,70.2,121.5
2017-10-17 03:00:00,41.4,274.25,15.16,68.475,120.45
2017-10-17 04:00:00,40.4,280.38,15.3,71.475,151.75
2017-10-17 05:00:00,39.97,325.38,15.19,66.45,153.275
2017-10-17 06:00:00,52.65,343.77,22.55,62.55,95.875
2017-10-17 07:00:00,59.56,336.69,83.96,79.575,125.525
2017-10-17 08:00:00,66.96,364.51,129.35,87.05,153.4
2017-10-17 09:00:00,69.7,408.42,153.88,94.775,157.8
2017-10-17 10:00:00,70.26,429.4,171.59,109.05,164.7
2017-10-17 11:00:00,71.33,441.22,173.89,111.075,159.95
2017-10-17 12:00:00,72.7,463.7,172.29,118.3,184.175
2017-10-17 13:00:00,75.4,434.54,173.29,103.3,163.0
2017-10-17 14:00:00,74.12,451.34,166.99,129.0,161.7
2017-10-17 15:00:00,72.01,445.54,154.68,133.3,193.575
2017-10-17 16:00:00,71.74,446.65,145.41,128.6,174.4
2017-10-17 17:00:00,63.67,423.0,139.75,137.475,185.6
2017-10-17 18:00:00,60.37,418.86,137.49,200.2,170.125
2017-10-17 19:00:00,61.1,403.39,137.1,175.825,168.2
2017-10-17 20:00:00,62.48,388.59,91.83,123.775,181.55
2017-10-17 21:00:00,62.93,386.12,48.73,126.75,180.225
2017-10-17 22:00:00,50.29,360.19,22.23,121.2,169.225
2017-10-17 23:00:00,43.71,337.63,15.79,84.85,140.95
2017-10-18 00:00:00,39.77,315.29,15.75,75.625,116.875
2017-10-18 01:00:00,39.42,305.2,15.41,69.025,112.625
2017-10-18 02:00:00,38.85,296.69,81.52,69.725,114.725
2017-10-18 03:00:00,38.78,291.58,23.31,68.0,115.4
2017-10-18 04:00:00,37.78,297.45,16.52,70.1,138.6
2017-10-18 05:00:00,37.54,335.58,15.81,70.75,80.7
2017-10-18 06:00:00,49.84,354.54,20.34,65.275,136.5
2017-10-18 07:00:00,57.2,347.79,77.77,82.4,159.425
2017-10-18 08:00:00,64.67,373.55,118.87,83.4,159.9
2017-10-18 09:00:00,69.67,412.49,147.23,97.8,185.875
2017-10-18 10:00:00,72.62,421.05,167.35,101.575,165.65
2017-10-18 11:00:00,74.97,428.88,173.64,107.85,185.1
2017-10-18 12:00:00,74.53,432.69,166.38,102.05,162.125
2017-10-18 13:00:00,74.78,435.06,159.44,95.6,172.35
2017-10-18 14:00:00,75.27,440.99,147.17,106.75,163.475
2017-10-18 15:00:00,77.12,455.37,147.51,100.6,186.65
2017-10-18 16:00:00,73.5,437.34,138.13,100.025,164.55
2017-10-18 17:00:00,63.68,415.08,131.73,100.375,208.225
2017-10-18 18:00:00,60.98,399.34,129.7,103.65,193.075
2017-10-18 19:00:00,60.82,392.48,118.92,116.975,196.475
2017-10-18 20:00:00,61.9,376.88,102.71,117.5,176.475
2017-10-18 21:00:00,62.86,363.44,100.25,118.05,184.65
2017-10-18 22:00:00,50.8,336.63,65.94,108.65,180.425
2017-10-18 23:00:00,44.27,316.17,19.98,73.725,169.675
2017-10-19 00:00:00,40.46,296.33,15.53,56.625,142.65
2017-10-19 01:00:00,40.79,288.77,15.48,52.9,114.075
2017-10-19 02:00:00,40.19,279.37,73.25,52.1,113.65
2017-10-19 03:00:00,39.64,276.1,22.29,52.575,113.825
2017-10-19 04:00:00,38.71,291.19,16.12,49.875,140.2
2017-10-19 05:00:00,38.43,329.54,15.33,56.025,154.425
2017-10-19 06:00:00,50.76,343.34,31.29,60.0,158.05
2017-10-19 07:00:00,58.45,344.11,40.83,77.3,158.65
2017-10-19 08:00:00,64.26,356.63,123.04,81.075,162.425
2017-10-19 09:00:00,70.08,385.89,130.85,97.075,156.95
2017-10-19 10:00:00,74.11,403.75,158.59,98.175,161.175
2017-10-19 11:00:00,72.14,414.85,164.35,103.675,163.625
2017-10-19 12:00:00,72.08,419.33,162.92,109.95,162.875
2017-10-19 13:00:00,72.68,428.32,163.92,138.75,160.2
2017-10-19 14:00:00,75.88,431.28,162.62,147.45,163.5
2017-10-19 15:00:00,73.46,445.22,154.44,142.875,176.525
2017-10-19 16:00:00,74.42,431.21,142.82,148.25,175.075
2017-10-19 17:00:00,69.31,409.63,132.06,133.4,185.825
2017-10-19 18:00:00,66.01,398.88,111.78,99.1,184.85
2017-10-19 19:00:00,66.91,377.8,50.36,102.3,163.275
2017-10-19 20:00:00,63.3,371.83,43.1,102.725,186.55
2017-10-19 21:00:00,63.22,368.1,42.92,122.525,180.95
2017-10-19 22:00:00,50.56,341.22,22.63,106.925,171.4
2017-10-19 23:00:00,43.62,322.51,16.52,56.45,138.05
2017-10-20 00:00:00,39.82,296.4,16.37,40.625,114.75
2017-10-20 01:00:00,39.12,287.48,16.0,39.475,114.95
2017-10-20 02:00:00,39.75,279.75,70.96,39.875,114.025
2017-10-20 03:00:00,39.11,277.65,16.78,39.775,112.65
2017-10-20 04:00:00,38.41,283.46,15.57,41.775,131.7
2017-10-20 05:00:00,36.94,322.32,15.43,44.475,155.05
2017-10-20 06:00:00,49.51,338.95,15.83,47.75,155.4
2017-10-20 07:00:00,56.65,336.09,18.96,72.1,88.85
2017-10-20 08:00:00,65.34,349.13,30.26,72.475,157.075
2017-10-20 09:00:00,72.25,368.03,51.55,86.975,161.525
2017-10-20 10:00:00,73.38,392.27,71.64,89.275,161.9
2017-10-20 11:00:00,77.42,400.33,87.94,95.775,171.175
2017-10-20 12:00:00,77.63,409.41,93.78,105.25,163.5
2017-10-20 13:00:00,75.44,412.27,129.84,126.55,160.25
2017-10-20 14:00:00,77.03,421.28,169.05,117.4,159.55
2017-10-20 15:00:00,76.75,401.49,160.01,118.075,160.575
2017-10-20 16:00:00,78.6,396.25,147.1,121.775,161.0
2017-10-20 17:00:00,69.05,397.05,135.35,105.15,183.4
2017-10-20 18:00:00,66.13,362.65,87.94,98.425,196.875
2017-10-20 19:00:00,68.04,349.41,39.73,98.1,202.675
2017-10-20 20:00:00,68.67,338.95,35.12,94.375,175.225
2017-10-20 21:00:00,69.12,337.34,29.36,93.3,180.15
2017-10-20 22:00:00,52.93,314.07,19.59,87.975,190.125
2017-10-20 23:00:00,45.93,293.87,16.09,51.225,162.05
2017-10-21 00:00:00,42.32,287.71,15.46,51.15,145.6
2017-10-21 01:00:00,42.54,285.72,16.36,42.0,116.45
2017-10-21 02:00:00,42.75,285.97,15.59,41.625,114.45
2017-10-21 03:00:00,42.9,281.54,15.44,42.45,114.225
2017-10-21 04:00:00,42.1,280.73,15.54,42.775,116.425
2017-10-21 05:00:00,43.63,309.83,15.49,45.875,120.75
2017-10-21 06:00:00,48.65,313.37,15.51,46.325,69.275
2017-10-21 07:00:00,49.25,298.79,17.67,69.4,130.55
2017-10-21 08:00:00,48.21,314.54,28.72,69.125,157.425
2017-10-21 09:00:00,51.81,317.43,92.59,68.85,170.475
2017-10-21 10:00:00,59.39,329.62,142.85,65.525,164.275
2017-10-21 11:00:00,67.7,333.67,156.82,75.575,175.375
2017-10-21 12:00:00,69.07,333.65,159.68,70.375,178.375
2017-10-21 13:00:00,68.49,330.68,158.58,63.35,162.625
2017-10-21 14:00:00,69.26,335.89,81.7,61.525,165.475
2017-10-21 15:00:00,69.53,333.48,70.43,64.125,157.95
2017-10-21 16:00:00,69.88,329.63,58.84,66.825,159.875
2017-10-21 17:00:00,64.7,324.24,44.03,71.375,188.325
2017-10-21 18:00:00,63.9,333.71,35.16,62.525,166.7
2017-10-21 19:00:00,64.17,328.06,29.36,67.975,201.275
2017-10-21 20:00:00,64.5,325.45,23.38,65.625,199.225
2017-10-21 21:00:00,64.65,321.3,17.31,68.225,180.075
2017-10-21 22:00:00,50.94,298.02,15.54,65.325,127.125
2017-10-21 23:00:00,45.5,279.53,15.51,41.7,114.15
2017-10-22 00:00:00,42.25,265.08,15.69,46.95,112.65
2017-10-22 01:00:00,42.47,263.26,16.4,43.4,110.95
2017-10-22 02:00:00,42.59,267.26,15.57,40.075,112.875
2017-10-22 03:00:00,42.12,258.28,15.57,44.8,111.35
2017-10-22 04:00:00,41.19,260.1,15.71,40.85,110.775
2017-10-22 05:00:00,40.94,298.13,15.65,45.35,101.975
2017-10-22 06:00:00,48.06,305.86,15.71,44.025,49.125
2017-10-22 07:00:00,49.18,297.8,18.41,67.425,141.55
2017-10-22 08:00:00,49.19,302.1,31.04,65.325,157.925
2017-10-22 09:00:00,49.16,305.9,117.65,65.025,157.725
2017-10-22 10:00:00,58.08,317.82,147.06,65.05,171.525
2017-10-22 11:00:00,62.35,320.5,159.8,68.675,184.0
2017-10-22 12:00:00,62.76,324.51,163.29,68.275,182.25
2017-10-22 13:00:00,62.4,335.39,161.82,76.6,168.275
2017-10-22 14:00:00,62.02,346.77,158.09,81.325,180.025
2017-10-22 15:00:00,61.83,354.74,148.51,84.175,168.25
2017-10-22 16:00:00,61.47,350.34,138.35,76.575,159.475
2017-10-22 17:00:00,49.21,346.66,127.29,67.125,185.95
2017-10-22 18:00:00,44.73,351.57,93.36,84.125,149.425
2017-10-22 19:00:00,48.16,342.67,47.83,107.275,161.025
2017-10-22 20:00:00,45.28,338.09,38.31,107.025,181.05
2017-10-22 21:00:00,44.8,329.42,25.22,99.075,149.725
2017-10-22 22:00:00,45.18,301.84,17.04,95.45,169.9
2017-10-22 23:00:00,44.01,279.49,15.64,57.525,145.425
2017-10-23 00:00:00,42.18,263.44,15.71,53.75,114.925
2017-10-23 01:00:00,42.18,260.99,15.6,59.025,115.025
2017-10-23 02:00:00,42.71,260.49,58.32,51.45,115.025
2017-10-23 03:00:00,42.39,258.56,31.5,53.3,114.775
2017-10-23 04:00:00,42.27,271.43,15.66,55.45,140.175
2017-10-23 05:00:00,40.11,311.41,15.56,60.05,155.875
2017-10-23 06:00:00,55.81,334.55,62.84,55.85,157.925
2017-10-23 07:00:00,62.77,325.5,94.0,76.725,157.675
2017-10-23 08:00:00,68.24,343.65,105.78,73.475,161.175
2017-10-23 09:00:00,72.27,379.6,129.91,101.475,164.425
2017-10-23 10:00:00,77.07,401.42,155.85,129.475,164.2
2017-10-23 11:00:00,76.87,417.83,161.21,125.375,163.025
2017-10-23 12:00:00,76.71,427.84,164.29,123.05,164.15
2017-10-23 13:00:00,78.01,457.83,162.86,125.0,185.425
2017-10-23 14:00:00,80.39,455.85,165.4,126.45,162.475
2017-10-23 15:00:00,80.46,430.46,163.0,126.25,187.225
2017-10-23 16:00:00,79.81,424.35,150.12,121.85,185.45
2017-10-23 17:00:00,72.2,415.71,139.23,114.4,200.95
2017-10-23 18:00:00,68.06,402.64,127.09,109.5,199.8
2017-10-23 19:00:00,67.98,379.85,124.42,144.825,201.5
2017-10-23 20:00:00,68.15,368.99,122.32,104.6,187.225
2017-10-23 21:00:00,67.54,364.8,42.59,103.575,189.125
2017-10-23 22:00:00,52.91,336.0,19.17,96.5,188.075
2017-10-23 23:00:00,45.34,312.85,16.43,60.7,173.925
2017-10-24 00:00:00,43.4,292.92,16.27,41.975,148.25
2017-10-24 01:00:00,43.28,285.8,15.61,44.975,116.125
2017-10-24 02:00:00,43.01,274.33,40.47,41.675,116.95
2017-10-24 03:00:00,42.83,274.76,15.61,40.275,117.4
2017-10-24 04:00:00,41.95,282.98,15.64,44.55,144.775
2017-10-24 05:00:00,41.14,325.64,15.58,49.0333,155.5
2017-10-24 06:00:00,56.27,343.76,16.87,,
2017-10-24 07:00:00,66.08,337.21,38.78,,
2017-10-24 08:00:00,71.15,362.48,126.96,,
2017-10-24 09:00:00,74.08,398.73,151.3,,
2017-10-24 10:00:00,77.66,422.43,162.06,,
2017-10-24 11:00:00,78.63,433.05,163.56,,
2017-10-24 12:00:00,77.67,422.11,163.49,,
2017-10-24 13:00:00,77.83,435.73,169.05,,
2017-10-24 14:00:00,76.13,452.93,164.53,,
2017-10-24 15:00:00,77.95,445.21,156.05,115.9,213.6
2017-10-24 16:00:00,77.28,436.94,143.75,117.425,201.05
2017-10-24 17:00:00,69.79,418.05,133.64,108.2,201.7
2017-10-24 18:00:00,64.97,408.3,105.59,115.45,188.75
2017-10-24 19:00:00,64.81,375.2,44.54,114.775,163.25
2017-10-24 20:00:00,65.92,364.73,38.52,113.675,198.55
2017-10-24 21:00:00,65.88,359.24,29.35,115.325,186.4
2017-10-24 22:00:00,51.97,329.9,18.75,112.65,171.925
2017-10-24 23:00:00,45.18,307.7,16.28,68.275,157.4
2017-10-25 00:00:00,42.84,287.19,15.58,55.15,117.425
2017-10-25 01:00:00,42.47,278.36,15.45,55.45,116.7
2017-10-25 02:00:00,42.02,275.47,87.91,53.2,117.875
2017-10-25 03:00:00,40.7,271.14,32.09,53.525,117.1
2017-10-25 04:00:00,40.32,283.93,15.71,52.55,136.25
2017-10-25 05:00:00,39.44,324.41,15.87,50.9,157.525
2017-10-25 06:00:00,54.98,343.35,18.39,54.625,160.05
2017-10-25 07:00:00,63.08,342.17,34.23,74.5,162.0
2017-10-25 08:00:00,68.53,366.47,108.01,83.975,165.575
2017-10-25 09:00:00,72.8,389.23,132.07,111.95,163.85
2017-10-25 10:00:00,78.16,418.3,158.6,119.675,163.5
2017-10-25 11:00:00,78.2,423.81,161.59,119.45,183.95
2017-10-25 12:00:00,77.13,419.5,157.07,132.275,160.075
2017-10-25 13:00:00,78.32,426.47,157.81,121.85,162.325
2017-10-25 14:00:00,79.72,431.85,161.95,139.975,163.8
2017-10-25 15:00:00,81.25,436.7,153.63,130.6,163.25
2017-10-25 16:00:00,82.67,430.59,141.62,119.65,167.6
2017-10-25 17:00:00,75.89,410.22,131.86,109.9,186.325
2017-10-25 18:00:00,68.37,395.64,121.21,111.95,166.05
2017-10-25 19:00:00,69.26,388.24,117.6,134.375,209.325
2017-10-25 20:00:00,70.42,377.45,116.18,161.15,173.9
2017-10-25 21:00:00,70.73,358.4,89.14,115.725,184.525
2017-10-25 22:00:00,56.91,326.63,20.88,106.225,172.175
2017-10-25 23:00:00,46.63,304.46,15.29,56.1,181.75
2017-10-26 00:00:00,43.07,284.05,15.38,43.275,155.275
2017-10-26 01:00:00,42.74,280.4,16.03,40.25,124.325
2017-10-26 02:00:00,42.71,267.35,70.59,40.95,128.35
2017-10-26 03:00:00,42.36,267.53,32.57,43.95,127.075
2017-10-26 04:00:00,41.94,276.11,15.45,40.4,153.675
2017-10-26 05:00:00,41.83,319.79,15.32,45.325,162.425
2017-10-26 06:00:00,56.65,332.68,79.27,49.275,159.225
2017-10-26 07:00:00,64.2,328.95,92.6,71.475,124.775
2017-10-26 08:00:00,71.76,348.08,115.37,68.1,122.55
2017-10-26 09:00:00,76.91,375.26,141.11,116.075,168.0
2017-10-26 10:00:00,78.6,417.05,152.94,124.375,170.625
2017-10-26 11:00:00,80.02,421.78,159.26,131.5,174.125
2017-10-26 12:00:00,78.93,425.28,160.83,124.125,186.825
2017-10-26 13:00:00,79.87,430.03,159.78,126.1,191.475
2017-10-26 14:00:00,80.55,425.99,165.87,136.95,179.225
2017-10-26 15:00:00,79.47,422.16,161.49,142.0,189.175
2017-10-26 16:00:00,80.75,414.65,108.2,147.7,176.275
2017-10-26 17:00:00,75.53,397.91,61.74,126.4,186.175
2017-10-26 18:00:00,72.07,375.23,94.38,140.4,188.35
2017-10-26 19:00:00,74.57,365.67,41.21,179.125,164.375
2017-10-26 20:00:00,71.73,356.17,29.69,161.7,172.375
2017-10-26 21:00:00,71.12,352.11,23.47,104.0,181.925
2017-10-26 22:00:00,56.22,327.8,17.07,93.05,163.375
2017-10-26 23:00:00,47.05,309.15,15.35,70.8,126.975
2017-10-27 00:00:00,43.74,286.35,16.2,67.4,123.175
2017-10-27 01:00:00,43.26,277.07,35.53,66.575,121.7
2017-10-27 02:00:00,43.35,270.67,87.52,66.025,122.775
2017-10-27 03:00:00,42.08,267.2,15.32,66.85,92.825
2017-10-27 04:00:00,40.46,276.64,15.43,65.85,78.325
2017-10-27 05:00:00,39.81,319.8,15.8,66.35,174.1
2017-10-27 06:00:00,55.78,341.44,15.9,68.275,157.35
2017-10-27 07:00:00,63.88,397.16,17.98,92.475,156.75
2017-10-27 08:00:00,70.85,604.34,29.58,91.825,156.45
2017-10-27 09:00:00,74.54,632.75,91.0,101.375,165.875
2017-10-27 10:00:00,75.19,654.55,146.4,121.1,164.75
2017-10-27 11:00:00,75.66,661.44,163.5,132.925,167.65
2017-10-27 12:00:00,74.84,675.47,160.96,143.0,175.975
2017-10-27 13:00:00,75.76,679.02,159.3,133.8,167.525
2017-10-27 14:00:00,76.23,565.41,155.86,123.9,166.55
2017-10-27 15:00:00,79.59,445.14,148.07,124.525,163.975
2017-10-27 16:00:00,79.2,409.89,148.27,138.225,166.875
2017-10-27 17:00:00,77.17,392.38,131.46,118.825,189.675
2017-10-27 18:00:00,72.44,385.73,101.66,134.0,173.0
2017-10-27 19:00:00,72.96,365.35,47.71,135.175,205.025
2017-10-27 20:00:00,75.2,350.09,37.12,121.85,215.625
2017-10-27 21:00:00,70.14,345.34,23.39,105.3,219.05
2017-10-27 22:00:00,53.26,332.43,17.76,103.525,209.425
2017-10-27 23:00:00,46.69,311.33,16.59,78.95,127.175
2017-10-28 00:00:00,43.73,291.42,16.78,68.55,120.25
2017-10-28 01:00:00,43.85,294.74,16.65,63.4,115.325
2017-10-28 02:00:00,43.27,293.46,16.21,65.675,117.725
2017-10-28 03:00:00,42.0,289.52,15.46,63.375,117.9
2017-10-28 04:00:00,40.58,293.58,15.54,63.775,117.6
2017-10-28 05:00:00,42.82,318.53,15.33,67.0,124.475
2017-10-28 06:00:00,47.42,324.14,50.81,67.025,128.35
2017-10-28 07:00:00,48.79,314.33,95.13,91.4,74.075
2017-10-28 08:00:00,48.48,322.2,43.79,91.2,121.15
2017-10-28 09:00:00,52.19,336.67,131.62,97.8,163.125
2017-10-28 10:00:00,63.91,356.48,153.69,100.775,165.4
2017-10-28 11:00:00,72.01,366.92,163.93,118.125,167.7
2017-10-28 12:00:00,72.3,380.96,161.32,109.4,167.225
2017-10-28 13:00:00,72.05,417.81,159.74,106.75,167.15
2017-10-28 14:00:00,72.75,452.21,155.63,105.225,188.175
2017-10-28 15:00:00,70.49,467.02,103.34,110.075,187.1
2017-10-28 16:00:00,70.42,490.83,61.54,106.425,167.45
2017-10-28 17:00:00,67.89,622.84,51.03,101.575,167.825
2017-10-28 18:00:00,65.97,777.41,45.26,109.175,171.0
2017-10-28 19:00:00,66.36,784.21,34.71,97.6,213.95
2017-10-28 20:00:00,66.16,787.78,26.13,88.775,216.025
2017-10-28 21:00:00,66.33,781.28,18.79,98.025,214.175
2017-10-28 22:00:00,53.03,728.34,15.27,89.3,202.225
2017-10-28 23:00:00,47.04,647.53,15.41,63.925,124.875
2017-10-29 00:00:00,43.86,424.11,15.57,66.4,114.8
2017-10-29 01:00:00,43.27,396.04,15.28,64.325,114.675
2017-10-29 02:00:00,43.8,404.35,15.34,63.75,113.05
2017-10-29 03:00:00,43.75,392.3,15.4,62.725,112.625
2017-10-29 04:00:00,43.15,393.67,15.51,63.875,115.4
2017-10-29 05:00:00,42.37,434.52,15.35,68.8,114.425
2017-10-29 06:00:00,46.89,439.04,15.97,66.225,121.675
2017-10-29 07:00:00,47.59,425.57,17.89,96.725,122.25
2017-10-29 08:00:00,47.27,353.36,29.06,95.775,123.675
2017-10-29 09:00:00,47.03,344.22,40.59,89.925,129.9
2017-10-29 10:00:00,55.84,353.86,66.45,90.475,125.9
2017-10-29 11:00:00,61.35,359.43,80.59,97.05,88.025
2017-10-29 12:00:00,63.0,360.5,88.7,94.15,134.8
2017-10-29 13:00:00,62.65,372.32,93.92,86.7,161.05
2017-10-29 14:00:00,62.26,378.49,91.25,85.55,181.75
2017-10-29 15:00:00,62.49,381.09,82.96,89.525,179.375
2017-10-29 16:00:00,62.52,370.99,66.02,89.2,157.7
2017-10-29 17:00:00,48.97,365.19,109.66,88.575,178.65
2017-10-29 18:00:00,43.83,371.37,74.06,94.7,157.625
2017-10-29 19:00:00,44.46,363.47,33.74,95.5,170.8
2017-10-29 20:00:00,44.29,357.44,26.63,95.375,167.325
2017-10-29 21:00:00,43.76,343.54,16.06,97.575,177.975
2017-10-29 22:00:00,44.05,320.17,15.44,95.7,150.0
2017-10-29 23:00:00,42.88,298.48,16.09,68.45,145.2
2017-10-30 00:00:00,39.89,283.58,15.47,68.6,116.5
2017-10-30 01:00:00,40.18,280.59,15.29,68.925,116.325
2017-10-30 02:00:00,39.59,279.28,66.57,67.625,114.65
2017-10-30 03:00:00,38.84,278.68,15.3,67.7,112.975
2017-10-30 04:00:00,38.72,290.53,15.44,67.725,138.475
2017-10-30 05:00:00,38.07,326.04,15.99,72.8,79.75
2017-10-30 06:00:00,53.63,345.93,49.77,79.575,145.75
2017-10-30 07:00:00,61.95,336.11,94.5,95.5,161.4
2017-10-30 08:00:00,65.7,349.6,98.66,99.525,163.55
2017-10-30 09:00:00,70.39,371.56,109.9,105.35,180.075
2017-10-30 10:00:00,72.58,383.07,129.63,165.45,161.6
2017-10-30 11:00:00,73.06,392.6,144.18,145.325,186.775
2017-10-30 12:00:00,74.5,409.99,161.28,152.425,166.15
2017-10-30 13:00:00,73.01,412.43,149.94,150.2,164.225
2017-10-30 14:00:00,75.4,414.48,145.93,142.275,164.325
2017-10-30 15:00:00,76.42,406.76,131.1,149.625,174.85
2017-10-30 16:00:00,75.63,401.89,131.58,149.575,172.95
2017-10-30 17:00:00,71.5,396.08,124.47,118.875,187.075
2017-10-30 18:00:00,68.62,394.34,119.39,113.375,165.0
2017-10-30 19:00:00,70.43,373.95,115.05,148.775,187.9
2017-10-30 20:00:00,70.08,359.85,112.33,169.1,166.075
2017-10-30 21:00:00,69.36,359.65,108.1,113.1,177.575
2017-10-30 22:00:00,55.73,333.92,83.67,109.275,173.9
2017-10-30 23:00:00,47.22,312.12,15.3,69.425,184.65
2017-10-31 00:00:00,45.04,289.1,16.24,63.225,156.65
2017-10-31 01:00:00,44.81,280.39,15.48,76.525,127.575
2017-10-31 02:00:00,45.22,278.76,22.69,87.875,126.475
2017-10-31 03:00:00,44.93,279.35,15.32,72.175,126.6
2017-10-31 04:00:00,42.18,288.93,15.51,71.15,113.85
2017-10-31 05:00:00,40.38,329.48,15.46,67.65,96.35
2017-10-31 06:00:00,55.94,355.44,15.39,88.65,155.4
2017-10-31 07:00:00,64.58,348.84,57.31,102.6,165.575
2017-10-31 08:00:00,72.03,366.92,105.25,109.4,158.95
2017-10-31 09:00:00,76.2,395.32,125.73,116.025,165.5
2017-10-31 10:00:00,77.94,404.96,132.1,138.85,168.5
2017-10-31 11:00:00,76.84,405.12,153.82,139.15,168.6
2017-10-31 12:00:00,78.14,403.06,144.5,125.425,166.55
2017-10-31 13:00:00,78.64,405.57,144.78,157.625,168.175
2017-10-31 14:00:00,78.25,421.28,144.17,163.85,169.5
2017-10-31 15:00:00,78.08,410.99,132.69,139.675,197.725
2017-10-31 16:00:00,77.21,407.09,130.53,167.4,175.25
2017-10-31 17:00:00,70.73,394.83,119.21,126.625,184.7
2017-10-31 18:00:00,68.92,386.92,112.05,119.55,166.45
2017-10-31 19:00:00,68.59,371.17,48.96,167.6,162.625
2017-10-31 20:00:00,70.21,363.02,17.53,154.175,185.975
2017-10-31 21:00:00,72.21,353.12,15.41,160.925,182.575
2017-10-31 22:00:00,56.52,334.71,15.49,126.575,169.875
2017-10-31 23:00:00,49.84,313.27,15.7,78.675,155.9
2017-11-01 00:00:00,47.12,290.91,16.0,75.8,124.75
2017-11-01 01:00:00,47.24,281.3,15.4,82.125,125.225
2017-11-01 02:00:00,47.51,278.26,55.77,89.95,124.725
2017-11-01 03:00:00,46.05,276.13,15.39,71.675,96.8
2017-11-01 04:00:00,45.54,278.35,15.56,70.35,78.575
2017-11-01 05:00:00,42.63,315.53,15.74,70.025,171.2
2017-11-01 06:00:00,56.93,346.94,15.71,80.0,156.95
2017-11-01 07:00:00,64.95,338.39,60.94,100.2,161.1
2017-11-01 08:00:00,71.63,359.35,106.73,98.75,85.975
2017-11-01 09:00:00,75.37,401.91,124.19,124.025,178.1
2017-11-01 10:00:00,77.52,419.75,145.18,141.725,174.0
2017-11-01 11:00:00,76.63,420.64,159.47,140.25,184.45
2017-11-01 12:00:00,76.05,401.86,162.49,141.25,163.25
2017-11-01 13:00:00,76.63,407.36,158.97,149.525,163.525
2017-11-01 14:00:00,77.31,422.5,153.68,161.15,161.275
2017-11-01 15:00:00,78.04,416.87,126.88,149.025,163.525
2017-11-01 16:00:00,77.1,413.23,126.35,130.175,161.9
2017-11-01 17:00:00,74.16,404.83,123.53,112.075,177.8
2017-11-01 18:00:00,69.38,382.36,119.75,144.325,170.7
2017-11-01 19:00:00,72.9,372.65,85.41,156.625,211.525
2017-11-01 20:00:00,75.82,362.76,33.81,175.05,174.4
2017-11-01 21:00:00,76.39,355.5,27.27,164.9,174.325
2017-11-01 22:00:00,61.42,319.7,17.74,123.375,172.8
2017-11-01 23:00:00,50.96,301.32,15.52,94.4,184.3
2017-11-02 00:00:00,47.97,281.79,15.74,67.15,157.75
2017-11-02 01:00:00,47.21,276.93,40.03,65.825,129.975
2017-11-02 02:00:00,47.65,272.34,25.87,64.6,126.95
2017-11-02 03:00:00,46.2,270.75,15.47,63.625,126.9
2017-11-02 04:00:00,44.39,279.48,15.52,63.625,99.025
2017-11-02 05:00:00,42.73,318.71,15.45,66.45,135.15
2017-11-02 06:00:00,56.36,332.61,15.36,81.175,158.6
2017-11-02 07:00:00,65.13,334.46,44.3,92.75,160.45
2017-11-02 08:00:00,72.04,343.62,101.21,94.6,164.1
2017-11-02 09:00:00,75.73,368.72,121.03,127.275,164.95
2017-11-02 10:00:00,78.42,459.08,141.06,131.625,169.125
2017-11-02 11:00:00,78.53,656.22,159.83,127.5,170.9
2017-11-02 12:00:00,78.87,656.37,159.31,126.45,180.2
2017-11-02 13:00:00,79.8,661.79,143.1,149.7,189.675
2017-11-02 14:00:00,79.78,652.12,151.04,134.775,171.9
2017-11-02 15:00:00,81.68,546.11,143.76,136.9,194.75
2017-11-02 16:00:00,82.08,405.28,131.72,134.475,162.95
2017-11-02 17:00:00,76.08,389.3,122.77,115.1,161.925
2017-11-02 18:00:00,74.04,376.06,113.78,124.525,162.425
2017-11-02 19:00:00,79.21,361.17,55.68,148.45,162.6
2017-11-02 20:00:00,75.87,353.04,27.47,183.775,181.55
2017-11-02 21:00:00,73.94,342.34,25.69,132.55,174.2
2017-11-02 22:00:00,58.77,323.25,19.18,115.425,138.325
2017-11-02 23:00:00,51.25,304.99,16.86,78.875,116.825
2017-11-03 00:00:00,47.55,286.62,16.83,68.85,113.675
2017-11-03 01:00:00,47.29,287.82,15.96,67.625,112.375
2017-11-03 02:00:00,46.1,274.89,44.22,67.575,113.0
2017-11-03 03:00:00,43.62,273.85,16.41,69.825,114.7
2017-11-03 04:00:00,42.64,276.38,15.6,67.325,85.375
2017-11-03 05:00:00,40.54,312.46,15.45,73.95,129.225
2017-11-03 06:00:00,57.13,334.03,16.3,79.675,157.875
2017-11-03 07:00:00,64.14,341.9,49.5,101.425,159.0
2017-11-03 08:00:00,74.03,372.68,103.42,100.2,156.925
2017-11-03 09:00:00,76.21,400.14,117.6,128.975,169.725
