timestamp,Panther_office_Catherine,Panther_office_Lauretta,Panther_office_Karla,Panther_office_Ruthie,Panther_office_Shauna,Panther_office_Clementine,Robin_office_Serena,Fox_office_Brandy,Rat_office_Loyd
2017-10-11 02:00:00,17.4033,194.4375,20.644,130.0251,54.8106,41.526,35.3,13.04,48.6
2017-10-11 03:00:00,17.0033,186.75599999999997,19.4438,136.2263,58.0112,40.5028,33.1,13.17,51.14
2017-10-11 04:00:00,17.2033,184.3556,18.8436,131.1253,57.4111,41.1069,34.5,13.23,49.45
2017-10-11 05:00:00,16.5232,184.1155,20.4039,133.1257,60.8117,40.2698,49.0,13.68,48.58
2017-10-11 06:00:00,28.2054,178.3544,31.9262,126.9245,81.8158,40.9719,54.3,29.9,50.79
2017-10-11 07:00:00,44.4086,180.5148,32.0462,137.3265,158.2305,44.5746,55.9,36.3,66.78
2017-10-11 08:00:00,50.7698,188.1963,35.0467,144.1278,140.8272,52.3941,70.9,48.39,81.57
2017-10-11 09:00:00,50.8898,196.838,38.1674,140.127,132.6256,59.0334,73.8,53.2,85.74
2017-10-11 10:00:00,54.2505,197.078,39.6076,141.8274,131.4254,69.0633,77.2,53.94,96.9
2017-10-11 11:00:00,51.2899,200.9188,40.5678,138.7268,128.8249,68.7743,79.4,56.28,102.15
2017-10-11 12:00:00,47.7292,201.1588,42.1281,149.7289,131.8254,69.4414,80.7,62.98,104.12
2017-10-11 13:00:00,47.6892,201.3989,49.5696,143.0276,136.8264,65.7557,80.0,64.89,106.43
2017-10-11 14:00:00,48.6094,198.9984,47.6492,140.2271,129.2249,66.6729,81.0,58.75,109.14
2017-10-11 15:00:00,47.6492,199.2385,50.8898,144.7279,130.4252,63.7573,79.1,63.45,110.42
2017-10-11 16:00:00,46.409,198.5183,50.2897,138.1266,124.624,60.5547,74.0,63.75,105.19
2017-10-11 17:00:00,37.1272,191.0769,47.5292,140.02700000000002,118.6229,61.0408,59.9,53.25,82.49
2017-10-11 18:00:00,37.3672,185.7958,43.6884,138.1266,115.6223,51.0058,49.1,47.04,72.59
2017-10-11 19:00:00,49.9696,180.9949,42.7283,145.8281,116.2224,47.7692,46.1,24.95,66.65
2017-10-11 20:00:00,51.89,176.43400000000003,42.1281,144.5279,79.8154,49.5806,41.9,16.15,62.25
2017-10-11 21:00:00,45.6488,173.0734,26.6451,131.0253,59.2114,46.8,38.9,15.88,52.59
2017-10-11 22:00:00,45.6088,172.8333,21.1241,134.0259,60.0116,39.8217,35.1,16.44,51.39
2017-10-11 23:00:00,24.9648,172.3533,21.1241,128.8249,58.0112,38.4884,34.8,17.08,47.48
2017-10-12 00:00:00,18.6436,177.3942,20.764,131.8254,54.6105,39.2826,36.4,16.78,47.17
2017-10-12 01:00:00,19.1637,164.1917,20.884,130.9253,57.8112,35.3318,34.7,16.48,47.08
2017-10-12 02:00:00,18.3635,149.0688,20.644,128.1247,58.0112,35.5729,33.8,17.16,46.0
2017-10-12 03:00:00,18.2435,161.3111,20.0439,132.7256,57.4111,37.0592,34.6,15.71,47.46
2017-10-12 04:00:00,18.4836,158.1905,20.1639,129.525,57.4111,39.2446,36.2,12.47,46.48
2017-10-12 05:00:00,17.6834,153.3896,19.9238,137.4265,64.4124,35.4368,52.3,13.8,46.69
2017-10-12 06:00:00,41.0079,152.1894,30.4859,130.7252,91.6177,38.4724,57.7,30.73,47.94
2017-10-12 07:00:00,57.251000000000005,157.7104,32.2862,146.0282,146.6283,43.8124,60.9,33.72,56.94
2017-10-12 08:00:00,54.8506,166.1121,36.9671,143.2276,135.8262,55.6727,69.6,42.84,80.6
2017-10-12 09:00:00,50.8898,174.0336,38.0474,144.4279,127.4246,62.25,75.3,51.04,90.17
2017-10-12 10:00:00,52.6502,180.7549,42.1281,138.1266,129.425,62.6831,75.5,54.97,95.38
2017-10-12 11:00:00,52.0501,182.1951,44.2885,147.2284,128.4248,65.5336,78.2,54.92,93.34
2017-10-12 12:00:00,52.4901,182.6753,45.0087,139.3269,131.2253,63.6263,78.4,60.05,101.44
2017-10-12 13:00:00,48.8094,183.1553,44.4086,140.5271,134.0259,68.4362,77.2,62.66,100.7
2017-10-12 14:00:00,50.5297,187.9563,48.8494,138.8268,124.8241,75.9367,77.6,62.44,100.34
2017-10-12 15:00:00,51.5699,186.516,49.2095,139.92700000000002,135.8262,78.8852,77.5,61.84,103.66
2017-10-12 16:00:00,54.3705,185.0757,47.0491,141.1272,124.224,89.2082,72.3,60.05,91.4
2017-10-12 17:00:00,48.8894,186.0359,42.1281,135.9262,114.4221,66.6038,58.3,54.44,70.94
2017-10-12 18:00:00,41.648,180.9949,35.6469,145.9282,122.6237,56.4329,46.8,45.46,66.2
2017-10-12 19:00:00,47.0891,177.8743,34.4467,140.8272,108.821,53.2073,45.6,26.87,60.79
2017-10-12 20:00:00,53.4903,103.9401,34.9267,141.4273,85.4165,52.5611,41.7,19.01,51.74
2017-10-12 21:00:00,46.928999999999995,199.9586,23.5245,129.525,69.8135,58.3042,40.8,14.56,45.96
2017-10-12 22:00:00,39.1676,179.7947,18.9637,129.625,68.4132,62.6091,36.4,19.28,46.3
2017-10-12 23:00:00,23.4445,176.6741,19.3237,135.2261,65.6126,57.8782,36.2,19.0,44.42
2017-10-13 00:00:00,17.9235,179.0746,19.0837,128.8249,68.4132,52.019,35.5,19.11,41.28
2017-10-13 01:00:00,18.4436,177.6343,18.9637,131.2253,60.0116,47.5092,37.1,18.22,44.39
2017-10-13 02:00:00,18.4436,176.9142,19.0837,130.3252,58.6113,45.5618,36.6,20.44,43.49
2017-10-13 03:00:00,18.4035,174.7537,18.9637,126.3244,58.6113,46.581,37.2,21.24,43.59
2017-10-13 04:00:00,17.9635,169.4727,18.9637,138.0266,58.0112,48.4143,39.0,16.97,42.96
2017-10-13 05:00:00,18.0835,172.8333,18.8436,127.2246,60.0116,56.2059,50.8,15.05,40.8
2017-10-13 06:00:00,42.6482,173.3135,27.9654,128.5248,89.2172,49.0885,54.0,34.85,47.02
2017-10-13 07:00:00,54.9306,178.3544,30.2458,134.2259,148.0286,55.0476,56.9,42.96,60.22
2017-10-13 08:00:00,53.2503,186.75599999999997,34.9267,141.7273,129.8251,55.0916,67.8,48.82,75.52
2017-10-13 09:00:00,49.4495,197.7982,41.528,147.0284,127.6246,63.9263,73.1,51.87,88.66
2017-10-13 10:00:00,48.8094,205.2396,41.528,134.0259,125.8243,65.2136,76.4,53.72,91.04
2017-10-13 11:00:00,49.9296,208.3602,41.8881,146.1282,128.4248,68.1601,76.3,53.61,92.6
2017-10-13 12:00:00,47.5292,205.2396,40.0877,147.0284,129.0249,70.0755,78.2,55.24,100.36
2017-10-13 13:00:00,46.0089,208.1202,40.0877,149.1288,132.2255,66.3888,77.3,58.39,99.96
2017-10-13 14:00:00,43.2483,203.5593,43.2083,133.6258,129.0249,66.1277,76.4,62.94,99.3
2017-10-13 15:00:00,45.3287,199.9586,40.9279,140.127,131.8254,60.2356,74.6,63.98,96.78
2017-10-13 16:00:00,41.9281,200.1986,41.408,132.2255,125.6242,62.4921,71.7,58.85,91.03
2017-10-13 17:00:00,45.4088,191.797,35.7669,140.6271,126.0243,42.7933,56.9,50.8,64.1
2017-10-13 18:00:00,44.1685,188.9165,31.326,138.3267,120.8233,39.5746,48.5,45.17,51.76
2017-10-13 19:00:00,51.0499,179.3146,33.3664,137.8266,119.423,41.618,44.9,26.81,50.35
2017-10-13 20:00:00,53.0502,181.475,37.6873,143.5277,84.0162,40.9329,40.1,20.17,53.08
2017-10-13 21:00:00,48.1293,177.6343,24.7248,131.4253,64.0124,38.8285,40.6,20.16,47.13
2017-10-13 22:00:00,39.0475,179.5546,18.9637,139.727,57.4111,37.7383,35.8,16.32,41.35
2017-10-13 23:00:00,26.3651,180.9949,18.7236,130.5252,60.4117,39.0395,37.6,17.06,37.39
2017-10-14 00:00:00,18.7636,189.1565,18.7236,140.02700000000002,55.0106,38.8425,34.6,15.61,39.75
2017-10-14 01:00:00,17.9235,184.1155,18.7236,132.2255,58.0112,42.5682,36.2,15.98,42.17
2017-10-14 02:00:00,18.4035,173.7935,18.8436,135.4261,56.4109,38.3114,37.6,15.58,38.92
2017-10-14 03:00:00,18.6836,174.5137,18.9637,137.8266,57.4111,35.4268,37.0,16.4,41.3
2017-10-14 04:00:00,18.1635,172.1132,18.8436,134.0259,56.0108,36.126,39.2,15.53,49.27
2017-10-14 05:00:00,20.3239,185.7958,18.7236,137.0264,59.6115,35.5879,40.4,16.28,48.89
2017-10-14 06:00:00,29.8858,183.8755,18.7236,126.7245,68.6133,36.7371,39.3,15.54,49.5
2017-10-14 07:00:00,36.5671,180.7549,18.1235,129.425,162.4313,33.4535,41.9,16.26,47.32
2017-10-14 08:00:00,38.3674,181.9551,17.6434,130.0251,106.6206,34.3836,41.0,16.78,48.3
2017-10-14 09:00:00,31.286,183.8755,17.6434,128.0247,100.8194,34.2486,43.7,16.45,48.82
2017-10-14 10:00:00,33.8065,185.7958,17.6434,130.6252,92.2178,34.7027,42.4,17.77,49.01
2017-10-14 11:00:00,34.1266,176.9142,17.6434,131.2253,93.8181,37.9863,44.5,18.34,49.32
2017-10-14 12:00:00,34.4867,181.475,17.6434,135.2261,93.8181,38.5684,44.7,18.33,49.82
2017-10-14 13:00:00,36.8471,182.4352,17.6434,135.026,100.0193,35.7789,45.6,20.47,50.63
2017-10-14 14:00:00,52.0901,184.5956,17.6434,132.9257,92.8179,34.4867,46.3,24.02,51.59
2017-10-14 15:00:00,54.0104,183.3954,17.6434,139.6269,98.0189,37.4642,47.0,24.87,51.24
2017-10-14 16:00:00,48.6094,177.1542,17.6434,127.4246,97.4188,44.3355,45.8,21.53,51.48
2017-10-14 17:00:00,49.2895,182.4352,17.6434,128.6248,95.2184,38.3024,46.0,19.41,51.05
2017-10-14 18:00:00,48.3693,178.5945,17.4033,137.3265,100.2194,35.3208,38.3,18.57,50.29
2017-10-14 19:00:00,47.1691,178.8345,18.9637,138.3267,100.4194,34.7167,36.7,18.8,47.11
2017-10-14 20:00:00,51.6099,177.3942,18.9637,145.4281,65.0126,39.2156,33.9,17.84,48.95
2017-10-14 21:00:00,54.9306,180.0347,19.2037,136.0262,56.81100000000001,35.1268,31.0,17.18,48.96
2017-10-14 22:00:00,52.1301,179.7947,18.9637,148.4287,56.2108,34.6167,32.6,16.66,46.51
2017-10-14 23:00:00,30.0458,185.7958,18.7236,144.5279,56.81100000000001,34.9827,31.3,16.51,40.75
2017-10-15 00:00:00,23.5245,180.7549,18.7236,145.6281,55.4107,35.2078,34.9,16.3,39.41
2017-10-15 01:00:00,23.5645,182.1951,18.8436,147.3284,57.211000000000006,34.6327,31.9,16.24,39.75
2017-10-15 02:00:00,23.6846,180.2748,18.8436,141.0272,56.0108,37.5583,31.6,15.56,40.73
2017-10-15 03:00:00,23.8846,178.3544,18.7236,144.828,56.6109,35.0218,32.9,16.39,43.61
2017-10-15 04:00:00,23.4445,177.3942,18.7236,137.3265,56.6109,38.5504,31.9,15.44,48.74
2017-10-15 05:00:00,23.5245,178.3544,18.7236,140.5271,54.8106,35.5378,32.6,16.7,48.73
2017-10-15 06:00:00,35.4068,177.3942,18.6036,132.3255,53.6103,37.3242,31.4,15.78,49.28
2017-10-15 07:00:00,40.1278,179.7947,18.1235,126.6244,51.6099,34.9737,34.3,16.1,49.44
2017-10-15 08:00:00,41.0079,180.9949,17.4033,131.8254,53.0102,36.499,37.0,16.53,47.38
2017-10-15 09:00:00,38.8875,189.1565,17.5234,129.525,55.6107,34.0836,38.5,18.09,48.49
2017-10-15 10:00:00,36.7271,189.1565,17.6434,133.0257,51.4099,39.7087,40.6,18.29,48.24
2017-10-15 11:00:00,34.0466,186.75599999999997,18.8436,135.7262,51.2099,48.4404,45.7,19.03,49.23
2017-10-15 12:00:00,33.0064,191.797,19.8038,134.726,51.81,44.5016,45.1,19.46,49.23
2017-10-15 13:00:00,32.5663,194.1975,20.0439,138.6267,52.0101,48.6954,45.9,21.82,49.63
2017-10-15 14:00:00,33.6065,190.3567,19.9238,134.0259,55.4107,49.7876,48.0,21.99,52.25
2017-10-15 15:00:00,33.1664,192.0371,19.9238,136.5263,52.6101,51.1789,48.9,22.18,50.88
2017-10-15 16:00:00,34.0866,193.4774,21.4842,128.2247,52.6101,45.1037,46.6,23.14,51.7
2017-10-15 17:00:00,34.4067,192.7572,21.8442,130.8253,52.4101,45.0727,43.0,20.25,50.91
2017-10-15 18:00:00,35.2468,191.557,21.9642,134.826,53.4103,44.6326,42.2,19.36,53.02
2017-10-15 19:00:00,42.2481,193.2373,21.4842,149.1288,56.6109,46.0529,40.3,18.0,53.83
2017-10-15 20:00:00,40.4478,192.5172,21.2441,144.7279,54.8106,50.7628,41.3,19.45,53.83
2017-10-15 21:00:00,39.8877,193.4773,20.644,141.1272,53.0102,50.8488,40.0,18.1,49.87
2017-10-15 22:00:00,30.0458,189.3965,19.6838,139.92700000000002,54.6105,57.3561,40.3,20.45,48.65
2017-10-15 23:00:00,23.4445,190.1167,19.4438,130.2251,58.0112,56.3259,38.3,17.24,43.53
2017-10-16 00:00:00,18.1235,187.9563,19.4438,139.5269,54.0104,50.3747,33.1,16.42,42.15
2017-10-16 01:00:00,18.6436,187.9563,19.5638,131.5254,53.6103,44.5596,37.4,15.82,42.7
2017-10-16 02:00:00,18.2035,189.8766,18.9637,134.3259,54.6105,44.2926,36.0,19.87,40.16
2017-10-16 03:00:00,18.7636,187.9563,19.5638,131.9255,57.8112,43.5454,37.4,15.76,41.24
2017-10-16 04:00:00,18.4836,189.8766,19.2037,127.2246,56.4109,44.3716,39.6,13.79,37.88
2017-10-16 05:00:00,18.3235,191.0769,18.7236,139.2269,60.6117,47.1691,54.9,13.79,41.89
2017-10-16 06:00:00,31.7661,189.1565,38.4074,130.4252,116.2224,44.8827,51.9,37.41,39.28
2017-10-16 07:00:00,39.8077,188.1963,39.9677,146.8283,147.2284,51.97,57.4,41.17,57.53
2017-10-16 08:00:00,53.1703,197.078,39.6076,152.5294,136.6264,57.9672,68.4,54.17,76.71
2017-10-16 09:00:00,52.7302,203.0792,42.1281,140.7272,130.8253,57.172,80.2,56.1,88.11
2017-10-16 10:00:00,48.8094,208.8403,44.2885,142.1274,130.0251,68.6492,84.4,60.68,89.62
2017-10-16 11:00:00,49.8496,209.3204,45.8488,147.0284,132.0255,74.9295,84.0,69.72,90.54
2017-10-16 12:00:00,48.0093,206.9199,44.5286,143.7277,130.8253,74.0843,85.7,63.98,96.37
2017-10-16 13:00:00,46.409,205.7197,44.0485,147.3284,136.8264,71.2297,84.2,69.67,95.99
2017-10-16 14:00:00,46.769,209.5604,46.3289,140.6271,131.8254,67.597,84.3,66.37,95.98
2017-10-16 15:00:00,45.1687,208.3602,46.68899999999999,139.0268,130.6252,65.7577,82.5,71.26,101.05
2017-10-16 16:00:00,54.2105,206.4398,48.1293,147.6285,133.8258,68.0982,80.8,67.18,91.57
2017-10-16 17:00:00,42.1281,202.8391,45.3688,136.2263,124.424,60.5277,61.8,57.27,72.56
2017-10-16 18:00:00,38.9275,198.0382,36.8471,138.9268,113.822,52.1621,50.2,47.4,59.51
2017-10-16 19:00:00,45.9289,195.3977,35.7669,147.9286,120.6233,46.0859,46.0,26.27,60.53
2017-10-16 20:00:00,60.8517,192.7572,35.2868,143.0276,87.0168,45.5498,41.3,15.78,54.53
2017-10-16 21:00:00,60.6117,191.0769,25.2049,146.5283,62.8121,44.0305,40.6,16.73,48.49
2017-10-16 22:00:00,50.3697,186.276,21.004,134.0259,61.4119,40.1867,36.6,15.18,49.25
2017-10-16 23:00:00,27.9654,186.9961,20.524,135.3261,58.6113,37.6453,34.7,14.91,45.8
2017-10-17 00:00:00,20.644,185.7958,20.644,134.1259,58.0112,38.2604,33.7,16.89,43.45
2017-10-17 01:00:00,20.0439,184.1155,21.004,134.42600000000002,56.2108,36.9961,32.8,18.0,43.63
2017-10-17 02:00:00,20.0039,173.5535,20.524,136.4263,57.011,37.4082,33.5,18.08,42.55
2017-10-17 03:00:00,21.6842,175.2338,20.524,129.8251,57.011,37.8693,34.5,19.59,42.69
2017-10-17 04:00:00,19.6838,176.19400000000002,20.644,133.5258,58.8113,38.5294,38.7,16.11,42.66
2017-10-17 05:00:00,19.4037,174.9938,20.524,130.8253,60.8117,38.5304,49.4,17.23,42.31
2017-10-17 06:00:00,35.0467,161.0711,32.5263,132.3255,89.6173,38.3364,52.1,40.12,42.86
2017-10-17 07:00:00,45.5688,177.6343,33.9665,147.2284,159.2307,44.7956,53.6,41.45,58.77
2017-10-17 08:00:00,58.6113,185.7958,36.126999999999995,144.6279,129.625,56.979,67.0,57.57,75.56
2017-10-17 09:00:00,60.7317,190.3567,40.2078,153.1295,137.8266,61.0888,72.5,64.17,84.43
2017-10-17 10:00:00,56.1708,197.5581,41.288,141.4273,128.0247,69.4254,74.5,66.26,88.83
2017-10-17 11:00:00,52.0901,199.4785,43.6884,144.6279,127.6246,67.0719,77.1,70.11,96.47
2017-10-17 12:00:00,51.2499,202.11900000000003,42.9683,147.5285,125.0241,69.7965,78.4,69.84,97.0
2017-10-17 13:00:00,51.3299,197.5581,45.9689,143.0276,128.8249,68.1331,78.8,73.83,89.93
2017-10-17 14:00:00,50.8098,202.359,48.3693,147.9286,133.2257,64.2554,78.2,76.22,73.71
2017-10-17 15:00:00,47.0091,196.5979,50.4097,139.0268,132.4256,66.4818,74.5,73.02,70.0
2017-10-17 16:00:00,50.4097,192.2771,49.0895,146.2282,131.4254,69.3554,72.3,65.12,66.86
2017-10-17 17:00:00,42.9683,187.9563,46.0889,137.5266,124.0239,64.3104,56.7,58.35,57.83
2017-10-17 18:00:00,36.486999999999995,184.3556,44.1685,145.4281,133.6258,53.1102,48.0,48.71,53.36
2017-10-17 19:00:00,41.608,177.8743,42.6082,153.9297,118.0228,51.4389,44.1,29.01,48.7
2017-10-17 20:00:00,44.0485,176.9142,42.2481,147.5285,85.2165,50.8978,40.0,19.15,41.14
2017-10-17 21:00:00,44.2885,171.153,25.2049,141.7273,63.6123,47.6942,40.3,19.96,36.91
2017-10-17 22:00:00,48.8494,172.3533,19.9238,136.8264,63.8123,45.5298,34.3,19.38,33.03
2017-10-17 23:00:00,27.6053,173.3135,20.0439,134.826,61.0118,44.4416,35.2,22.51,31.76
2017-10-18 00:00:00,21.5642,173.5535,20.0439,136.7264,60.2116,43.0003,36.8,20.74,32.54
2017-10-18 01:00:00,17.5234,172.8333,20.0439,131.1253,58.6113,42.8043,35.5,19.22,31.7
2017-10-18 02:00:00,16.9233,172.3533,20.2839,139.827,56.81100000000001,40.6589,33.4,18.45,31.67
2017-10-18 03:00:00,17.1233,170.91299999999998,20.1639,132.0255,57.211000000000006,40.2438,36.0,18.3,32.07
2017-10-18 04:00:00,17.0033,171.3931,20.0439,135.2261,60.0116,43.5954,36.4,18.22,33.56
2017-10-18 05:00:00,16.9233,171.3931,19.9238,132.9257,62.212,40.7229,48.9,18.69,38.21
2017-10-18 06:00:00,31.246,175.4739,28.8056,133.4258,82.0158,42.3892,53.6,38.63,41.49
2017-10-18 07:00:00,40.4878,177.6343,31.206,140.3271,168.0324,46.766000000000005,57.7,40.04,60.48
2017-10-18 08:00:00,51.4099,182.4352,36.126999999999995,146.0282,139.4269,59.2984,65.9,51.48,69.14
2017-10-18 09:00:00,49.5696,192.7572,41.288,147.4285,135.8262,62.36,71.8,61.57,74.39
2017-10-18 10:00:00,42.5282,197.7982,42.9683,143.0276,129.2249,69.4334,79.7,63.01,76.77
2017-10-18 11:00:00,48.6494,194.6776,44.8887,148.5287,131.8254,71.5618,88.1,65.83,77.5
2017-10-18 12:00:00,55.7308,198.9984,47.5292,151.6292,125.8243,71.5878,89.2,65.13,75.67
2017-10-18 13:00:00,50.5297,196.838,48.4894,158.2305,134.42600000000002,68.0181,88.2,66.31,72.61
2017-10-18 14:00:00,50.2097,193.2373,51.97,157.3304,133.0257,65.2096,88.3,70.56,66.91
2017-10-18 15:00:00,45.8488,183.8755,51.6099,146.6283,132.8256,68.6913,85.8,69.77,66.95
2017-10-18 16:00:00,51.2099,177.8743,53.5303,147.3284,132.8256,66.7129,81.6,63.87,62.94
2017-10-18 17:00:00,47.1691,179.5546,44.5286,138.2267,131.0253,67.577,71.1,51.96,60.73
2017-10-18 18:00:00,50.3297,185.0757,37.3272,144.5279,122.4236,50.6778,63.3,45.3,57.72
2017-10-18 19:00:00,62.8521,177.6343,35.5269,153.9297,122.8237,51.61600000000001,56.4,29.1,49.33
2017-10-18 20:00:00,60.6117,174.5137,39.0075,150.029,99.4192,49.8186,52.7,23.16,39.55
2017-10-18 21:00:00,52.5701,172.5933,25.805,149.7289,88.4171,46.1029,43.9,21.91,36.85
2017-10-18 22:00:00,54.5305,173.0734,20.764,139.4269,87.8169,44.6006,41.0,20.6,35.74
2017-10-18 23:00:00,34.8067,170.91299999999998,20.764,146.2282,87.4169,41.8541,40.8,22.82,34.12
2017-10-19 00:00:00,26.7251,170.1928,19.3237,143.4277,79.2153,41.8221,42.5,19.92,35.72
2017-10-19 01:00:00,27.7253,172.1132,19.4438,148.4287,81.4157,40.5058,41.4,15.94,34.7
2017-10-19 02:00:00,26.7251,172.3533,19.2037,140.4271,70.2135,39.6027,41.8,14.78,33.18
2017-10-19 03:00:00,22.0042,169.7128,19.3237,144.928,65.2126,40.2828,41.3,14.96,34.98
2017-10-19 04:00:00,21.5642,172.1132,19.4438,142.7275,66.4128,42.3352,42.8,18.18,36.87
2017-10-19 05:00:00,23.5245,172.3533,19.3237,141.0272,67.6131,40.6058,58.2,15.63,42.16
2017-10-19 06:00:00,44.8487,172.1132,27.1252,136.4263,77.4149,40.4408,65.1,36.17,46.2
2017-10-19 07:00:00,57.6911,174.5137,30.6059,144.5279,161.6312,46.0269,67.8,42.56,52.07
2017-10-19 08:00:00,54.4105,182.9153,38.2874,149.6289,141.0272,58.9394,74.7,46.09,60.49
2017-10-19 09:00:00,54.5705,190.1167,41.528,142.5275,131.4254,61.7949,82.9,48.68,61.3
2017-10-19 10:00:00,51.2899,189.3965,43.8085,143.5277,127.4246,69.0113,84.1,50.71,62.8
2017-10-19 11:00:00,51.69,194.9176,45.3688,147.4285,133.4258,65.1776,84.7,55.66,63.06
2017-10-19 12:00:00,50.5698,187.9563,49.6896,144.6279,130.2251,68.9283,85.2,59.19,63.55
2017-10-19 13:00:00,47.6892,195.6378,53.2903,143.2276,139.2269,70.6226,89.4,54.32,64.29
2017-10-19 14:00:00,47.0091,196.3579,54.8506,136.8264,130.0251,65.6647,85.4,64.78,62.27
2017-10-19 15:00:00,42.2882,188.1963,55.8108,141.5273,129.0249,68.2522,83.9,66.62,63.91
2017-10-19 16:00:00,44.9687,190.1167,46.2089,139.727,130.0251,66.0198,80.4,65.21,58.85
2017-10-19 17:00:00,43.6084,193.2373,46.928999999999995,134.826,121.6235,62.9802,69.9,53.31,52.51
2017-10-19 18:00:00,45.4488,190.8368,41.528,145.7281,129.2249,53.8104,61.4,46.43,50.43
2017-10-19 19:00:00,47.4492,185.5558,43.5684,145.7281,123.6239,49.4796,56.1,25.79,45.98
2017-10-19 20:00:00,52.3301,179.0746,41.0479,133.8258,96.2186,48.0283,54.2,17.95,36.96
2017-10-19 21:00:00,48.7294,185.5558,27.7253,135.7262,83.016,46.757,50.5,16.02,33.08
2017-10-19 22:00:00,57.3711,180.9949,20.884,130.6252,84.6163,44.6816,43.6,16.17,29.64
2017-10-19 23:00:00,40.9279,181.235,21.004,137.2265,83.6161,40.6478,43.4,18.59,28.84
2017-10-20 00:00:00,24.6448,178.1144,21.3641,132.3255,74.6144,37.8743,41.6,19.53,29.08
2017-10-20 01:00:00,17.4033,181.7151,20.884,136.0262,76.2147,34.2146,43.6,14.8,28.62
2017-10-20 02:00:00,17.5634,178.1144,21.3641,131.3253,65.4126,35.6539,43.6,13.84,28.55
2017-10-20 03:00:00,17.4434,177.1542,20.884,140.6271,58.0112,36.545,44.2,13.95,28.76
2017-10-20 04:00:00,18.3235,176.9141,20.884,133.1257,56.4109,37.4452,46.5,14.19,30.88
2017-10-20 05:00:00,17.6834,173.3134,20.884,138.0266,56.81100000000001,34.6327,58.6,14.37,34.45
2017-10-20 06:00:00,35.2068,173.3135,29.0456,130.5252,68.8133,36.8011,62.4,29.38,39.03
2017-10-20 07:00:00,47.2091,174.9938,31.8061,139.3269,160.431,46.1699,63.4,31.37,47.18
2017-10-20 08:00:00,52.7302,181.9551,36.126999999999995,144.3279,146.2282,51.933,71.1,44.57,56.95
2017-10-20 09:00:00,47.0091,193.4773,40.3278,147.6285,123.8239,59.9376,76.3,50.69,58.9
2017-10-20 10:00:00,45.7688,196.1178,47.6492,139.0268,126.4244,60.6027,81.8,50.97,60.94
2017-10-20 11:00:00,45.0087,193.9574,49.2095,152.4294,129.425,61.1258,84.3,58.53,60.24
2017-10-20 12:00:00,45.4088,190.3567,45.8488,146.2282,127.4246,64.3914,86.9,59.39,58.9
2017-10-20 13:00:00,43.3283,190.1167,51.1299,129.8251,134.42600000000002,60.6377,86.4,60.92,56.56
2017-10-20 14:00:00,40.2078,184.3556,55.6908,127.3246,128.2247,57.268,82.6,62.22,55.04
2017-10-20 15:00:00,41.328,185.7958,54.4905,120.0232,126.8245,54.6536,80.3,64.02,55.48
2017-10-20 16:00:00,41.648,182.1951,50.1697,122.7237,127.0245,49.8486,78.4,62.28,52.0
2017-10-20 17:00:00,39.3676,178.8345,44.5286,111.8216,122.0235,41.199,66.5,49.5,50.09
2017-10-20 18:00:00,44.2885,177.6343,44.0485,124.224,125.8243,39.3016,59.0,40.97,48.29
2017-10-20 19:00:00,46.529,179.3146,46.3289,127.8247,119.6231,38.6055,55.4,23.43,46.29
2017-10-20 20:00:00,49.9296,179.5546,47.5292,127.7246,86.4167,39.3126,55.9,14.39,38.99
2017-10-20 21:00:00,49.5696,176.6741,28.5655,130.5252,67.0129,39.7187,42.5,13.94,30.87
2017-10-20 22:00:00,52.2101,175.7139,21.2441,126.3244,67.413,41.1129,40.6,13.12,27.49
2017-10-20 23:00:00,33.5665,178.3544,21.3641,131.1253,64.0124,39.3296,39.5,13.36,25.88
2017-10-21 00:00:00,23.6046,178.8345,21.3641,132.1255,57.011,37.8823,36.9,14.19,26.26
2017-10-21 01:00:00,17.5234,177.1542,21.4842,127.4246,55.0106,35.7819,32.9,13.04,26.99
2017-10-21 02:00:00,17.6034,175.7139,21.3641,136.1263,55.0106,35.9599,29.2,13.07,26.02
2017-10-21 03:00:00,17.6034,175.2338,21.3641,133.9259,54.8106,39.1756,38.4,13.47,26.59
2017-10-21 04:00:00,17.5234,170.91299999999998,21.4842,134.0259,55.0106,38.1744,39.9,13.52,29.01
2017-10-21 05:00:00,21.8842,170.1928,21.3641,132.1255,56.2108,35.6649,39.5,12.83,32.91
2017-10-21 06:00:00,34.2866,170.1928,21.3641,127.0245,87.0168,37.9603,51.5,13.06,36.38
2017-10-21 07:00:00,48.5694,163.9517,21.2441,130.1251,157.6304,35.5859,38.8,13.44,36.17
2017-10-21 08:00:00,42.5282,164.9118,20.0439,117.8227,121.2234,35.0218,50.8,13.16,35.22
2017-10-21 09:00:00,41.248000000000005,168.9926,20.1639,119.223,109.8212,34.3646,53.6,13.76,34.57
2017-10-21 10:00:00,39.7277,173.3135,20.0439,122.8237,96.2186,35.7309,57.0,13.55,35.52
2017-10-21 11:00:00,40.0077,176.19400000000002,20.1639,116.6225,98.619,36.337,56.6,14.88,34.55
2017-10-21 12:00:00,40.0477,178.8345,20.2839,124.8241,93.018,34.5687,56.4,14.35,34.47
2017-10-21 13:00:00,39.8877,178.1144,20.1639,115.3223,102.2197,33.1594,55.8,14.53,34.74
