timestamp,Rat_public_Angle,Rat_public_Dalia,Rat_public_Lloyd,Cockatoo_public_Chiquita
2017-08-10 11:00:00,390.71,228.49,118.92,117.275
2017-08-10 12:00:00,383.05,233.56,119.72,116.175
2017-08-10 13:00:00,396.83,240.95,121.69,115.5
2017-08-10 14:00:00,395.4,246.57,121.74,119.025
2017-08-10 15:00:00,388.04,243.64,118.4,123.65
2017-08-10 16:00:00,402.49,233.54,118.81,120.1
2017-08-10 17:00:00,403.78,229.34,115.63,117.125
2017-08-10 18:00:00,428.87,222.83,85.71,95.975
2017-08-10 19:00:00,461.13,223.07,123.44,85.975
2017-08-10 20:00:00,467.09,224.29,80.07,82.675
2017-08-10 21:00:00,441.27,219.75,99.74,72.9
2017-08-10 22:00:00,341.48,215.6,72.26,65.45
2017-08-10 23:00:00,380.25,218.79,88.83,62.925
2017-08-11 00:00:00,351.38,217.83,71.96,70.45
2017-08-11 01:00:00,372.5,215.35,71.95,69.525
2017-08-11 02:00:00,363.12,213.99,90.72,67.625
2017-08-11 03:00:00,367.07,210.36,66.71,71.1
2017-08-11 04:00:00,362.47,208.24,73.17,76.55
2017-08-11 05:00:00,359.04,209.3,82.79,81.35
2017-08-11 06:00:00,380.44,208.67,68.3,80.425
2017-08-11 07:00:00,383.72,215.0,101.97,87.15
2017-08-11 08:00:00,384.98,228.37,71.16,104.475
2017-08-11 09:00:00,382.05,227.84,105.88,103.45
2017-08-11 10:00:00,387.74,227.51,101.18,109.5
2017-08-11 11:00:00,408.47,230.0,109.38,115.025
2017-08-11 12:00:00,414.75,225.67,91.76,115.75
2017-08-11 13:00:00,431.08,232.33,128.01,123.325
2017-08-11 14:00:00,450.76,245.11,106.67,114.375
2017-08-11 15:00:00,452.43,242.34,124.04,117.575
2017-08-11 16:00:00,435.83,248.39,119.26,114.325
2017-08-11 17:00:00,462.85,236.82,93.3,105.525
2017-08-11 18:00:00,476.59,219.66,104.78,81.7
2017-08-11 19:00:00,489.49,217.23,92.92,68.75
2017-08-11 20:00:00,487.3,218.92,94.24,64.525
2017-08-11 21:00:00,434.87,215.07,79.78,65.35
2017-08-11 22:00:00,371.63,210.18,96.21,62.325
2017-08-11 23:00:00,369.63,209.54,74.68,61.5
2017-08-12 00:00:00,367.75,210.02,99.92,63.675
2017-08-12 01:00:00,362.18,209.83,72.58,62.0
2017-08-12 02:00:00,365.4,208.43,100.48,63.9
2017-08-12 03:00:00,364.5,208.12,71.7,67.85
2017-08-12 04:00:00,375.37,209.57,91.05,66.6
2017-08-12 05:00:00,370.47,208.34,80.78,65.075
2017-08-12 06:00:00,368.32,206.34,73.1,65.425
2017-08-12 07:00:00,370.29,206.95,101.97,61.775
2017-08-12 08:00:00,372.7,204.67,76.39,64.125
2017-08-12 09:00:00,418.43,205.9,101.43,65.025
2017-08-12 10:00:00,440.27,209.46,100.36,80.7
2017-08-12 11:00:00,450.87,207.03,97.9,82.35
2017-08-12 12:00:00,453.5,209.63,123.92,86.575
2017-08-12 13:00:00,462.9,217.29,122.86,81.15
2017-08-12 14:00:00,466.5,222.2,99.57,81.8
2017-08-12 15:00:00,465.52,230.67,117.83,83.5
2017-08-12 16:00:00,462.7,231.62,89.55,81.375
2017-08-12 17:00:00,441.6,231.59,89.15,83.3
2017-08-12 18:00:00,457.7,232.12,106.37,71.15
2017-08-12 19:00:00,459.12,226.17,64.9,63.6
2017-08-12 20:00:00,439.17,214.64,64.41,61.6
2017-08-12 21:00:00,436.95,216.93,89.85,65.325
2017-08-12 22:00:00,387.6,215.14,62.64,64.2
2017-08-12 23:00:00,383.08,214.94,81.88,62.25
2017-08-13 00:00:00,383.96,216.29,71.17,61.475
2017-08-13 01:00:00,387.44,213.13,63.72,63.675
2017-08-13 02:00:00,388.07,211.99,62.08,63.725
2017-08-13 03:00:00,380.38,211.51,87.01,62.225
2017-08-13 04:00:00,377.5,211.57,59.55,61.7
2017-08-13 05:00:00,369.35,207.42,62.42,65.575
2017-08-13 06:00:00,371.91,203.67,55.79,61.95
2017-08-13 07:00:00,363.17,200.33,68.92,60.625
2017-08-13 08:00:00,367.88,200.03,80.21,63.975
2017-08-13 09:00:00,391.26,204.07,79.28,62.2
2017-08-13 10:00:00,384.76,206.49,86.87,65.65
2017-08-13 11:00:00,402.36,204.87,78.02,69.1
2017-08-13 12:00:00,411.03,208.23,92.14,79.55
2017-08-13 13:00:00,407.74,214.32,80.3,79.125
2017-08-13 14:00:00,418.87,214.57,89.81,82.975
2017-08-13 15:00:00,433.29,224.22,97.0,87.025
2017-08-13 16:00:00,433.91,216.51,71.98,85.45
2017-08-13 17:00:00,420.54,222.79,108.27,80.15
2017-08-13 18:00:00,445.44,220.6,66.61,71.475
2017-08-13 19:00:00,435.06,213.4,101.12,64.1
2017-08-13 20:00:00,466.68,219.54,63.22,64.625
2017-08-13 21:00:00,463.19,216.73,96.08,60.85
2017-08-13 22:00:00,366.5,213.72,64.08,61.4
2017-08-13 23:00:00,385.7,214.11,75.6,65.9
2017-08-14 00:00:00,404.11,213.5,76.33,62.075
2017-08-14 01:00:00,399.74,214.37,62.66,65.475
2017-08-14 02:00:00,399.44,214.05,70.94,62.225
2017-08-14 03:00:00,398.64,213.1,73.54,67.75
2017-08-14 04:00:00,393.89,213.08,63.65,82.725
2017-08-14 05:00:00,394.9,214.77,66.23,82.025
2017-08-14 06:00:00,394.22,212.0,84.28,80.625
2017-08-14 07:00:00,408.85,216.3,68.55,83.95
2017-08-14 08:00:00,395.55,223.74,108.64,107.35
2017-08-14 09:00:00,424.81,227.52,79.6,107.475
2017-08-14 10:00:00,416.99,228.78,121.05,111.9
2017-08-14 11:00:00,432.45,228.33,111.41,116.9
2017-08-14 12:00:00,436.49,226.44,100.61,118.75
2017-08-14 13:00:00,438.75,227.5,119.42,120.4
2017-08-14 14:00:00,444.39,238.6,105.53,117.1
2017-08-14 15:00:00,440.01,237.05,110.06,131.375
2017-08-14 16:00:00,462.4,228.08,101.35,127.525
2017-08-14 17:00:00,461.22,220.08,100.88,112.95
2017-08-14 18:00:00,488.29,215.1,102.67,106.7
2017-08-14 19:00:00,487.54,214.79,94.79,81.6
2017-08-14 20:00:00,498.2,218.19,88.28,81.175
2017-08-14 21:00:00,461.73,218.27,78.15,72.6
2017-08-14 22:00:00,398.02,218.11,83.71,61.075
2017-08-14 23:00:00,349.19,216.46,83.1,67.75
2017-08-15 00:00:00,346.28,218.93,73.66,64.025
2017-08-15 01:00:00,346.3,220.77,88.5,65.4
2017-08-15 02:00:00,348.05,217.48,68.92,62.375
2017-08-15 03:00:00,346.43,215.99,92.39,63.8
2017-08-15 04:00:00,345.01,213.02,67.81,75.4
2017-08-15 05:00:00,352.02,217.45,95.9,84.725
2017-08-15 06:00:00,384.48,218.86,64.94,80.0
2017-08-15 07:00:00,381.16,222.24,88.28,84.35
2017-08-15 08:00:00,383.75,226.17,87.55,96.35
2017-08-15 09:00:00,388.23,234.29,101.66,108.85
2017-08-15 10:00:00,388.44,236.05,102.43,120.225
2017-08-15 11:00:00,390.12,240.61,108.3,143.575
2017-08-15 12:00:00,395.46,230.81,99.7,122.0
2017-08-15 13:00:00,395.26,250.83,128.02,119.4
2017-08-15 14:00:00,395.45,250.81,101.08,121.05
2017-08-15 15:00:00,404.39,245.53,128.08,121.175
2017-08-15 16:00:00,404.3,234.52,98.46,117.05
2017-08-15 17:00:00,401.38,228.05,126.66,113.425
2017-08-15 18:00:00,460.7,226.66,105.08,109.175
2017-08-15 19:00:00,543.33,228.45,123.6,82.05
2017-08-15 20:00:00,501.3,224.69,90.49,86.25
2017-08-15 21:00:00,472.24,227.75,80.21,77.725
2017-08-15 22:00:00,412.95,217.9,78.99,68.525
2017-08-15 23:00:00,406.9,217.07,77.97,63.975
2017-08-16 00:00:00,399.31,221.59,64.57,68.65
2017-08-16 01:00:00,399.14,217.02,85.74,62.5
2017-08-16 02:00:00,398.45,215.39,63.04,67.0
2017-08-16 03:00:00,399.17,212.88,69.33,64.3
2017-08-16 04:00:00,394.39,211.25,79.86,79.65
2017-08-16 05:00:00,393.04,215.93,64.06,87.1
2017-08-16 06:00:00,430.47,216.86,69.05,86.85
2017-08-16 07:00:00,420.34,222.34,91.79,85.25
2017-08-16 08:00:00,422.95,231.03,85.83,103.975
2017-08-16 09:00:00,399.38,232.56,113.4,107.6
2017-08-16 10:00:00,407.52,241.4,118.91,113.05
2017-08-16 11:00:00,422.55,244.26,136.69,123.4
2017-08-16 12:00:00,432.51,247.95,129.83,127.775
2017-08-16 13:00:00,436.71,253.69,127.39,134.975
2017-08-16 14:00:00,433.73,255.58,111.69,125.075
2017-08-16 15:00:00,436.59,253.32,129.6,127.075
2017-08-16 16:00:00,441.0,249.53,133.52,122.3
2017-08-16 17:00:00,439.97,250.23,129.82,104.2
2017-08-16 18:00:00,465.93,242.94,107.76,96.05
2017-08-16 19:00:00,471.12,242.36,112.43,84.675
2017-08-16 20:00:00,469.52,246.34,95.45,83.95
2017-08-16 21:00:00,447.7,237.47,92.69,74.175
2017-08-16 22:00:00,385.4,234.17,82.37,64.2
2017-08-16 23:00:00,366.82,232.67,102.74,67.325
2017-08-17 00:00:00,375.32,235.73,70.16,62.125
2017-08-17 01:00:00,366.0,236.35,110.87,64.975
2017-08-17 02:00:00,361.34,228.15,64.39,62.55
2017-08-17 03:00:00,353.71,224.28,103.88,62.65
2017-08-17 04:00:00,360.04,230.49,64.12,77.925
2017-08-17 05:00:00,361.07,217.07,101.97,80.3
2017-08-17 06:00:00,390.15,223.32,66.34,81.7
2017-08-17 07:00:00,391.56,236.66,99.63,84.6
2017-08-17 08:00:00,400.32,239.06,86.42,98.775
2017-08-17 09:00:00,406.27,247.57,132.28,111.825
2017-08-17 10:00:00,411.47,253.53,131.49,114.375
2017-08-17 11:00:00,420.68,255.62,131.1,128.1
2017-08-17 12:00:00,422.23,263.48,138.04,127.375
2017-08-17 13:00:00,424.45,263.94,136.37,127.775
2017-08-17 14:00:00,418.7,264.6,134.13,128.95
2017-08-17 15:00:00,428.67,263.87,138.06,139.675
2017-08-17 16:00:00,430.56,263.73,128.91,129.05
2017-08-17 17:00:00,431.94,259.97,129.33,122.625
2017-08-17 18:00:00,464.14,258.69,130.41,91.725
2017-08-17 19:00:00,469.99,249.16,136.45,84.725
2017-08-17 20:00:00,475.05,250.55,96.91,87.0
2017-08-17 21:00:00,461.86,250.18,117.11,73.825
2017-08-17 22:00:00,391.83,246.0,75.0,63.15
2017-08-17 23:00:00,388.37,241.98,112.47,63.9
2017-08-18 00:00:00,383.39,242.5,84.79,63.975
2017-08-18 01:00:00,375.98,242.92,97.33,68.075
2017-08-18 02:00:00,386.65,240.5,97.32,65.8
2017-08-18 03:00:00,374.83,237.9,88.73,65.95
2017-08-18 04:00:00,375.29,238.09,102.87,76.25
2017-08-18 05:00:00,399.06,239.92,82.62,82.9
2017-08-18 06:00:00,421.46,239.16,105.69,58.5
2017-08-18 07:00:00,418.55,243.01,77.69,41.225
2017-08-18 08:00:00,421.19,251.72,121.73,51.675
2017-08-18 09:00:00,422.17,249.85,89.92,62.375
2017-08-18 10:00:00,423.54,254.69,137.08,115.55
2017-08-18 11:00:00,432.7,255.36,131.58,127.425
2017-08-18 12:00:00,442.89,252.61,134.77,123.4
2017-08-18 13:00:00,452.64,258.42,139.16,120.75
2017-08-18 14:00:00,453.25,265.65,139.3,119.725
2017-08-18 15:00:00,473.57,266.35,139.58,126.675
2017-08-18 16:00:00,473.29,264.16,140.33,113.8
2017-08-18 17:00:00,468.77,255.1,129.31,109.2
2017-08-18 18:00:00,483.85,240.53,93.87,81.725
2017-08-18 19:00:00,494.72,236.8,101.49,66.625
2017-08-18 20:00:00,494.8,225.65,77.33,69.05
2017-08-18 21:00:00,482.92,221.66,103.98,67.45
2017-08-18 22:00:00,422.23,221.88,60.93,71.0
2017-08-18 23:00:00,418.87,218.25,100.74,64.925
2017-08-19 00:00:00,383.04,222.01,69.89,71.4
2017-08-19 01:00:00,352.77,219.55,92.6,63.0
2017-08-19 02:00:00,353.41,218.95,76.72,62.7
2017-08-19 03:00:00,352.12,219.56,84.99,71.475
2017-08-19 04:00:00,350.78,220.94,76.77,63.975
2017-08-19 05:00:00,353.46,219.11,86.97,67.775
2017-08-19 06:00:00,351.03,213.48,64.46,64.7
2017-08-19 07:00:00,343.11,213.33,94.26,64.3
2017-08-19 08:00:00,348.58,210.72,76.83,62.525
2017-08-19 09:00:00,376.4,217.7,108.55,73.0
2017-08-19 10:00:00,381.91,214.03,81.93,80.175
2017-08-19 11:00:00,385.56,217.64,119.77,81.225
2017-08-19 12:00:00,385.07,217.93,103.6,82.475
2017-08-19 13:00:00,386.49,219.74,104.37,87.4
2017-08-19 14:00:00,386.79,223.92,114.33,84.475
2017-08-19 15:00:00,389.03,226.53,97.34,85.275
2017-08-19 16:00:00,387.5,226.7,101.4,82.825
2017-08-19 17:00:00,365.85,227.08,91.96,84.775
2017-08-19 18:00:00,385.04,225.42,105.88,73.55
2017-08-19 19:00:00,395.25,223.37,81.11,63.95
2017-08-19 20:00:00,399.89,226.55,102.88,61.625
2017-08-19 21:00:00,398.46,225.79,67.72,68.725
2017-08-19 22:00:00,343.26,230.47,93.72,63.65
2017-08-19 23:00:00,335.14,228.54,62.26,65.825
2017-08-20 00:00:00,325.78,227.72,63.18,63.45
2017-08-20 01:00:00,319.79,225.05,89.94,64.6
2017-08-20 02:00:00,320.43,221.18,62.23,63.725
2017-08-20 03:00:00,319.37,217.44,62.44,65.775
2017-08-20 04:00:00,318.88,217.09,65.75,64.075
2017-08-20 05:00:00,319.78,215.55,80.35,64.65
2017-08-20 06:00:00,315.56,210.76,62.39,63.275
2017-08-20 07:00:00,315.49,206.73,68.98,62.7
2017-08-20 08:00:00,325.03,209.51,94.54,64.35
2017-08-20 09:00:00,358.12,212.14,64.79,62.85
2017-08-20 10:00:00,371.1,215.0,101.59,62.75
2017-08-20 11:00:00,373.8,215.23,78.07,69.975
2017-08-20 12:00:00,375.34,217.2,92.83,84.45
2017-08-20 13:00:00,376.83,219.86,90.04,84.55
2017-08-20 14:00:00,378.51,229.11,89.02,83.375
2017-08-20 15:00:00,380.92,228.86,102.46,94.875
2017-08-20 16:00:00,383.76,225.26,82.16,82.25
2017-08-20 17:00:00,383.34,225.72,100.9,83.65
2017-08-20 18:00:00,408.01,224.84,101.65,70.7
2017-08-20 19:00:00,415.62,223.3,70.36,61.8
2017-08-20 20:00:00,413.59,226.05,94.67,63.275
2017-08-20 21:00:00,411.91,225.69,73.56,64.525
2017-08-20 22:00:00,363.21,224.65,81.26,64.05
2017-08-20 23:00:00,359.86,222.93,81.17,62.55
2017-08-21 00:00:00,357.49,224.08,70.35,67.025
2017-08-21 01:00:00,357.96,224.24,87.41,62.8
2017-08-21 02:00:00,355.77,221.73,68.35,65.125
2017-08-21 03:00:00,348.78,220.89,92.2,62.875
2017-08-21 04:00:00,347.55,221.08,64.29,75.925
2017-08-21 05:00:00,350.69,221.18,91.62,84.5
2017-08-21 06:00:00,371.38,220.32,59.88,83.35
2017-08-21 07:00:00,356.73,221.92,99.15,84.8
2017-08-21 08:00:00,351.87,217.08,81.81,99.3
2017-08-21 09:00:00,340.1,196.72,130.88,107.925
2017-08-21 10:00:00,332.47,213.09,127.05,117.125
2017-08-21 11:00:00,316.51,203.71,129.51,123.675
2017-08-21 12:00:00,316.46,203.47,135.6,123.375
2017-08-21 13:00:00,332.09,225.12,132.27,123.05
2017-08-21 14:00:00,341.51,233.66,137.8,128.225
2017-08-21 15:00:00,343.84,236.92,131.06,128.625
2017-08-21 16:00:00,370.76,251.85,135.97,126.275
2017-08-21 17:00:00,497.53,248.94,129.36,119.4
2017-08-21 18:00:00,467.74,246.4,121.78,103.275
2017-08-21 19:00:00,457.22,247.16,107.08,84.325
2017-08-21 20:00:00,461.51,250.78,101.83,85.325
2017-08-21 21:00:00,436.72,249.61,90.5,78.525
2017-08-21 22:00:00,382.72,243.26,93.1,63.1
2017-08-21 23:00:00,381.66,241.7,86.55,65.75
2017-08-22 00:00:00,372.3,243.41,81.65,63.95
2017-08-22 01:00:00,377.85,242.16,84.09,66.125
2017-08-22 02:00:00,359.39,239.36,74.67,64.75
2017-08-22 03:00:00,365.75,238.54,84.72,62.85
2017-08-22 04:00:00,367.09,237.41,75.21,79.275
2017-08-22 05:00:00,378.56,240.94,85.65,82.15
2017-08-22 06:00:00,404.77,239.44,70.3,82.05
2017-08-22 07:00:00,401.98,241.49,96.29,84.475
2017-08-22 08:00:00,405.72,245.5,108.36,101.35
2017-08-22 09:00:00,414.34,253.76,128.2,107.525
2017-08-22 10:00:00,424.63,255.08,128.49,111.8
2017-08-22 11:00:00,431.37,255.55,130.99,126.525
2017-08-22 12:00:00,435.4,263.59,136.24,122.4
2017-08-22 13:00:00,500.5,266.78,140.88,128.725
2017-08-22 14:00:00,474.2,269.21,140.83,129.3
2017-08-22 15:00:00,437.27,262.7,138.95,130.375
2017-08-22 16:00:00,436.36,265.72,139.72,134.025
2017-08-22 17:00:00,436.36,261.2,135.0,115.475
2017-08-22 18:00:00,466.36,259.06,139.21,93.35
2017-08-22 19:00:00,474.28,253.0,137.08,84.325
2017-08-22 20:00:00,477.78,254.14,118.28,87.25
2017-08-22 21:00:00,454.82,255.89,90.95,88.575
2017-08-22 22:00:00,399.31,251.29,102.94,84.125
2017-08-22 23:00:00,394.01,250.51,82.03,84.275
2017-08-23 00:00:00,390.48,252.08,110.41,81.45
2017-08-23 01:00:00,387.91,248.17,66.17,82.925
2017-08-23 02:00:00,385.93,244.18,97.17,73.6
2017-08-23 03:00:00,368.06,240.58,78.12,63.75
2017-08-23 04:00:00,374.84,239.48,85.62,76.025
2017-08-23 05:00:00,371.96,240.96,82.43,85.125
2017-08-23 06:00:00,408.38,239.72,78.48,80.575
2017-08-23 07:00:00,392.84,235.49,94.08,82.85
2017-08-23 08:00:00,407.0,241.28,106.45,99.175
2017-08-23 09:00:00,395.74,244.03,93.42,109.65
2017-08-23 10:00:00,403.56,243.65,123.48,113.85
2017-08-23 11:00:00,374.61,251.09,92.96,125.275
2017-08-23 12:00:00,391.49,250.39,131.54,129.4
2017-08-23 13:00:00,374.42,249.89,120.51,132.725
2017-08-23 14:00:00,382.33,252.33,118.15,142.25
2017-08-23 15:00:00,411.47,250.62,117.49,130.825
2017-08-23 16:00:00,418.43,252.41,121.06,133.3
2017-08-23 17:00:00,401.93,248.51,117.03,125.575
2017-08-23 18:00:00,435.98,245.23,117.53,98.475
2017-08-23 19:00:00,458.84,239.56,95.52,82.8
2017-08-23 20:00:00,460.68,242.6,92.12,86.1
2017-08-23 21:00:00,424.64,241.34,80.02,83.675
2017-08-23 22:00:00,350.78,240.17,66.89,90.025
2017-08-23 23:00:00,348.11,237.24,83.72,93.15
2017-08-24 00:00:00,347.97,239.14,77.28,80.525
2017-08-24 01:00:00,349.3,236.98,65.36,89.1
2017-08-24 02:00:00,348.39,232.52,64.77,80.325
2017-08-24 03:00:00,346.17,232.66,68.06,80.475
2017-08-24 04:00:00,342.79,230.45,87.79,82.175
2017-08-24 05:00:00,341.47,233.1,64.53,80.725
2017-08-24 06:00:00,350.98,228.05,65.0,80.15
2017-08-24 07:00:00,347.53,245.56,70.54,81.825
2017-08-24 08:00:00,318.87,252.89,105.0,105.65
2017-08-24 09:00:00,320.55,254.69,84.77,105.825
2017-08-24 10:00:00,326.63,255.99,105.33,113.3
2017-08-24 11:00:00,377.45,257.93,111.8,117.825
2017-08-24 12:00:00,384.15,250.53,115.52,121.3
2017-08-24 13:00:00,382.88,257.08,114.26,127.3
2017-08-24 14:00:00,369.89,256.65,104.93,123.3
2017-08-24 15:00:00,380.64,255.98,103.68,132.125
2017-08-24 16:00:00,380.66,253.24,118.96,130.875
2017-08-24 17:00:00,366.96,242.86,113.81,113.175
2017-08-24 18:00:00,393.3,238.84,104.69,100.175
2017-08-24 19:00:00,429.14,237.69,85.75,91.45
2017-08-24 20:00:00,424.23,238.2,97.51,82.375
2017-08-24 21:00:00,375.28,236.71,65.33,82.55
2017-08-24 22:00:00,340.71,232.87,66.3,82.725
2017-08-24 23:00:00,337.61,234.06,76.64,81.65
2017-08-25 00:00:00,338.85,231.98,77.02,85.2
2017-08-25 01:00:00,335.36,227.54,64.84,81.175
2017-08-25 02:00:00,334.46,222.6,65.01,81.95
2017-08-25 03:00:00,345.86,219.63,61.89,80.525
2017-08-25 04:00:00,316.48,217.36,62.8,81.7
2017-08-25 05:00:00,344.93,220.2,60.47,80.525
2017-08-25 06:00:00,354.27,217.18,81.08,82.9
2017-08-25 07:00:00,355.4,228.29,67.77,81.15
2017-08-25 08:00:00,358.75,232.26,91.85,96.7
2017-08-25 09:00:00,341.94,228.71,98.62,102.025
2017-08-25 10:00:00,343.6,230.48,104.48,120.05
2017-08-25 11:00:00,356.58,246.12,120.19,116.75
2017-08-25 12:00:00,372.0,252.11,90.15,115.425
2017-08-25 13:00:00,363.85,255.16,123.58,122.05
2017-08-25 14:00:00,373.93,256.23,99.05,132.375
2017-08-25 15:00:00,382.44,252.89,117.07,124.8
2017-08-25 16:00:00,368.42,251.79,119.29,122.075
2017-08-25 17:00:00,339.61,241.38,101.35,106.35
2017-08-25 18:00:00,388.95,234.2,95.58,87.525
2017-08-25 19:00:00,385.67,233.91,102.68,82.0
2017-08-25 20:00:00,422.76,232.78,74.31,83.275
2017-08-25 21:00:00,377.46,231.17,85.06,80.225
2017-08-25 22:00:00,318.79,226.78,69.03,72.275
2017-08-25 23:00:00,349.06,221.43,64.39,61.3
2017-08-26 00:00:00,321.56,221.37,59.52,64.55
2017-08-26 01:00:00,333.17,220.05,85.36,63.05
2017-08-26 02:00:00,324.07,218.69,61.73,65.225
2017-08-26 03:00:00,334.9,216.11,58.05,62.1
2017-08-26 04:00:00,316.35,214.08,60.26,64.225
2017-08-26 05:00:00,316.21,213.94,61.65,73.125
2017-08-26 06:00:00,313.71,209.61,55.94,78.4
2017-08-26 07:00:00,304.93,211.24,60.43,73.25
2017-08-26 08:00:00,300.44,210.22,85.4,60.725
2017-08-26 09:00:00,309.38,210.59,64.13,69.9
2017-08-26 10:00:00,344.06,215.05,88.82,77.775
2017-08-26 11:00:00,332.74,215.44,84.51,81.675
2017-08-26 12:00:00,364.15,215.76,75.74,82.375
2017-08-26 13:00:00,369.35,219.27,101.88,81.625
2017-08-26 14:00:00,360.99,224.98,70.78,84.1
2017-08-26 15:00:00,361.52,224.71,94.65,84.425
2017-08-26 16:00:00,348.77,227.17,71.9,83.375
2017-08-26 17:00:00,351.6,222.44,87.38,79.7
2017-08-26 18:00:00,378.41,222.47,76.07,81.6
2017-08-26 19:00:00,392.98,223.2,65.34,80.15
2017-08-26 20:00:00,394.57,221.43,74.67,78.2
2017-08-26 21:00:00,334.85,220.11,75.77,63.175
2017-08-26 22:00:00,298.96,220.48,61.95,60.225
2017-08-26 23:00:00,326.89,217.22,60.97,62.625
2017-08-27 00:00:00,327.4,216.06,63.26,62.025
2017-08-27 01:00:00,325.23,218.23,79.71,61.225
2017-08-27 02:00:00,326.04,217.69,59.57,62.375
2017-08-27 03:00:00,320.8,216.82,60.35,62.9
2017-08-27 04:00:00,323.68,214.72,57.16,64.875
2017-08-27 05:00:00,306.61,213.87,56.69,81.275
2017-08-27 06:00:00,305.42,208.5,59.0,80.2
2017-08-27 07:00:00,311.42,202.71,59.17,68.925
2017-08-27 08:00:00,298.78,204.66,79.87,60.575
2017-08-27 09:00:00,336.48,204.1,70.3,67.9
2017-08-27 10:00:00,309.53,210.51,64.77,79.025
2017-08-27 11:00:00,340.0,209.38,91.72,82.0
2017-08-27 12:00:00,343.44,211.73,64.59,80.125
2017-08-27 13:00:00,346.03,212.85,98.25,82.7
2017-08-27 14:00:00,351.74,215.43,71.32,87.05
2017-08-27 15:00:00,347.46,217.72,79.99,88.25
2017-08-27 16:00:00,360.19,219.38,90.34,82.55
2017-08-27 17:00:00,343.58,222.62,64.17,82.525
2017-08-27 18:00:00,398.77,216.95,82.77,81.175
2017-08-27 19:00:00,407.59,218.94,77.25,85.475
2017-08-27 20:00:00,354.15,217.98,61.11,83.45
2017-08-27 21:00:00,351.62,217.39,59.09,81.0
2017-08-27 22:00:00,309.14,213.87,85.88,87.625
2017-08-27 23:00:00,337.81,216.48,60.83,85.65
2017-08-28 00:00:00,327.94,213.85,58.78,79.825
2017-08-28 01:00:00,350.29,214.18,56.58,82.55
2017-08-28 02:00:00,339.78,209.06,59.6,71.375
2017-08-28 03:00:00,341.34,208.17,59.03,65.875
2017-08-28 04:00:00,342.94,204.12,57.96,74.1
2017-08-28 05:00:00,325.15,210.25,56.79,78.8
2017-08-28 06:00:00,329.1,204.85,58.08,86.2
2017-08-28 07:00:00,328.09,208.64,65.74,78.35
2017-08-28 08:00:00,329.0,216.11,101.22,93.225
2017-08-28 09:00:00,334.67,222.76,82.49,101.725
2017-08-28 10:00:00,315.61,224.35,107.72,110.55
2017-08-28 11:00:00,319.91,222.21,108.51,113.0
2017-08-28 12:00:00,329.11,223.81,96.71,115.775
2017-08-28 13:00:00,348.05,224.21,115.65,120.025
2017-08-28 14:00:00,369.21,227.39,106.52,136.75
2017-08-28 15:00:00,383.82,227.73,94.57,146.425
2017-08-28 16:00:00,385.8,217.79,118.29,124.075
2017-08-28 17:00:00,378.14,210.47,92.58,103.325
2017-08-28 18:00:00,407.73,208.1,83.27,92.675
2017-08-28 19:00:00,382.17,206.14,101.08,81.075
2017-08-28 20:00:00,389.25,205.49,70.36,86.5
2017-08-28 21:00:00,377.5,205.39,61.55,80.75
2017-08-28 22:00:00,314.68,203.07,60.07,81.95
2017-08-28 23:00:00,332.58,202.5,60.76,88.3
2017-08-29 00:00:00,312.44,207.36,61.17,79.775
2017-08-29 01:00:00,324.04,204.76,79.99,86.3
2017-08-29 02:00:00,326.05,204.01,58.52,72.55
2017-08-29 03:00:00,309.35,198.2,57.01,64.15
2017-08-29 04:00:00,335.48,200.26,58.02,75.7
2017-08-29 05:00:00,343.49,198.24,59.06,81.25
2017-08-29 06:00:00,361.39,203.35,54.61,81.075
2017-08-29 07:00:00,367.03,208.23,66.12,80.65
2017-08-29 08:00:00,352.46,214.72,73.27,98.225
2017-08-29 09:00:00,341.6,219.28,97.72,110.025
2017-08-29 10:00:00,360.6,218.06,86.75,120.85
2017-08-29 11:00:00,342.5,219.15,85.9,126.225
2017-08-29 12:00:00,357.75,217.5,106.58,133.625
2017-08-29 13:00:00,358.73,213.77,84.91,134.475
2017-08-29 14:00:00,345.81,209.64,86.94,130.15
2017-08-29 15:00:00,349.94,209.86,114.88,136.575
2017-08-29 16:00:00,364.7,201.96,82.73,136.125
2017-08-29 17:00:00,361.05,195.43,86.18,123.325
2017-08-29 18:00:00,393.49,197.47,83.3,103.65
2017-08-29 19:00:00,407.08,193.02,98.08,85.575
2017-08-29 20:00:00,424.74,193.0,77.16,81.35
2017-08-29 21:00:00,388.45,195.12,67.84,86.025
2017-08-29 22:00:00,330.42,191.9,63.67,84.625
2017-08-29 23:00:00,330.23,204.12,62.37,82.125
2017-08-30 00:00:00,314.18,204.53,65.84,82.8
2017-08-30 01:00:00,329.62,201.93,60.37,82.65
2017-08-30 02:00:00,324.8,190.88,64.41,72.575
2017-08-30 03:00:00,318.43,185.25,60.32,63.05
2017-08-30 04:00:00,315.04,185.19,58.89,74.05
2017-08-30 05:00:00,334.49,191.12,59.53,81.5
2017-08-30 06:00:00,347.15,191.74,63.55,79.125
2017-08-30 07:00:00,344.28,193.86,64.48,83.85
2017-08-30 08:00:00,337.59,201.59,75.19,94.75
2017-08-30 09:00:00,352.09,211.12,77.36,108.475
2017-08-30 10:00:00,342.36,218.02,99.68,115.15
