timestamp,Rat_office_Adele,Rat_office_Lora,Rat_office_Jill,Rat_office_Avis
2017-08-09 15:00:00,295.18,798.3,892.59,926.06
2017-08-09 16:00:00,295.05,790.77,886.9,902.75
2017-08-09 17:00:00,284.25,732.69,851.89,843.72
2017-08-09 18:00:00,261.6,614.73,373.26,802.72
2017-08-09 19:00:00,239.25,530.99,318.67,765.97
2017-08-09 20:00:00,237.55,527.97,315.85,752.91
2017-08-09 21:00:00,223.1,524.51,298.34,730.98
2017-08-09 22:00:00,229.11,486.69,269.34,726.83
2017-08-09 23:00:00,222.9,287.54,257.29,732.82
2017-08-10 00:00:00,224.07,200.47,260.39,727.66
2017-08-10 01:00:00,217.17,194.39,257.57,722.38
2017-08-10 02:00:00,220.31,194.73,255.4,721.78
2017-08-10 03:00:00,225.82,201.04,255.97,715.52
2017-08-10 04:00:00,213.87,227.66,260.03,718.31
2017-08-10 05:00:00,237.91,309.91,430.05,726.77
2017-08-10 06:00:00,241.17,436.66,739.29,747.4
2017-08-10 07:00:00,253.74,560.55,786.21,777.3
2017-08-10 08:00:00,270.95,736.09,850.67,838.72
2017-08-10 09:00:00,283.93,755.6,914.09,906.94
2017-08-10 10:00:00,295.16,785.06,951.32,943.67
2017-08-10 11:00:00,301.5,816.81,915.53,946.14
2017-08-10 12:00:00,302.27,833.12,915.11,955.76
2017-08-10 13:00:00,296.34,855.16,901.62,939.3
2017-08-10 14:00:00,293.07,851.56,884.67,943.21
2017-08-10 15:00:00,291.52,862.16,875.38,940.37
2017-08-10 16:00:00,286.9,850.95,851.59,911.22
2017-08-10 17:00:00,273.59,806.81,818.34,850.43
2017-08-10 18:00:00,254.57,698.31,365.66,776.6
2017-08-10 19:00:00,231.65,624.35,323.71,772.75
2017-08-10 20:00:00,230.83,619.52,306.51,747.53
2017-08-10 21:00:00,214.81,611.54,297.76,742.3
2017-08-10 22:00:00,222.92,553.12,262.08,727.41
2017-08-10 23:00:00,209.55,274.87,254.29,733.38
2017-08-11 00:00:00,215.32,196.26,250.86,735.15
2017-08-11 01:00:00,210.83,195.06,252.98,729.38
2017-08-11 02:00:00,207.2,195.73,252.75,721.56
2017-08-11 03:00:00,212.91,198.72,253.24,719.94
2017-08-11 04:00:00,208.3,224.27,254.11,727.82
2017-08-11 05:00:00,234.26,333.3,444.46,724.84
2017-08-11 06:00:00,234.27,583.83,728.95,742.87
2017-08-11 07:00:00,244.9,659.31,764.49,773.61
2017-08-11 08:00:00,266.79,681.26,798.84,836.4
2017-08-11 09:00:00,287.5,693.89,823.68,887.1
2017-08-11 10:00:00,295.37,713.43,822.06,910.84
2017-08-11 11:00:00,294.82,718.97,833.32,917.13
2017-08-11 12:00:00,293.8,761.74,844.9,926.02
2017-08-11 13:00:00,294.78,776.72,862.76,935.18
2017-08-11 14:00:00,291.96,789.62,905.63,934.12
2017-08-11 15:00:00,286.02,784.0,916.21,933.15
2017-08-11 16:00:00,278.48,778.08,910.53,892.08
2017-08-11 17:00:00,273.09,727.48,827.05,837.51
2017-08-11 18:00:00,256.21,627.74,385.23,801.34
2017-08-11 19:00:00,228.38,554.13,337.13,792.38
2017-08-11 20:00:00,224.42,541.89,328.4,772.56
2017-08-11 21:00:00,215.11,538.19,309.06,767.59
2017-08-11 22:00:00,225.82,495.24,266.46,756.67
2017-08-11 23:00:00,216.04,307.87,260.23,743.4
2017-08-12 00:00:00,216.86,211.71,272.86,739.51
2017-08-12 01:00:00,221.47,192.41,256.13,748.98
2017-08-12 02:00:00,218.08,195.25,259.67,742.62
2017-08-12 03:00:00,221.63,201.54,252.41,732.27
2017-08-12 04:00:00,214.31,229.99,260.33,737.92
2017-08-12 05:00:00,228.85,328.97,252.81,733.15
2017-08-12 06:00:00,218.65,493.27,255.88,728.91
2017-08-12 07:00:00,233.51,552.59,249.07,732.57
2017-08-12 08:00:00,217.43,575.73,256.91,742.42
2017-08-12 09:00:00,234.36,574.91,263.63,750.89
2017-08-12 10:00:00,216.03,571.48,275.17,749.2
2017-08-12 11:00:00,229.26,555.0,267.55,752.79
2017-08-12 12:00:00,213.15,549.33,297.32,767.41
2017-08-12 13:00:00,214.76,543.09,311.59,773.49
2017-08-12 14:00:00,210.44,534.65,317.8,775.98
2017-08-12 15:00:00,209.33,526.75,318.65,780.99
2017-08-12 16:00:00,215.06,513.92,319.84,773.76
2017-08-12 17:00:00,208.7,507.75,319.21,756.4
2017-08-12 18:00:00,211.74,448.08,315.32,764.11
2017-08-12 19:00:00,204.53,414.5,313.21,759.73
2017-08-12 20:00:00,206.54,406.66,260.37,740.41
2017-08-12 21:00:00,206.12,412.66,255.35,740.8
2017-08-12 22:00:00,216.23,403.49,256.13,751.49
2017-08-12 23:00:00,215.93,223.24,258.22,745.7
2017-08-13 00:00:00,212.95,195.28,254.54,742.26
2017-08-13 01:00:00,211.56,193.28,251.38,738.98
2017-08-13 02:00:00,218.83,195.14,254.67,734.58
2017-08-13 03:00:00,223.44,200.49,254.94,717.79
2017-08-13 04:00:00,202.49,225.41,247.12,721.31
2017-08-13 05:00:00,231.8,285.48,248.45,718.88
2017-08-13 06:00:00,220.29,478.27,246.16,703.34
2017-08-13 07:00:00,235.13,501.43,247.0,703.75
2017-08-13 08:00:00,224.69,514.09,251.22,717.25
2017-08-13 09:00:00,228.39,512.07,252.48,722.51
2017-08-13 10:00:00,222.32,511.69,259.34,719.5
2017-08-13 11:00:00,226.86,512.73,263.56,730.94
2017-08-13 12:00:00,224.22,514.72,267.29,728.24
2017-08-13 13:00:00,214.98,513.61,266.94,725.0
2017-08-13 14:00:00,220.12,515.13,777.73,723.16
2017-08-13 15:00:00,214.58,505.94,771.16,739.72
2017-08-13 16:00:00,218.45,497.95,728.84,745.57
2017-08-13 17:00:00,209.29,497.95,710.72,729.35
2017-08-13 18:00:00,208.71,435.71,671.75,739.99
2017-08-13 19:00:00,201.98,395.55,264.01,743.85
2017-08-13 20:00:00,202.16,399.98,261.41,730.15
2017-08-13 21:00:00,203.83,409.43,251.63,730.1
2017-08-13 22:00:00,199.05,395.95,248.02,726.3
2017-08-13 23:00:00,211.78,223.66,249.87,718.88
2017-08-14 00:00:00,202.98,193.81,251.43,714.46
2017-08-14 01:00:00,207.11,191.53,248.48,720.29
2017-08-14 02:00:00,200.59,196.71,252.38,718.04
2017-08-14 03:00:00,218.01,199.97,246.53,706.5
2017-08-14 04:00:00,197.15,225.5,300.45,710.14
2017-08-14 05:00:00,216.19,322.56,811.88,715.83
2017-08-14 06:00:00,227.86,464.91,770.77,732.97
2017-08-14 07:00:00,247.97,680.88,782.69,767.67
2017-08-14 08:00:00,262.82,778.49,848.21,827.2
2017-08-14 09:00:00,280.2,773.79,964.37,896.66
2017-08-14 10:00:00,290.9,772.81,937.36,941.4
2017-08-14 11:00:00,297.43,778.07,934.91,959.52
2017-08-14 12:00:00,300.84,805.08,934.31,953.38
2017-08-14 13:00:00,295.15,813.74,955.39,952.68
2017-08-14 14:00:00,291.28,816.58,974.91,953.93
2017-08-14 15:00:00,294.99,815.22,946.31,947.89
2017-08-14 16:00:00,282.79,818.28,863.12,909.14
2017-08-14 17:00:00,276.92,756.31,821.6,845.09
2017-08-14 18:00:00,254.55,579.18,380.66,798.72
2017-08-14 19:00:00,227.99,493.65,328.79,765.86
2017-08-14 20:00:00,227.76,485.56,329.37,747.69
2017-08-14 21:00:00,212.34,478.8,300.39,735.49
2017-08-14 22:00:00,224.91,430.26,265.57,740.53
2017-08-14 23:00:00,204.36,221.9,263.94,732.66
2017-08-15 00:00:00,204.42,207.56,263.59,726.75
2017-08-15 01:00:00,207.79,206.52,265.01,725.07
2017-08-15 02:00:00,211.06,211.06,269.18,729.61
2017-08-15 03:00:00,208.68,215.63,270.49,734.57
2017-08-15 04:00:00,202.86,241.32,267.75,724.37
2017-08-15 05:00:00,236.66,404.17,476.81,723.7
2017-08-15 06:00:00,229.99,615.62,921.03,745.8
2017-08-15 07:00:00,244.88,667.77,917.32,791.18
2017-08-15 08:00:00,270.37,728.42,951.73,861.34
2017-08-15 09:00:00,283.62,770.34,936.53,929.41
2017-08-15 10:00:00,290.69,809.06,958.71,970.69
2017-08-15 11:00:00,294.12,844.44,951.09,999.9
2017-08-15 12:00:00,299.77,854.07,982.13,996.41
2017-08-15 13:00:00,299.59,822.55,1003.88,987.7
2017-08-15 14:00:00,294.24,816.08,1033.17,999.62
2017-08-15 15:00:00,288.86,819.17,1032.59,981.15
2017-08-15 16:00:00,285.0,802.6,947.79,952.64
2017-08-15 17:00:00,277.48,740.74,923.29,879.83
2017-08-15 18:00:00,258.43,557.75,421.62,832.53
2017-08-15 19:00:00,226.52,468.56,356.86,815.87
2017-08-15 20:00:00,214.91,460.75,347.23,792.04
2017-08-15 21:00:00,219.75,449.71,332.42,779.97
2017-08-15 22:00:00,207.28,408.03,285.08,760.3
2017-08-15 23:00:00,220.22,212.72,267.1,751.46
2017-08-16 00:00:00,205.14,200.96,264.0,750.9
2017-08-16 01:00:00,217.76,200.14,263.26,745.68
2017-08-16 02:00:00,211.11,203.78,265.26,746.22
2017-08-16 03:00:00,214.07,205.5,279.88,736.35
2017-08-16 04:00:00,211.05,234.41,274.56,725.71
2017-08-16 05:00:00,224.49,380.77,414.28,742.08
2017-08-16 06:00:00,243.04,579.83,969.12,750.17
2017-08-16 07:00:00,241.36,625.97,941.38,801.06
2017-08-16 08:00:00,263.18,669.46,948.43,866.82
2017-08-16 09:00:00,283.15,705.72,989.55,925.23
2017-08-16 10:00:00,297.01,776.44,1001.04,951.94
2017-08-16 11:00:00,292.76,801.76,1054.19,973.34
2017-08-16 12:00:00,291.49,822.04,1082.37,991.19
2017-08-16 13:00:00,292.83,826.65,1073.78,995.05
2017-08-16 14:00:00,284.28,811.5,1043.98,982.68
2017-08-16 15:00:00,287.57,817.09,1035.03,969.89
2017-08-16 16:00:00,279.92,804.62,1062.92,947.57
2017-08-16 17:00:00,271.0,751.47,1048.06,882.44
2017-08-16 18:00:00,254.9,592.69,395.38,850.76
2017-08-16 19:00:00,237.76,530.25,341.29,820.83
2017-08-16 20:00:00,224.61,499.58,341.63,798.94
2017-08-16 21:00:00,220.6,269.47,358.59,773.59
2017-08-16 22:00:00,210.72,235.8,329.08,778.54
2017-08-16 23:00:00,218.42,217.62,321.32,786.71
2017-08-17 00:00:00,206.1,213.86,324.3,774.13
2017-08-17 01:00:00,209.22,212.57,320.35,775.83
2017-08-17 02:00:00,209.56,210.79,322.75,776.42
2017-08-17 03:00:00,208.99,215.46,322.91,771.13
2017-08-17 04:00:00,207.15,241.08,325.43,757.96
2017-08-17 05:00:00,227.51,397.82,508.26,765.47
2017-08-17 06:00:00,241.63,632.09,995.21,784.93
2017-08-17 07:00:00,254.92,643.82,952.55,833.26
2017-08-17 08:00:00,270.96,698.67,983.9,882.22
2017-08-17 09:00:00,286.65,739.33,994.56,935.59
2017-08-17 10:00:00,290.34,769.62,1027.35,958.25
2017-08-17 11:00:00,295.61,794.52,1069.82,977.66
2017-08-17 12:00:00,298.91,790.67,1064.63,973.3
2017-08-17 13:00:00,297.83,710.22,1088.09,973.07
2017-08-17 14:00:00,295.96,711.03,1116.55,987.8
2017-08-17 15:00:00,296.92,810.27,1125.47,972.53
2017-08-17 16:00:00,291.06,845.98,1093.4,942.42
2017-08-17 17:00:00,278.65,723.74,1063.42,899.94
2017-08-17 18:00:00,250.65,555.21,453.74,864.22
2017-08-17 19:00:00,235.18,547.21,395.53,830.58
2017-08-17 20:00:00,216.98,539.05,387.84,824.91
2017-08-17 21:00:00,213.46,259.83,361.91,799.06
2017-08-17 22:00:00,208.18,231.78,331.75,790.82
2017-08-17 23:00:00,205.36,211.31,327.36,775.15
2017-08-18 00:00:00,207.43,208.76,322.6,779.03
2017-08-18 01:00:00,204.66,205.48,321.98,779.42
2017-08-18 02:00:00,202.54,203.66,324.1,781.3
2017-08-18 03:00:00,200.09,208.55,318.82,765.67
2017-08-18 04:00:00,202.63,238.62,324.09,778.49
2017-08-18 05:00:00,219.32,372.93,505.6,780.94
2017-08-18 06:00:00,226.79,542.59,942.8,786.21
2017-08-18 07:00:00,242.89,602.93,975.6,836.83
2017-08-18 08:00:00,264.44,756.03,1077.44,875.4
2017-08-18 09:00:00,280.82,731.57,1004.68,922.02
2017-08-18 10:00:00,289.64,814.09,957.04,951.5
2017-08-18 11:00:00,285.03,725.91,993.56,1124.39
2017-08-18 12:00:00,283.62,812.69,1013.89,1149.15
2017-08-18 13:00:00,282.63,817.95,1012.34,1149.78
2017-08-18 14:00:00,279.65,818.21,1032.26,1151.57
2017-08-18 15:00:00,277.45,808.23,1055.19,1152.4
2017-08-18 16:00:00,277.69,794.0,1135.22,1130.81
2017-08-18 17:00:00,267.56,750.52,1054.06,1077.22
2017-08-18 18:00:00,237.14,537.29,409.63,946.9
2017-08-18 19:00:00,214.31,309.32,385.11,808.24
2017-08-18 20:00:00,206.77,260.18,366.81,813.51
2017-08-18 21:00:00,217.17,260.2,342.04,808.54
2017-08-18 22:00:00,219.52,232.35,322.82,795.3
2017-08-18 23:00:00,221.65,216.25,319.12,781.72
2017-08-19 00:00:00,210.26,224.59,666.02,788.36
2017-08-19 01:00:00,208.89,198.58,831.82,787.46
2017-08-19 02:00:00,207.95,199.01,830.56,783.12
2017-08-19 03:00:00,212.31,201.9,841.81,761.07
2017-08-19 04:00:00,207.64,230.2,708.12,761.12
2017-08-19 05:00:00,213.9,244.06,616.94,747.7
2017-08-19 06:00:00,211.91,252.65,635.21,734.32
2017-08-19 07:00:00,223.28,263.85,617.67,738.28
2017-08-19 08:00:00,225.74,261.9,628.09,742.22
2017-08-19 09:00:00,232.63,265.75,639.33,761.21
2017-08-19 10:00:00,228.77,273.42,670.85,771.12
2017-08-19 11:00:00,230.66,272.25,688.18,787.92
2017-08-19 12:00:00,225.76,271.07,679.18,782.92
2017-08-19 13:00:00,225.8,268.91,661.72,780.13
2017-08-19 14:00:00,223.22,266.18,697.02,783.6
2017-08-19 15:00:00,218.99,261.65,686.78,786.4
2017-08-19 16:00:00,212.27,258.62,701.08,786.45
2017-08-19 17:00:00,217.5,259.61,667.14,796.72
2017-08-19 18:00:00,208.53,257.62,649.71,790.52
2017-08-19 19:00:00,210.5,243.14,645.46,782.42
2017-08-19 20:00:00,207.96,243.22,652.38,778.4
2017-08-19 21:00:00,208.3,235.59,685.5,757.54
2017-08-19 22:00:00,207.49,222.43,656.26,751.44
2017-08-19 23:00:00,213.9,230.3,592.13,743.34
2017-08-20 00:00:00,210.85,205.59,260.95,736.68
2017-08-20 01:00:00,206.89,198.5,259.48,730.62
2017-08-20 02:00:00,209.53,196.53,261.47,733.76
2017-08-20 03:00:00,211.73,199.05,259.88,735.3
2017-08-20 04:00:00,210.37,226.14,256.52,724.1
2017-08-20 05:00:00,206.73,240.52,260.32,723.91
2017-08-20 06:00:00,224.26,253.82,263.35,723.66
2017-08-20 07:00:00,216.82,264.61,257.01,719.6
2017-08-20 08:00:00,227.42,261.37,263.8,728.83
2017-08-20 09:00:00,221.83,258.99,276.87,740.28
2017-08-20 10:00:00,224.45,266.52,283.69,737.73
2017-08-20 11:00:00,216.94,270.32,286.38,751.52
2017-08-20 12:00:00,216.35,270.87,290.02,763.59
2017-08-20 13:00:00,217.13,269.07,289.61,762.3
2017-08-20 14:00:00,220.94,272.24,726.6,753.91
2017-08-20 15:00:00,216.4,267.1,869.41,774.83
2017-08-20 16:00:00,214.8,266.53,449.85,757.86
2017-08-20 17:00:00,212.72,291.01,286.27,766.54
2017-08-20 18:00:00,214.87,313.65,287.17,759.38
2017-08-20 19:00:00,206.66,305.55,283.94,757.95
2017-08-20 20:00:00,209.9,277.86,282.08,758.49
2017-08-20 21:00:00,207.51,256.0,281.65,761.89
2017-08-20 22:00:00,209.91,236.4,282.1,747.41
2017-08-20 23:00:00,206.78,236.33,279.24,761.57
2017-08-21 00:00:00,208.97,211.25,278.65,763.1
2017-08-21 01:00:00,210.29,208.55,276.69,753.68
2017-08-21 02:00:00,210.09,209.28,286.63,756.44
2017-08-21 03:00:00,209.58,221.13,279.31,759.03
2017-08-21 04:00:00,208.28,243.02,342.78,750.26
2017-08-21 05:00:00,228.9,472.67,918.79,749.42
2017-08-21 06:00:00,228.33,726.73,1049.78,763.45
2017-08-21 07:00:00,249.77,751.52,926.21,800.34
2017-08-21 08:00:00,269.9,788.78,1015.95,864.96
2017-08-21 09:00:00,277.96,822.81,1104.35,932.19
2017-08-21 10:00:00,286.46,832.15,1130.02,1043.77
2017-08-21 11:00:00,287.79,844.76,1159.93,1128.03
2017-08-21 12:00:00,292.08,850.05,1163.52,1143.69
2017-08-21 13:00:00,288.01,847.37,1172.24,1137.33
2017-08-21 14:00:00,291.91,836.78,1161.76,1135.32
2017-08-21 15:00:00,283.97,837.73,1144.15,1154.35
2017-08-21 16:00:00,279.04,818.12,1113.13,1108.15
2017-08-21 17:00:00,274.9,662.33,1060.32,1061.98
2017-08-21 18:00:00,250.15,520.94,422.48,825.04
2017-08-21 19:00:00,225.47,297.42,365.01,795.94
2017-08-21 20:00:00,215.13,269.92,356.96,799.8
2017-08-21 21:00:00,206.72,257.21,326.28,780.67
2017-08-21 22:00:00,207.27,230.51,301.18,774.8
2017-08-21 23:00:00,200.96,225.27,291.7,766.92
2017-08-22 00:00:00,205.87,215.39,289.95,764.16
2017-08-22 01:00:00,197.08,205.99,286.35,750.59
2017-08-22 02:00:00,198.67,214.81,289.55,751.78
2017-08-22 03:00:00,199.06,208.49,290.99,754.28
2017-08-22 04:00:00,197.59,237.98,307.5,749.58
2017-08-22 05:00:00,210.13,425.43,528.31,752.49
2017-08-22 06:00:00,227.25,714.49,999.17,768.34
2017-08-22 07:00:00,245.87,731.7,1033.98,821.12
2017-08-22 08:00:00,267.63,768.93,1057.49,1004.69
2017-08-22 09:00:00,280.04,811.38,1091.23,1106.56
2017-08-22 10:00:00,287.26,835.05,1131.8,1126.46
2017-08-22 11:00:00,287.38,809.61,1155.92,1142.59
2017-08-22 12:00:00,288.84,814.14,1170.74,1155.21
2017-08-22 13:00:00,289.73,777.83,1196.21,1163.31
2017-08-22 14:00:00,292.57,861.44,1195.31,1160.91
2017-08-22 15:00:00,290.65,849.22,1176.0,1148.39
2017-08-22 16:00:00,281.73,759.17,1167.25,1129.08
2017-08-22 17:00:00,274.21,758.45,1102.93,1054.3
2017-08-22 18:00:00,249.69,535.43,459.74,916.78
2017-08-22 19:00:00,222.05,288.11,401.68,822.39
2017-08-22 20:00:00,215.75,262.64,386.98,816.32
2017-08-22 21:00:00,213.14,256.03,355.54,791.05
2017-08-22 22:00:00,209.22,232.45,334.37,784.06
2017-08-22 23:00:00,203.18,213.05,329.0,789.68
2017-08-23 00:00:00,205.22,219.51,328.03,768.26
2017-08-23 01:00:00,198.64,208.97,300.6,780.92
2017-08-23 02:00:00,205.08,212.55,279.14,766.0
2017-08-23 03:00:00,199.48,205.46,280.77,749.8
2017-08-23 04:00:00,205.36,227.36,273.56,746.11
2017-08-23 05:00:00,214.29,398.96,481.71,755.91
2017-08-23 06:00:00,225.87,697.32,907.64,756.55
2017-08-23 07:00:00,236.98,678.04,942.89,809.22
2017-08-23 08:00:00,258.77,722.61,944.46,872.48
2017-08-23 09:00:00,281.03,769.07,953.53,902.92
2017-08-23 10:00:00,291.35,784.54,961.24,937.74
2017-08-23 11:00:00,293.35,792.04,984.89,939.27
2017-08-23 12:00:00,290.49,803.6,977.03,961.84
2017-08-23 13:00:00,289.55,799.59,1012.29,963.46
2017-08-23 14:00:00,290.31,797.41,1021.27,970.33
2017-08-23 15:00:00,291.74,801.37,990.75,951.98
2017-08-23 16:00:00,286.34,773.5,988.93,927.0
2017-08-23 17:00:00,274.13,726.36,941.54,869.62
2017-08-23 18:00:00,254.44,481.4,380.51,822.76
2017-08-23 19:00:00,238.8,304.95,330.12,793.85
2017-08-23 20:00:00,225.43,269.48,318.76,771.95
2017-08-23 21:00:00,219.98,264.88,298.83,755.58
2017-08-23 22:00:00,214.38,239.25,264.61,743.64
2017-08-23 23:00:00,209.53,220.74,257.88,740.49
2017-08-24 00:00:00,211.4,219.23,258.12,731.26
2017-08-24 01:00:00,214.37,215.27,258.6,729.41
2017-08-24 02:00:00,215.67,207.77,255.22,727.99
2017-08-24 03:00:00,212.59,217.01,256.7,724.53
2017-08-24 04:00:00,214.43,230.75,255.41,723.16
2017-08-24 05:00:00,218.27,391.58,452.49,716.03
2017-08-24 06:00:00,229.66,635.27,765.22,744.96
2017-08-24 07:00:00,243.17,664.12,763.02,758.4
2017-08-24 08:00:00,264.69,711.59,803.14,814.26
2017-08-24 09:00:00,276.55,752.61,821.17,883.61
2017-08-24 10:00:00,284.84,773.68,829.06,892.64
2017-08-24 11:00:00,294.86,778.83,873.14,919.9
2017-08-24 12:00:00,294.25,795.46,880.32,923.86
2017-08-24 13:00:00,289.82,785.43,879.36,929.57
2017-08-24 14:00:00,290.3,789.96,855.68,932.25
2017-08-24 15:00:00,289.03,780.66,867.95,926.15
2017-08-24 16:00:00,283.38,773.19,867.01,900.86
2017-08-24 17:00:00,276.59,740.89,850.87,859.53
2017-08-24 18:00:00,253.27,518.13,376.94,797.03
2017-08-24 19:00:00,236.37,311.54,331.01,767.96
2017-08-24 20:00:00,218.83,269.33,315.87,749.11
2017-08-24 21:00:00,215.42,258.36,300.57,732.03
2017-08-24 22:00:00,205.61,236.55,272.88,737.14
2017-08-24 23:00:00,206.96,208.97,268.28,726.56
2017-08-25 00:00:00,198.79,202.76,264.29,728.77
2017-08-25 01:00:00,208.16,208.31,266.74,714.97
2017-08-25 02:00:00,203.31,199.76,260.74,720.26
2017-08-25 03:00:00,204.06,199.69,262.68,713.5
2017-08-25 04:00:00,203.27,222.57,260.77,706.71
2017-08-25 05:00:00,211.54,307.92,445.96,715.46
2017-08-25 06:00:00,226.2,480.26,726.74,736.33
2017-08-25 07:00:00,240.15,580.12,756.92,770.55
2017-08-25 08:00:00,260.16,668.27,791.69,815.06
2017-08-25 09:00:00,275.68,720.26,829.15,870.47
2017-08-25 10:00:00,282.27,793.43,851.58,1014.1
2017-08-25 11:00:00,284.52,784.8,865.9,1062.6
2017-08-25 12:00:00,285.36,795.88,862.58,1053.09
2017-08-25 13:00:00,284.22,809.37,848.32,1063.38
2017-08-25 14:00:00,280.55,820.82,848.48,1072.73
2017-08-25 15:00:00,277.04,813.33,846.08,1045.05
2017-08-25 16:00:00,276.59,800.37,842.99,1028.97
2017-08-25 17:00:00,267.05,772.65,816.18,830.39
2017-08-25 18:00:00,243.73,544.46,356.61,773.81
2017-08-25 19:00:00,227.94,314.97,318.1,748.5
2017-08-25 20:00:00,210.57,264.67,312.88,743.0
2017-08-25 21:00:00,209.49,251.89,289.58,722.06
2017-08-25 22:00:00,205.52,227.8,258.79,717.11
2017-08-25 23:00:00,207.55,210.53,252.28,721.99
2017-08-26 00:00:00,195.53,223.0,253.14,723.37
2017-08-26 01:00:00,200.27,198.56,250.14,719.95
2017-08-26 02:00:00,201.98,195.47,252.96,704.54
2017-08-26 03:00:00,201.58,207.47,253.61,705.85
2017-08-26 04:00:00,195.73,222.25,251.39,706.52
2017-08-26 05:00:00,203.4,233.79,250.58,703.67
2017-08-26 06:00:00,206.09,246.94,249.79,686.42
2017-08-26 07:00:00,209.66,255.46,392.26,696.61
2017-08-26 08:00:00,209.59,251.18,579.73,710.0
2017-08-26 09:00:00,208.42,261.17,570.91,716.87
2017-08-26 10:00:00,206.91,262.43,581.09,713.55
2017-08-26 11:00:00,211.95,262.32,586.43,719.3
2017-08-26 12:00:00,211.15,268.13,564.35,734.59
2017-08-26 13:00:00,206.04,265.68,564.6,728.97
2017-08-26 14:00:00,205.97,260.61,563.74,725.85
2017-08-26 15:00:00,204.07,262.37,562.13,731.2
2017-08-26 16:00:00,203.13,259.21,417.75,724.64
2017-08-26 17:00:00,200.38,256.03,265.39,720.03
2017-08-26 18:00:00,200.73,254.43,260.24,728.06
2017-08-26 19:00:00,203.19,239.93,256.63,718.65
2017-08-26 20:00:00,199.33,237.18,259.8,699.56
2017-08-26 21:00:00,201.02,233.32,260.66,716.65
2017-08-26 22:00:00,207.55,220.79,253.89,712.42
2017-08-26 23:00:00,207.87,226.4,248.64,700.42
2017-08-27 00:00:00,203.46,204.9,251.1,701.67
2017-08-27 01:00:00,203.49,200.24,253.45,710.29
2017-08-27 02:00:00,203.94,210.46,251.03,700.62
2017-08-27 03:00:00,203.73,197.59,250.19,691.04
2017-08-27 04:00:00,198.69,220.56,251.4,702.13
2017-08-27 05:00:00,205.5,237.46,247.97,694.07
2017-08-27 06:00:00,208.73,247.68,249.31,684.55
2017-08-27 07:00:00,213.55,252.7,391.48,692.4
2017-08-27 08:00:00,215.99,253.84,568.52,703.42
2017-08-27 09:00:00,208.08,259.99,554.09,702.85
2017-08-27 10:00:00,209.7,257.26,561.36,701.94
2017-08-27 11:00:00,208.77,262.37,568.57,717.0
2017-08-27 12:00:00,207.87,258.28,561.34,723.64
2017-08-27 13:00:00,202.86,255.33,553.93,719.33
2017-08-27 14:00:00,208.0,254.33,556.32,715.08
2017-08-27 15:00:00,201.46,253.19,555.77,716.82
2017-08-27 16:00:00,196.04,250.64,416.46,714.67
2017-08-27 17:00:00,197.9,250.03,261.14,704.82
2017-08-27 18:00:00,202.18,253.35,258.51,702.49
2017-08-27 19:00:00,200.32,237.18,257.33,707.15
2017-08-27 20:00:00,199.71,234.78,254.96,711.82
2017-08-27 21:00:00,197.46,234.65,249.06,697.89
2017-08-27 22:00:00,206.24,220.2,251.26,700.85
2017-08-27 23:00:00,203.64,225.52,248.42,701.81
2017-08-28 00:00:00,201.36,200.35,,3.08
2017-08-28 01:00:00,204.12,196.81,,0.0
2017-08-28 02:00:00,206.5,209.67,,0.0
2017-08-28 03:00:00,206.57,203.37,,0.0
2017-08-28 04:00:00,209.02,223.2,,0.0
2017-08-28 05:00:00,224.31,347.79,,0.0
2017-08-28 06:00:00,227.5,499.65,,0.0
2017-08-28 07:00:00,247.44,637.55,,0.0
2017-08-28 08:00:00,269.8,732.03,,0.0
2017-08-28 09:00:00,276.82,850.79,,0.0
2017-08-28 10:00:00,281.03,820.24,,0.0
2017-08-28 11:00:00,278.67,787.16,,0.0
2017-08-28 12:00:00,286.15,784.76,,0.0
2017-08-28 13:00:00,283.72,769.33,,0.0
2017-08-28 14:00:00,284.35,778.85,,0.0
2017-08-28 15:00:00,280.55,782.79,,0.0
2017-08-28 16:00:00,273.84,754.27,,0.0
2017-08-28 17:00:00,264.95,717.14,,0.0
2017-08-28 18:00:00,245.47,492.51,,0.0
2017-08-28 19:00:00,231.7,301.41,,0.0
2017-08-28 20:00:00,219.24,256.29,,0.0
2017-08-28 21:00:00,214.46,253.2,,0.0
2017-08-28 22:00:00,216.96,223.48,,0.0
2017-08-28 23:00:00,207.25,219.89,,0.0
2017-08-29 00:00:00,204.39,202.16,,0.0
2017-08-29 01:00:00,203.01,200.65,,0.0
2017-08-29 02:00:00,205.27,197.76,,0.0
2017-08-29 03:00:00,201.49,205.66,,0.0
2017-08-29 04:00:00,200.16,230.97,,0.0
2017-08-29 05:00:00,216.09,333.95,,0.0
2017-08-29 06:00:00,216.92,518.46,,0.0
2017-08-29 07:00:00,238.69,690.5,,0.0
2017-08-29 08:00:00,268.43,705.18,,0.0
2017-08-29 09:00:00,280.69,725.7,,0.0
2017-08-29 10:00:00,288.45,721.59,,0.0
2017-08-29 11:00:00,291.38,732.85,,0.0
2017-08-29 12:00:00,299.17,745.73,,0.0
2017-08-29 13:00:00,297.64,747.93,,0.0
2017-08-29 14:00:00,293.45,750.49,,0.0
2017-08-29 15:00:00,292.07,746.8,,0.0
2017-08-29 16:00:00,285.73,723.05,,0.0
