timestamp,Fox_assembly_Gary,Fox_assembly_Christie,Fox_assembly_Leeanne,Rat_assembly_Adolfo,Rat_assembly_Francine,Cockatoo_assembly_Genoveva,Cockatoo_assembly_Mimi
2017-11-11 19:00:00,118.23,8.48,17.98,23.94,37.86,14.925,9.475
2017-11-11 20:00:00,123.81,7.57,10.47,25.08,38.33,15.675,0.0
2017-11-11 21:00:00,121.36,8.3,10.36,24.66,37.94,15.075,0.0
2017-11-11 22:00:00,117.43,7.09,11.17,25.13,32.0,13.05,6.675
2017-11-11 23:00:00,112.03,7.21,10.54,22.74,32.82,10.5,0.0
2017-11-12 00:00:00,114.57,7.35,10.58,22.24,33.92,8.525,0.0
2017-11-12 01:00:00,103.28,7.24,10.39,22.16,32.65,10.075,0.0
2017-11-12 02:00:00,102.85,7.26,11.0,22.01,32.23,9.0,0.0
2017-11-12 03:00:00,99.51,9.39,11.98,21.88,32.55,7.6,0.0
2017-11-12 04:00:00,97.14,9.68,10.51,21.8,31.23,8.2,0.0
2017-11-12 05:00:00,96.74,9.6,10.49,21.86,29.98,10.775,0.0
2017-11-12 06:00:00,96.37,11.4,11.0,21.76,31.79,10.725,0.0
2017-11-12 07:00:00,96.08,8.03,9.3,21.86,36.92,10.975,0.0
2017-11-12 08:00:00,96.01,5.38,8.65,21.46,28.79,13.925,0.0
2017-11-12 09:00:00,96.38,6.36,9.36,18.5,21.0,16.075,1.05
2017-11-12 10:00:00,100.11,9.06,8.17,16.94,15.79,20.1,0.0
2017-11-12 11:00:00,105.77,10.77,8.4,15.89,18.92,18.175,0.0
2017-11-12 12:00:00,119.45,12.52,15.16,15.81,16.61,14.675,0.0
2017-11-12 13:00:00,109.74,13.48,19.19,15.36,17.95,12.75,1.025
2017-11-12 14:00:00,117.32,14.05,19.21,15.11,17.05,9.725,0.0
2017-11-12 15:00:00,128.08,13.63,19.78,15.19,17.34,10.275,0.0
2017-11-12 16:00:00,118.87,13.09,18.82,15.42,18.49,9.0,1.05
2017-11-12 17:00:00,141.13,11.64,19.07,16.23,23.72,9.2,1.05
2017-11-12 18:00:00,130.88,9.81,20.81,17.4,31.83,9.375,0.0
2017-11-12 19:00:00,123.01,8.77,18.8,20.54,35.88,9.55,0.0
2017-11-12 20:00:00,128.44,8.35,9.96,24.41,34.63,9.325,0.0
2017-11-12 21:00:00,134.38,8.51,10.19,23.93,37.58,8.725,0.0
2017-11-12 22:00:00,134.8,7.64,10.27,21.67,34.96,7.075,0.0
2017-11-12 23:00:00,128.45,8.19,11.13,20.71,32.65,6.775,4.225
2017-11-13 00:00:00,120.12,7.2,10.59,21.02,32.18,7.075,7.325
2017-11-13 01:00:00,116.4,7.14,10.56,19.22,28.92,6.8,3.1
2017-11-13 02:00:00,111.26,6.96,11.12,18.47,30.66,6.9,0.0
2017-11-13 03:00:00,102.1,8.38,11.46,18.31,31.07,7.525,0.0
2017-11-13 04:00:00,98.44,13.36,10.43,18.89,31.27,7.975,0.0
2017-11-13 05:00:00,101.17,25.27,10.55,18.3,30.93,8.7,0.0
2017-11-13 06:00:00,99.34,28.43,12.49,18.37,31.07,14.2,9.35
2017-11-13 07:00:00,100.46,29.62,11.88,22.62,34.76,15.275,9.7
2017-11-13 08:00:00,104.89,29.45,19.32,22.27,31.51,13.625,10.7
2017-11-13 09:00:00,106.61,22.81,18.37,30.0,25.81,17.575,10.2
2017-11-13 10:00:00,111.6,11.37,14.01,46.68,25.61,18.125,9.6
2017-11-13 11:00:00,58.84,13.11,20.23,41.37,28.42,17.425,9.95
2017-11-13 12:00:00,116.8,16.89,13.04,39.94,26.37,18.75,11.25
2017-11-13 13:00:00,122.69,38.01,20.28,38.53,26.45,22.9,9.95
2017-11-13 14:00:00,117.98,39.06,23.78,37.65,28.38,22.2,9.85
2017-11-13 15:00:00,109.5,40.34,20.43,35.11,27.82,19.575,9.725
2017-11-13 16:00:00,119.98,39.59,21.43,36.92,27.52,19.05,10.675
2017-11-13 17:00:00,124.84,23.81,21.36,37.14,36.16,22.8,9.7
2017-11-13 18:00:00,126.64,10.25,24.41,35.94,42.16,18.775,10.15
2017-11-13 19:00:00,122.06,9.56,18.86,36.84,43.46,21.7,7.375
2017-11-13 20:00:00,135.04,8.75,10.67,33.57,43.86,19.2,0.0
2017-11-13 21:00:00,130.65,8.0,10.72,28.42,37.44,18.825,0.0
2017-11-13 22:00:00,129.39,7.65,10.69,26.95,31.65,12.95,0.0
2017-11-13 23:00:00,124.18,7.03,10.8,24.23,30.49,11.8,4.625
2017-11-14 00:00:00,114.23,7.12,11.55,24.35,32.43,11.5,6.825
2017-11-14 01:00:00,106.4,7.15,10.95,25.05,28.84,11.3,3.0
2017-11-14 02:00:00,100.92,7.9,10.78,25.57,30.01,11.65,0.0
2017-11-14 03:00:00,98.06,8.33,11.0,26.92,30.71,13.125,0.0
2017-11-14 04:00:00,97.46,13.89,10.98,24.06,29.34,12.625,0.0
2017-11-14 05:00:00,96.45,25.36,10.45,24.34,29.61,13.6,0.0
2017-11-14 06:00:00,96.6,25.07,11.84,25.47,31.1,13.875,9.625
2017-11-14 07:00:00,97.69,27.29,12.16,30.04,27.94,13.2,9.85
2017-11-14 08:00:00,99.63,26.04,18.31,24.95,28.64,13.075,10.875
2017-11-14 09:00:00,103.92,16.88,10.06,31.4,21.89,14.425,9.725
2017-11-14 10:00:00,108.39,10.69,8.53,34.84,21.06,14.05,9.95
2017-11-14 11:00:00,115.74,13.1,7.72,31.35,22.78,14.975,10.6
2017-11-14 12:00:00,121.33,18.19,8.71,28.33,23.3,14.825,9.75
2017-11-14 13:00:00,124.19,37.43,8.46,28.33,21.61,14.675,9.975
2017-11-14 14:00:00,124.32,39.86,20.64,25.03,23.37,14.725,10.2
2017-11-14 15:00:00,132.89,40.84,20.35,25.43,24.43,14.05,10.425
2017-11-14 16:00:00,125.11,37.92,21.36,25.18,28.43,15.35,9.7
2017-11-14 17:00:00,119.75,16.79,20.83,28.78,37.76,22.0,9.775
2017-11-14 18:00:00,122.16,9.43,22.52,28.88,43.62,15.975,12.05
2017-11-14 19:00:00,121.54,9.01,19.37,32.11,43.93,18.425,2.4
2017-11-14 20:00:00,127.07,8.16,12.11,33.53,42.94,14.125,0.0
2017-11-14 21:00:00,130.2,7.02,13.37,30.0,39.96,9.775,0.0
2017-11-14 22:00:00,133.81,7.11,12.06,30.11,38.17,9.9,0.0
2017-11-14 23:00:00,123.75,7.57,11.77,26.05,38.9,6.8,5.125
2017-11-15 00:00:00,124.1,7.39,11.29,26.36,36.96,8.7,6.2
2017-11-15 01:00:00,106.71,7.24,11.61,26.24,37.91,9.275,1.525
2017-11-15 02:00:00,102.79,7.35,11.3,27.11,37.94,7.775,0.0
2017-11-15 03:00:00,99.04,10.89,11.1,27.86,35.23,10.425,0.0
2017-11-15 04:00:00,98.58,11.49,11.46,30.2,38.15,9.875,0.0
2017-11-15 05:00:00,97.63,10.38,12.76,30.9,37.99,12.375,0.0
2017-11-15 06:00:00,99.21,27.18,10.78,31.26,37.7,11.675,7.075
2017-11-15 07:00:00,99.68,26.77,9.77,34.26,35.27,11.35,10.85
2017-11-15 08:00:00,102.0,26.3,9.3,33.28,33.8,8.925,9.9
2017-11-15 09:00:00,105.6,26.75,9.44,31.69,26.31,9.375,9.825
2017-11-15 10:00:00,110.39,21.94,12.56,23.91,26.75,13.65,9.85
2017-11-15 11:00:00,111.79,24.29,20.24,24.92,26.52,13.475,10.725
2017-11-15 12:00:00,124.28,24.47,14.43,27.48,26.41,10.25,10.225
2017-11-15 13:00:00,121.8,29.51,18.41,25.79,26.02,15.45,9.925
2017-11-15 14:00:00,114.38,37.97,20.79,23.33,26.55,14.05,10.425
2017-11-15 15:00:00,120.27,25.1,18.04,26.7,26.47,15.075,10.625
2017-11-15 16:00:00,127.02,13.04,22.6,27.43,27.94,20.225,9.725
2017-11-15 17:00:00,128.65,9.42,19.43,26.82,38.88,20.7,9.7
2017-11-15 18:00:00,126.26,9.32,21.82,25.14,42.11,19.2,10.025
2017-11-15 19:00:00,123.43,8.44,19.25,26.78,42.88,17.675,0.0
2017-11-15 20:00:00,123.28,8.13,9.81,28.2,42.75,17.325,0.0
2017-11-15 21:00:00,129.04,8.0,11.11,27.44,36.85,16.35,0.0
2017-11-15 22:00:00,131.17,7.73,10.68,27.28,32.2,10.275,0.0
2017-11-15 23:00:00,115.88,6.95,10.73,24.75,32.88,5.85,3.15
2017-11-16 00:00:00,117.84,7.2,10.82,22.78,32.41,5.625,7.275
2017-11-16 01:00:00,112.18,7.05,10.56,21.79,29.32,5.775,5.2
2017-11-16 02:00:00,103.29,7.1,12.16,23.3,31.2,6.025,0.0
2017-11-16 03:00:00,98.55,8.35,10.66,23.73,31.58,5.825,0.0
2017-11-16 04:00:00,95.78,12.35,10.41,23.77,28.98,6.925,0.0
2017-11-16 05:00:00,95.96,24.16,10.21,24.52,31.53,10.725,0.0
2017-11-16 06:00:00,95.44,25.05,10.08,25.07,28.97,16.775,8.425
2017-11-16 07:00:00,97.68,26.81,11.65,27.56,31.49,16.05,10.3
2017-11-16 08:00:00,100.62,15.43,11.23,27.07,29.18,16.7,9.9
2017-11-16 09:00:00,78.38,6.85,11.77,30.28,20.22,18.925,9.925
2017-11-16 10:00:00,54.14,4.98,9.79,31.83,20.17,21.225,10.55
2017-11-16 11:00:00,116.94,12.71,16.83,37.43,22.44,19.425,9.825
2017-11-16 12:00:00,122.46,13.75,21.6,38.57,22.31,19.875,9.875
2017-11-16 13:00:00,128.24,34.9,19.75,37.67,22.29,19.2,9.85
2017-11-16 14:00:00,118.55,39.32,18.86,33.75,22.05,19.525,10.65
2017-11-16 15:00:00,122.96,40.58,20.43,22.13,21.87,19.6,9.95
2017-11-16 16:00:00,119.29,37.56,19.86,21.95,22.54,20.225,9.9
2017-11-16 17:00:00,131.39,26.43,21.85,21.53,33.92,21.85,9.975
2017-11-16 18:00:00,122.37,9.64,20.87,22.5,42.33,23.825,10.775
2017-11-16 19:00:00,126.11,9.39,19.41,26.97,43.13,16.175,5.0
2017-11-16 20:00:00,123.22,7.71,10.27,29.18,42.72,19.675,1.525
2017-11-16 21:00:00,125.04,6.98,10.57,30.04,38.22,18.25,0.0
2017-11-16 22:00:00,120.93,6.93,11.44,29.16,35.92,14.625,0.0
2017-11-16 23:00:00,118.32,7.03,10.45,25.96,33.19,12.05,4.8
2017-11-17 00:00:00,119.38,6.94,11.29,26.67,31.48,11.8,6.85
2017-11-17 01:00:00,107.21,7.16,12.53,25.48,29.09,12.325,0.0
2017-11-17 02:00:00,100.37,7.01,12.11,28.44,29.85,13.4,0.0
2017-11-17 03:00:00,98.94,8.76,10.78,28.02,30.28,11.85,0.0
2017-11-17 04:00:00,96.72,14.49,10.77,26.64,29.82,11.55,0.0
2017-11-17 05:00:00,95.69,24.81,11.23,25.78,29.96,13.325,4.55
2017-11-17 06:00:00,95.15,25.88,11.85,30.51,29.18,13.575,10.075
2017-11-17 07:00:00,96.83,27.48,12.06,32.35,32.82,14.65,10.825
2017-11-17 08:00:00,100.78,20.59,17.22,31.07,32.45,17.875,10.15
2017-11-17 09:00:00,105.57,7.29,13.32,27.96,24.59,19.0,10.05
2017-11-17 10:00:00,110.12,8.01,13.76,26.5,23.33,17.425,10.325
2017-11-17 11:00:00,126.38,11.98,20.92,24.69,26.58,18.975,10.925
2017-11-17 12:00:00,128.39,30.25,21.34,25.12,25.69,18.675,10.1
2017-11-17 13:00:00,134.95,36.52,22.58,24.65,26.38,19.4,9.925
2017-11-17 14:00:00,130.02,38.14,18.4,24.69,27.75,20.375,10.225
2017-11-17 15:00:00,131.99,38.62,20.37,24.12,29.04,16.725,10.85
2017-11-17 16:00:00,132.32,32.39,20.36,24.42,29.95,17.15,9.95
2017-11-17 17:00:00,124.04,11.46,18.41,21.65,39.12,18.75,10.0
2017-11-17 18:00:00,116.27,9.64,16.38,24.0,44.78,19.1,10.1
2017-11-17 19:00:00,111.3,8.43,11.02,26.11,41.3,15.975,5.975
2017-11-17 20:00:00,113.83,8.46,10.09,28.11,40.51,17.8,0.0
2017-11-17 21:00:00,115.17,7.35,10.53,28.43,37.86,14.325,0.0
2017-11-17 22:00:00,124.6,7.32,12.39,28.51,38.85,12.7,0.0
2017-11-17 23:00:00,115.24,6.95,10.53,26.04,34.45,12.925,0.0
2017-11-18 00:00:00,114.06,9.15,10.6,25.57,32.95,9.4,0.0
2017-11-18 01:00:00,111.07,7.71,10.73,24.04,31.66,9.075,0.0
2017-11-18 02:00:00,100.01,7.76,11.21,25.48,31.73,7.8,0.0
2017-11-18 03:00:00,98.74,9.36,10.84,25.61,30.33,7.4,0.0
2017-11-18 04:00:00,97.75,9.34,10.38,25.76,30.39,7.4,0.0
2017-11-18 05:00:00,96.95,9.81,10.45,26.34,31.75,9.575,0.0
2017-11-18 06:00:00,96.73,10.93,10.73,26.98,31.5,10.575,0.0
2017-11-18 07:00:00,98.91,10.1,8.41,31.05,40.04,9.35,7.575
2017-11-18 08:00:00,100.4,5.09,11.89,27.99,29.39,9.575,2.475
2017-11-18 09:00:00,97.7,10.9,8.3,23.09,17.89,9.775,7.4
2017-11-18 10:00:00,109.53,34.61,8.34,25.59,20.52,9.4,10.15
2017-11-18 11:00:00,116.0,34.58,8.73,27.52,26.16,12.1,10.575
2017-11-18 12:00:00,120.82,35.29,8.1,28.36,27.48,17.75,10.2
2017-11-18 13:00:00,108.45,36.79,17.1,28.77,27.62,19.875,7.275
2017-11-18 14:00:00,125.92,39.51,19.46,28.91,27.59,18.25,0.0
2017-11-18 15:00:00,122.57,28.83,18.91,27.88,27.63,16.95,0.0
2017-11-18 16:00:00,119.31,13.08,19.92,23.35,28.05,17.525,0.0
2017-11-18 17:00:00,130.26,10.64,19.03,22.56,32.69,17.975,2.15
2017-11-18 18:00:00,130.59,9.81,21.1,22.21,37.49,16.8,0.0
2017-11-18 19:00:00,139.13,8.89,15.2,26.3,36.64,17.35,0.0
2017-11-18 20:00:00,127.03,7.9,10.68,28.63,38.17,15.475,0.0
2017-11-18 21:00:00,118.16,7.87,11.86,25.7,37.88,20.425,0.0
2017-11-18 22:00:00,122.37,8.41,10.69,23.79,38.24,16.375,1.975
2017-11-18 23:00:00,112.75,8.03,11.21,23.52,37.88,14.725,0.0
2017-11-19 00:00:00,113.36,9.17,10.54,22.25,36.49,12.9,0.0
2017-11-19 01:00:00,105.93,9.26,10.92,20.89,36.43,13.0,0.0
2017-11-19 02:00:00,103.9,9.88,10.24,21.93,36.64,13.8,0.0
2017-11-19 03:00:00,100.98,11.35,10.24,24.02,36.4,14.225,0.0
2017-11-19 04:00:00,101.9,9.06,11.16,22.35,36.66,14.1,0.0
2017-11-19 05:00:00,98.36,14.32,10.28,22.29,36.35,16.775,0.0
2017-11-19 06:00:00,94.86,13.28,10.65,21.46,35.48,16.775,0.0
2017-11-19 07:00:00,94.38,10.64,9.6,27.61,35.71,15.125,0.0
2017-11-19 08:00:00,94.78,6.53,13.72,27.39,32.43,13.525,0.0
2017-11-19 09:00:00,97.13,8.14,8.65,22.15,24.53,13.525,0.0
2017-11-19 10:00:00,102.38,9.48,8.18,22.24,24.17,13.6,0.0
2017-11-19 11:00:00,113.14,10.3,9.47,22.4,24.26,13.55,2.2
2017-11-19 12:00:00,115.38,11.19,13.09,20.3,23.52,13.5,0.0
2017-11-19 13:00:00,115.83,11.3,19.39,21.36,23.32,12.3,0.0
2017-11-19 14:00:00,122.71,12.52,18.18,21.37,23.98,12.25,0.0
2017-11-19 15:00:00,121.83,11.64,18.51,22.45,24.19,13.6,0.0
2017-11-19 16:00:00,125.05,26.64,19.28,23.3,25.43,15.125,1.1
2017-11-19 17:00:00,125.38,16.13,20.51,25.81,33.26,13.275,0.0
2017-11-19 18:00:00,126.71,8.43,21.64,25.68,38.54,13.0,0.0
2017-11-19 19:00:00,143.15,8.12,19.05,28.62,37.08,15.05,0.0
2017-11-19 20:00:00,126.85,7.94,10.09,30.07,38.25,12.075,0.0
2017-11-19 21:00:00,134.95,6.85,10.41,29.6,39.08,10.825,0.0
2017-11-19 22:00:00,130.25,6.87,12.14,29.65,38.65,9.175,0.0
2017-11-19 23:00:00,123.87,8.64,10.23,26.44,33.9,9.2,4.95
2017-11-20 00:00:00,122.47,10.7,10.16,26.15,33.61,6.325,6.65
2017-11-20 01:00:00,109.38,13.68,11.04,24.22,31.87,9.8,3.625
2017-11-20 02:00:00,105.58,15.2,10.36,24.3,30.14,9.55,0.0
2017-11-20 03:00:00,99.71,16.2,10.12,25.25,31.45,8.775,0.0
2017-11-20 04:00:00,99.15,12.05,10.23,26.95,31.61,8.85,0.0
2017-11-20 05:00:00,98.29,23.19,10.89,26.02,31.49,7.9,0.0
2017-11-20 06:00:00,101.77,26.02,11.63,26.93,31.66,11.8,0.0
2017-11-20 07:00:00,99.27,28.59,12.55,28.8,37.11,9.4,1.125
2017-11-20 08:00:00,105.79,28.16,15.17,30.65,27.25,11.825,9.625
2017-11-20 09:00:00,108.55,24.91,10.51,32.16,18.08,11.9,9.8
2017-11-20 10:00:00,110.26,8.92,14.42,30.82,20.34,10.2,9.775
2017-11-20 11:00:00,118.13,9.47,19.48,32.05,24.33,9.25,10.75
2017-11-20 12:00:00,119.23,15.59,8.95,31.1,23.16,8.6,9.625
2017-11-20 13:00:00,126.68,34.8,15.36,30.9,23.08,7.275,10.025
2017-11-20 14:00:00,126.75,35.73,18.61,29.56,22.53,7.55,9.75
2017-11-20 15:00:00,122.45,36.29,19.67,27.62,21.26,8.2,10.875
2017-11-20 16:00:00,130.65,34.35,17.91,27.03,23.36,9.45,9.85
2017-11-20 17:00:00,128.39,25.47,16.85,27.31,32.07,14.6,9.95
2017-11-20 18:00:00,134.48,14.81,11.69,26.25,42.82,17.075,9.85
2017-11-20 19:00:00,140.19,8.27,11.88,29.1,42.72,15.025,7.15
2017-11-20 20:00:00,127.34,7.42,11.68,29.81,43.24,14.1,0.0
2017-11-20 21:00:00,134.52,7.08,9.85,30.98,39.51,14.05,0.0
2017-11-20 22:00:00,132.27,7.1,10.88,31.26,39.6,11.775,0.0
2017-11-20 23:00:00,129.21,7.11,10.15,29.63,34.53,10.975,4.725
2017-11-21 00:00:00,122.78,8.29,10.36,26.18,34.37,11.7,6.325
2017-11-21 01:00:00,109.1,10.11,10.08,26.42,32.23,11.625,0.0
2017-11-21 02:00:00,101.61,12.96,10.75,26.64,29.0,6.825,0.0
2017-11-21 03:00:00,98.45,11.56,10.11,26.76,31.26,5.925,0.0
2017-11-21 04:00:00,98.42,13.09,11.05,26.09,31.19,6.0,0.0
2017-11-21 05:00:00,97.73,26.66,10.08,25.85,30.5,8.35,0.0
2017-11-21 06:00:00,98.02,26.28,11.5,26.32,29.78,9.425,9.875
2017-11-21 07:00:00,99.07,26.79,13.31,29.2,34.1,7.75,10.45
2017-11-21 08:00:00,100.96,22.7,14.99,28.06,28.89,7.45,10.125
2017-11-21 09:00:00,103.57,7.97,9.69,28.61,19.19,9.175,9.9
2017-11-21 10:00:00,80.34,8.5,11.24,24.2,17.67,8.975,9.95
2017-11-21 11:00:00,88.42,10.1,9.15,25.05,22.04,13.6,11.475
2017-11-21 12:00:00,89.04,16.59,8.24,26.48,22.88,12.125,9.925
2017-11-21 13:00:00,85.02,34.1,9.27,25.55,22.83,14.85,10.075
2017-11-21 14:00:00,88.88,35.8,14.63,23.84,22.82,14.3,9.775
2017-11-21 15:00:00,94.89,35.02,19.85,22.95,23.26,15.05,4.75
2017-11-21 16:00:00,101.67,34.21,18.98,23.77,23.88,17.05,1.075
2017-11-21 17:00:00,95.78,18.38,19.94,22.08,31.24,17.625,0.0
2017-11-21 18:00:00,98.46,8.94,12.63,21.91,42.67,16.825,0.0
2017-11-21 19:00:00,97.07,6.99,11.87,24.46,41.85,18.225,0.0
2017-11-21 20:00:00,86.77,7.69,10.1,24.91,40.67,11.275,0.0
2017-11-21 21:00:00,99.37,6.9,10.4,25.37,34.56,10.65,3.075
2017-11-21 22:00:00,88.48,6.78,11.0,24.83,32.61,6.625,6.4
2017-11-21 23:00:00,92.69,6.89,11.29,21.0,31.35,5.25,1.625
2017-11-22 00:00:00,93.04,8.94,10.77,19.42,31.05,4.775,6.325
2017-11-22 01:00:00,80.86,8.33,10.55,17.76,29.7,4.475,0.0
2017-11-22 02:00:00,67.64,8.17,11.23,19.28,29.47,5.025,0.0
2017-11-22 03:00:00,66.76,10.76,11.11,19.7,29.1,5.3,0.0
2017-11-22 04:00:00,62.07,12.26,10.49,19.82,28.59,5.825,0.0
2017-11-22 05:00:00,61.55,11.37,10.58,19.33,29.71,7.3,0.0
2017-11-22 06:00:00,65.49,18.11,10.17,21.23,30.09,8.4,1.075
2017-11-22 07:00:00,65.02,27.1,9.66,24.27,28.72,10.175,0.0
2017-11-22 08:00:00,68.59,17.47,14.68,22.91,28.77,10.075,9.475
2017-11-22 09:00:00,69.44,8.1,11.18,26.86,20.97,16.45,10.175
2017-11-22 10:00:00,81.52,9.61,8.54,32.55,23.93,14.425,9.975
2017-11-22 11:00:00,82.99,11.8,8.5,26.01,23.59,12.925,9.9
2017-11-22 12:00:00,91.96,13.64,20.24,24.56,22.22,10.15,11.1
2017-11-22 13:00:00,89.69,13.13,20.12,24.3,22.21,6.825,0.0
2017-11-22 14:00:00,84.65,12.83,21.53,23.27,22.96,6.725,0.0
2017-11-22 15:00:00,90.02,13.52,19.91,22.02,22.15,6.8,0.0
2017-11-22 16:00:00,86.38,12.95,20.18,19.76,24.57,15.675,1.05
2017-11-22 17:00:00,77.83,10.35,20.64,20.03,32.56,12.425,0.0
2017-11-22 18:00:00,80.17,8.37,20.55,23.1,39.22,13.95,0.0
2017-11-22 19:00:00,82.9,7.84,17.89,25.04,40.09,10.775,0.0
2017-11-22 20:00:00,72.94,7.74,10.27,26.22,41.01,9.075,0.0
2017-11-22 21:00:00,72.96,11.22,10.98,26.3,40.97,9.6,0.0
2017-11-22 22:00:00,69.29,6.63,10.91,27.7,40.3,7.875,0.0
2017-11-22 23:00:00,76.52,8.08,10.66,24.85,34.13,6.875,0.0
2017-11-23 00:00:00,53.91,7.35,9.87,23.17,34.14,7.875,0.0
2017-11-23 01:00:00,66.66,8.02,10.96,23.48,32.86,8.1,0.0
2017-11-23 02:00:00,65.86,7.85,10.91,24.99,33.22,7.925,0.0
2017-11-23 03:00:00,62.65,7.39,11.81,25.3,32.96,7.125,0.0
2017-11-23 04:00:00,60.82,8.05,10.78,25.46,33.26,7.275,0.0
2017-11-23 05:00:00,60.92,7.58,11.07,22.95,32.85,9.025,0.0
2017-11-23 06:00:00,65.07,8.76,10.87,24.02,31.49,9.225,0.0
2017-11-23 07:00:00,63.55,9.16,9.63,26.02,36.01,9.2,0.0
2017-11-23 08:00:00,60.23,5.58,8.89,23.18,30.6,8.9,1.125
2017-11-23 09:00:00,61.77,6.33,8.7,23.39,20.61,8.4,0.0
2017-11-23 10:00:00,65.18,9.11,8.22,21.97,19.29,13.8,0.0
2017-11-23 11:00:00,75.72,11.15,9.2,21.19,20.74,10.8,0.0
2017-11-23 12:00:00,62.26,12.25,10.24,20.15,19.95,7.525,0.0
2017-11-23 13:00:00,62.17,11.94,8.83,16.41,18.28,7.6,0.0
2017-11-23 14:00:00,63.2,12.25,8.63,15.9,17.65,7.8,2.225
2017-11-23 15:00:00,68.7,13.08,8.34,16.55,19.75,7.4,2.225
2017-11-23 16:00:00,62.81,11.73,9.65,18.12,18.47,7.875,0.0
2017-11-23 17:00:00,62.87,10.2,11.0,19.01,27.59,7.125,0.0
2017-11-23 18:00:00,62.94,8.24,13.22,21.07,32.51,7.1,0.0
2017-11-23 19:00:00,62.78,7.58,12.55,23.12,35.84,7.475,0.0
2017-11-23 20:00:00,62.53,7.13,11.1,28.27,35.94,12.125,0.0
2017-11-23 21:00:00,64.42,7.2,11.14,29.3,36.9,10.2,0.0
2017-11-23 22:00:00,65.51,8.0,11.44,29.21,35.57,8.225,0.0
2017-11-23 23:00:00,65.94,7.26,12.3,26.81,32.6,7.95,0.0
2017-11-24 00:00:00,67.15,7.27,11.62,26.66,34.54,8.9,0.0
2017-11-24 01:00:00,65.94,8.04,11.04,25.36,32.88,9.35,0.0
2017-11-24 02:00:00,61.81,9.05,11.5,22.94,33.77,8.675,0.0
2017-11-24 03:00:00,61.59,8.11,10.84,23.23,32.69,8.125,0.0
2017-11-24 04:00:00,63.54,8.83,11.62,23.38,32.93,7.95,0.0
2017-11-24 05:00:00,60.69,9.14,11.01,24.74,30.75,9.825,1.125
2017-11-24 06:00:00,63.22,11.01,10.9,25.21,31.46,9.875,0.0
2017-11-24 07:00:00,62.92,9.76,8.76,26.99,36.65,9.825,0.0
2017-11-24 08:00:00,60.78,5.89,8.53,25.29,30.07,9.75,0.0
2017-11-24 09:00:00,61.79,7.62,8.8,24.62,19.02,10.65,0.0
2017-11-24 10:00:00,62.33,9.19,9.91,23.12,16.06,10.45,3.275
2017-11-24 11:00:00,63.54,10.37,8.37,21.17,18.44,9.85,0.0
2017-11-24 12:00:00,63.76,11.69,9.13,17.03,16.1,13.025,0.0
2017-11-24 13:00:00,63.93,11.51,8.27,15.91,15.89,16.1,0.0
2017-11-24 14:00:00,66.69,11.92,8.23,15.83,16.02,13.2,0.0
2017-11-24 15:00:00,68.77,11.59,8.35,15.16,15.82,10.675,0.0
2017-11-24 16:00:00,67.18,11.03,9.25,16.04,16.71,15.9,0.0
2017-11-24 17:00:00,65.73,9.35,9.16,17.92,25.56,14.225,2.55
2017-11-24 18:00:00,64.31,9.23,12.25,19.66,30.3,14.075,1.125
2017-11-24 19:00:00,69.52,7.83,11.43,21.84,29.17,16.7,0.0
2017-11-24 20:00:00,68.9,7.97,11.62,25.59,31.63,10.475,0.0
2017-11-24 21:00:00,67.34,7.69,12.92,27.5,31.96,10.375,0.0
2017-11-24 22:00:00,68.43,6.74,11.11,27.58,31.02,6.6,0.0
2017-11-24 23:00:00,70.46,7.76,10.95,23.16,30.07,5.8,0.0
2017-11-25 00:00:00,69.08,8.35,11.15,23.11,31.83,5.05,0.0
2017-11-25 01:00:00,65.67,8.92,11.45,23.62,30.55,5.375,0.0
2017-11-25 02:00:00,62.99,7.74,10.77,23.66,30.36,5.525,0.0
2017-11-25 03:00:00,62.5,8.83,11.53,21.5,28.71,6.25,0.0
2017-11-25 04:00:00,61.45,9.66,10.9,21.62,29.55,7.125,0.0
2017-11-25 05:00:00,63.28,11.96,11.73,21.93,30.5,7.6,1.1
2017-11-25 06:00:00,60.53,10.18,10.95,23.84,30.59,7.475,0.0
2017-11-25 07:00:00,63.67,7.59,8.76,28.57,30.26,7.35,0.0
2017-11-25 08:00:00,61.02,5.34,8.92,23.92,25.53,7.525,0.0
2017-11-25 09:00:00,62.78,6.53,9.89,22.79,15.47,9.425,8.275
2017-11-25 10:00:00,62.35,9.67,8.44,21.04,19.33,12.75,10.325
2017-11-25 11:00:00,69.78,10.73,9.18,21.18,25.73,13.825,9.85
2017-11-25 12:00:00,81.05,12.18,8.4,19.58,24.71,11.975,0.0
2017-11-25 13:00:00,68.92,11.37,9.08,19.25,25.42,17.575,0.0
2017-11-25 14:00:00,72.15,12.43,8.53,19.0,25.46,16.125,0.0
2017-11-25 15:00:00,69.39,11.62,8.94,18.95,24.53,15.3,0.0
2017-11-25 16:00:00,70.7,11.05,8.39,19.72,23.63,15.875,2.25
2017-11-25 17:00:00,67.61,9.67,9.17,19.65,30.7,18.775,1.1
2017-11-25 18:00:00,74.05,8.61,12.15,20.64,34.88,19.7,0.0
2017-11-25 19:00:00,69.19,7.01,11.71,24.2,35.91,18.75,0.0
2017-11-25 20:00:00,67.59,7.26,12.42,26.23,36.76,20.025,0.0
