timestamp,Rat_public_Yessenia,Rat_public_Roma,Rat_public_Nelson,Rat_public_Corinne
2017-10-24 05:00:00,24.64,11.04,27.8,27.7
2017-10-24 06:00:00,67.79,19.83,27.96,29.11
2017-10-24 07:00:00,140.85,46.63,27.92,29.63
2017-10-24 08:00:00,137.99,48.01,33.13,30.15
2017-10-24 09:00:00,138.81,50.14,35.67,29.1
2017-10-24 10:00:00,143.86,68.86,38.99,27.82
2017-10-24 11:00:00,149.33,68.76,37.75,30.38
2017-10-24 12:00:00,150.91,68.13,40.31,30.19
2017-10-24 13:00:00,151.31,68.69,42.06,27.77
2017-10-24 14:00:00,151.29,71.4,41.73,29.48
2017-10-24 15:00:00,149.94,72.36,40.44,29.44
2017-10-24 16:00:00,148.85,76.63,40.85,26.35
2017-10-24 17:00:00,148.33,73.32,41.56,26.67
2017-10-24 18:00:00,151.72,73.87,37.41,27.26
2017-10-24 19:00:00,153.75,70.62,38.81,26.54
2017-10-24 20:00:00,155.26,56.98,38.59,26.36
2017-10-24 21:00:00,143.41,49.36,31.62,28.3
2017-10-24 22:00:00,38.36,11.56,27.78,26.51
2017-10-24 23:00:00,35.45,11.05,27.61,25.4
2017-10-25 00:00:00,35.2,11.05,28.76,22.47
2017-10-25 01:00:00,34.21,12.73,27.88,22.57
2017-10-25 02:00:00,32.12,10.95,27.31,21.93
2017-10-25 03:00:00,30.81,10.87,27.53,21.23
2017-10-25 04:00:00,30.98,10.83,27.82,23.4
2017-10-25 05:00:00,30.31,11.0,26.86,26.17
2017-10-25 06:00:00,71.33,17.92,27.24,26.4
2017-10-25 07:00:00,131.76,33.01,28.99,26.51
2017-10-25 08:00:00,131.43,46.87,32.26,22.39
2017-10-25 09:00:00,133.9,48.64,36.74,25.16
2017-10-25 10:00:00,142.04,45.37,39.69,23.02
2017-10-25 11:00:00,146.28,45.57,36.96,22.79
2017-10-25 12:00:00,145.75,51.86,35.53,23.78
2017-10-25 13:00:00,141.6,64.39,36.38,23.34
2017-10-25 14:00:00,144.38,66.6,38.4,23.46
2017-10-25 15:00:00,152.26,63.1,40.21,23.59
2017-10-25 16:00:00,154.58,60.49,39.6,23.81
2017-10-25 17:00:00,151.92,62.7,39.72,22.97
2017-10-25 18:00:00,142.58,47.32,38.84,24.06
2017-10-25 19:00:00,126.52,48.68,38.32,24.54
2017-10-25 20:00:00,122.82,45.67,38.18,24.65
2017-10-25 21:00:00,114.18,29.17,34.67,24.17
2017-10-25 22:00:00,44.74,11.23,30.45,23.17
2017-10-25 23:00:00,45.72,10.96,31.5,23.58
2017-10-26 00:00:00,53.67,11.15,30.8,22.8
2017-10-26 01:00:00,53.04,11.03,33.45,21.16
2017-10-26 02:00:00,49.3,12.19,32.15,20.64
2017-10-26 03:00:00,47.92,10.93,32.72,19.53
2017-10-26 04:00:00,48.1,10.81,34.41,20.46
2017-10-26 05:00:00,47.42,10.95,33.36,25.32
2017-10-26 06:00:00,62.17,25.44,34.31,23.28
2017-10-26 07:00:00,93.34,38.93,37.72,23.82
2017-10-26 08:00:00,98.8,60.65,35.62,22.63
2017-10-26 09:00:00,103.22,53.81,40.78,21.36
2017-10-26 10:00:00,105.68,49.69,40.19,22.96
2017-10-26 11:00:00,107.44,46.26,39.23,22.95
2017-10-26 12:00:00,123.34,46.85,39.26,24.32
2017-10-26 13:00:00,117.36,50.89,36.92,23.4
2017-10-26 14:00:00,92.73,42.2,38.12,22.6
2017-10-26 15:00:00,83.26,39.16,39.56,22.75
2017-10-26 16:00:00,86.75,43.59,37.76,22.18
2017-10-26 17:00:00,87.05,48.81,35.17,22.14
2017-10-26 18:00:00,85.32,50.08,38.22,23.94
2017-10-26 19:00:00,89.86,43.7,37.65,23.69
2017-10-26 20:00:00,104.73,42.56,37.43,23.58
2017-10-26 21:00:00,102.85,32.28,33.51,21.72
2017-10-26 22:00:00,49.23,12.89,29.78,22.4
2017-10-26 23:00:00,38.2,12.56,31.16,18.94
2017-10-27 00:00:00,37.45,12.77,31.57,18.71
2017-10-27 01:00:00,36.85,12.71,32.32,20.39
2017-10-27 02:00:00,35.87,12.62,34.11,19.56
2017-10-27 03:00:00,36.07,12.73,32.89,20.35
2017-10-27 04:00:00,36.88,12.61,34.43,18.49
2017-10-27 05:00:00,36.95,12.66,34.57,21.47
2017-10-27 06:00:00,58.57,27.86,36.18,21.24
2017-10-27 07:00:00,99.74,40.62,36.24,23.38
2017-10-27 08:00:00,106.32,45.29,41.66,23.13
2017-10-27 09:00:00,107.43,49.63,42.31,21.7
2017-10-27 10:00:00,113.42,47.69,37.96,20.46
2017-10-27 11:00:00,103.45,49.38,37.95,20.85
2017-10-27 12:00:00,91.53,51.42,37.19,20.85
2017-10-27 13:00:00,86.28,55.82,37.19,22.14
2017-10-27 14:00:00,86.92,56.57,37.28,20.48
2017-10-27 15:00:00,84.91,53.95,38.05,22.63
2017-10-27 16:00:00,85.46,48.99,37.01,22.67
2017-10-27 17:00:00,84.29,43.18,35.02,21.81
2017-10-27 18:00:00,83.76,37.37,26.61,22.97
2017-10-27 19:00:00,84.33,37.25,27.95,24.49
2017-10-27 20:00:00,84.54,34.5,28.93,22.73
2017-10-27 21:00:00,73.51,34.19,27.46,24.52
2017-10-27 22:00:00,26.31,11.23,28.18,22.21
2017-10-27 23:00:00,25.62,10.93,28.54,19.61
2017-10-28 00:00:00,26.16,10.93,29.27,20.69
2017-10-28 01:00:00,25.94,11.72,29.9,20.99
2017-10-28 02:00:00,26.69,13.13,30.38,19.35
2017-10-28 03:00:00,26.51,10.95,30.06,20.61
2017-10-28 04:00:00,26.84,12.41,30.4,21.42
2017-10-28 05:00:00,27.26,12.4,32.1,22.97
2017-10-28 06:00:00,54.42,18.93,31.31,23.38
2017-10-28 07:00:00,83.05,32.47,33.86,21.59
2017-10-28 08:00:00,91.53,43.05,36.42,21.43
2017-10-28 09:00:00,99.95,47.31,34.0,21.92
2017-10-28 10:00:00,100.54,48.09,34.24,19.13
2017-10-28 11:00:00,90.71,49.1,34.0,21.94
2017-10-28 12:00:00,90.5,47.5,35.6,22.22
2017-10-28 13:00:00,87.65,53.81,37.51,22.38
2017-10-28 14:00:00,84.98,51.81,35.96,23.23
2017-10-28 15:00:00,85.3,53.3,35.33,22.14
2017-10-28 16:00:00,87.25,52.05,35.0,23.0
2017-10-28 17:00:00,84.33,41.01,33.23,21.91
2017-10-28 18:00:00,82.87,34.95,24.43,23.86
2017-10-28 19:00:00,83.12,34.41,23.37,25.12
2017-10-28 20:00:00,83.26,35.47,23.36,23.67
2017-10-28 21:00:00,76.83,36.36,22.96,23.9
2017-10-28 22:00:00,24.73,11.61,23.48,23.92
2017-10-28 23:00:00,24.34,12.49,22.82,21.83
2017-10-29 00:00:00,24.44,11.19,23.25,22.2
2017-10-29 01:00:00,24.45,11.04,22.23,21.52
2017-10-29 02:00:00,24.7,11.17,22.74,21.73
2017-10-29 03:00:00,24.31,11.08,22.61,21.17
2017-10-29 04:00:00,24.58,11.1,23.39,22.08
2017-10-29 05:00:00,24.72,11.07,23.72,23.76
2017-10-29 06:00:00,46.47,17.12,23.05,23.83
2017-10-29 07:00:00,66.9,25.69,23.27,26.61
2017-10-29 08:00:00,73.92,25.62,26.02,25.21
2017-10-29 09:00:00,83.39,38.52,27.65,25.16
2017-10-29 10:00:00,83.2,39.01,24.58,25.25
2017-10-29 11:00:00,83.1,41.08,23.52,25.49
2017-10-29 12:00:00,83.22,41.42,29.87,24.91
2017-10-29 13:00:00,84.4,44.81,34.54,25.91
2017-10-29 14:00:00,83.83,42.75,35.48,25.32
2017-10-29 15:00:00,83.68,42.47,35.45,25.39
2017-10-29 16:00:00,83.79,40.32,34.65,25.37
2017-10-29 17:00:00,82.21,26.38,29.35,25.33
2017-10-29 18:00:00,71.45,25.61,27.63,25.59
2017-10-29 19:00:00,60.69,26.61,30.65,25.81
2017-10-29 20:00:00,66.98,31.22,35.83,25.66
2017-10-29 21:00:00,68.97,32.34,35.31,24.01
2017-10-29 22:00:00,32.09,12.18,35.28,22.95
2017-10-29 23:00:00,28.92,12.02,34.11,23.73
2017-10-30 00:00:00,28.47,12.38,34.68,22.83
2017-10-30 01:00:00,28.99,12.19,33.41,21.47
2017-10-30 02:00:00,28.99,12.02,30.02,20.23
2017-10-30 03:00:00,29.76,12.13,25.19,20.94
2017-10-30 04:00:00,30.34,12.12,26.42,20.68
2017-10-30 05:00:00,29.97,12.05,27.47,24.21
2017-10-30 06:00:00,53.63,28.3,26.74,26.02
2017-10-30 07:00:00,88.45,31.53,29.38,25.07
2017-10-30 08:00:00,97.91,36.01,31.92,26.31
2017-10-30 09:00:00,101.15,47.75,32.74,23.64
2017-10-30 10:00:00,104.98,49.39,35.23,23.39
2017-10-30 11:00:00,106.26,47.78,34.79,23.65
2017-10-30 12:00:00,113.61,49.15,32.39,24.04
2017-10-30 13:00:00,109.96,49.97,37.77,22.52
2017-10-30 14:00:00,103.46,47.04,40.19,21.71
2017-10-30 15:00:00,99.27,46.69,37.28,21.82
2017-10-30 16:00:00,90.37,50.41,35.09,22.11
2017-10-30 17:00:00,86.27,51.86,35.8,22.83
2017-10-30 18:00:00,86.47,53.09,34.98,22.78
2017-10-30 19:00:00,105.37,48.59,34.84,25.09
2017-10-30 20:00:00,113.58,47.19,34.13,25.61
2017-10-30 21:00:00,109.9,36.97,32.4,23.82
2017-10-30 22:00:00,53.17,12.5,32.46,22.85
2017-10-30 23:00:00,43.68,12.43,32.74,22.35
2017-10-31 00:00:00,38.39,12.5,33.02,19.96
2017-10-31 01:00:00,37.68,12.39,33.08,20.68
2017-10-31 02:00:00,36.78,12.47,35.07,19.76
2017-10-31 03:00:00,36.03,12.61,34.28,19.32
2017-10-31 04:00:00,36.05,12.46,34.48,23.37
2017-10-31 05:00:00,35.84,14.26,35.33,24.47
2017-10-31 06:00:00,57.84,30.27,36.7,23.6
2017-10-31 07:00:00,98.27,41.99,38.79,23.41
2017-10-31 08:00:00,103.67,46.75,39.75,24.59
2017-10-31 09:00:00,110.62,48.03,37.99,23.16
2017-10-31 10:00:00,115.71,50.69,38.66,23.29
2017-10-31 11:00:00,117.05,50.08,37.07,23.3
2017-10-31 12:00:00,96.75,49.02,37.86,22.25
2017-10-31 13:00:00,88.81,47.4,37.42,22.54
2017-10-31 14:00:00,87.39,48.24,37.41,22.35
2017-10-31 15:00:00,87.25,47.68,37.45,22.34
2017-10-31 16:00:00,86.71,44.28,38.66,21.83
2017-10-31 17:00:00,88.06,45.75,37.01,21.62
2017-10-31 18:00:00,84.75,50.5,32.59,23.7
2017-10-31 19:00:00,83.19,43.33,33.88,24.33
2017-10-31 20:00:00,101.03,43.5,32.03,25.46
2017-10-31 21:00:00,97.24,34.63,29.98,25.35
2017-10-31 22:00:00,43.66,12.72,28.64,25.29
2017-10-31 23:00:00,36.7,12.55,30.91,24.6
2017-11-01 00:00:00,35.56,12.66,32.26,24.29
2017-11-01 01:00:00,34.69,12.81,32.22,23.32
2017-11-01 02:00:00,33.65,14.16,36.7,22.86
2017-11-01 03:00:00,32.26,12.67,34.28,20.7
2017-11-01 04:00:00,32.87,12.72,34.91,22.89
2017-11-01 05:00:00,32.87,12.59,36.53,22.95
2017-11-01 06:00:00,55.16,26.18,39.77,23.44
2017-11-01 07:00:00,96.53,38.18,39.42,24.29
2017-11-01 08:00:00,106.96,42.14,43.08,21.51
2017-11-01 09:00:00,112.47,48.88,41.94,21.34
2017-11-01 10:00:00,114.65,49.31,39.99,20.77
2017-11-01 11:00:00,121.74,53.19,39.67,20.93
2017-11-01 12:00:00,127.18,47.54,37.33,21.09
2017-11-01 13:00:00,146.12,50.98,34.54,20.76
2017-11-01 14:00:00,157.07,45.58,33.73,19.95
2017-11-01 15:00:00,149.24,43.48,33.41,18.98
2017-11-01 16:00:00,148.71,42.34,31.34,20.9
2017-11-01 17:00:00,150.74,45.03,31.09,21.55
2017-11-01 18:00:00,153.34,47.72,31.02,22.17
2017-11-01 19:00:00,153.15,42.8,31.64,22.41
2017-11-01 20:00:00,153.31,42.47,31.13,20.54
2017-11-01 21:00:00,147.81,28.11,27.79,23.2
2017-11-01 22:00:00,57.83,10.97,25.25,22.66
2017-11-01 23:00:00,50.93,10.93,28.03,22.23
2017-11-02 00:00:00,52.64,10.89,29.9,19.59
2017-11-02 01:00:00,50.1,11.82,26.9,19.05
2017-11-02 02:00:00,49.0,12.36,29.07,20.22
2017-11-02 03:00:00,45.68,12.28,27.52,20.65
2017-11-02 04:00:00,45.04,12.49,29.22,20.09
2017-11-02 05:00:00,43.86,12.32,28.41,22.57
2017-11-02 06:00:00,60.66,19.11,28.33,21.96
2017-11-02 07:00:00,94.71,39.18,30.06,22.53
2017-11-02 08:00:00,108.5,41.33,31.3,22.42
2017-11-02 09:00:00,147.37,44.5,32.67,22.34
2017-11-02 10:00:00,161.35,45.37,31.5,22.96
2017-11-02 11:00:00,160.55,46.52,29.58,22.53
2017-11-02 12:00:00,158.81,56.08,32.8,22.37
2017-11-02 13:00:00,152.47,66.04,36.46,22.4
2017-11-02 14:00:00,147.8,67.51,36.53,21.84
2017-11-02 15:00:00,148.83,66.59,36.22,22.71
2017-11-02 16:00:00,148.24,66.81,37.18,22.74
2017-11-02 17:00:00,147.56,67.72,38.34,22.84
2017-11-02 18:00:00,153.59,50.98,37.26,23.57
2017-11-02 19:00:00,163.02,47.23,35.99,24.04
2017-11-02 20:00:00,166.66,45.59,35.58,23.83
2017-11-02 21:00:00,160.48,34.45,30.62,23.61
2017-11-02 22:00:00,53.89,11.32,27.28,22.91
2017-11-02 23:00:00,39.14,12.62,28.12,22.73
2017-11-03 00:00:00,36.84,11.05,27.29,20.42
2017-11-03 01:00:00,35.75,11.02,26.95,20.58
2017-11-03 02:00:00,34.36,10.98,26.45,21.29
2017-11-03 03:00:00,32.61,11.0,25.91,20.15
2017-11-03 04:00:00,30.29,11.0,27.06,22.49
2017-11-03 05:00:00,30.8,11.81,26.73,25.66
2017-11-03 06:00:00,71.28,18.34,27.2,23.58
2017-11-03 07:00:00,143.78,37.03,27.27,23.57
2017-11-03 08:00:00,156.27,38.16,33.38,23.35
2017-11-03 09:00:00,156.39,39.16,33.1,23.08
2017-11-03 10:00:00,153.31,43.12,34.26,23.24
2017-11-03 11:00:00,160.16,57.5,34.64,22.76
2017-11-03 12:00:00,159.85,68.43,37.19,22.42
2017-11-03 13:00:00,156.69,69.93,37.71,22.28
2017-11-03 14:00:00,155.88,74.41,38.13,22.32
2017-11-03 15:00:00,159.37,67.85,37.45,22.22
2017-11-03 16:00:00,160.27,68.27,37.16,21.19
2017-11-03 17:00:00,160.66,56.31,37.04,21.72
2017-11-03 18:00:00,167.52,37.17,30.09,23.81
2017-11-03 19:00:00,167.84,35.74,28.68,23.96
2017-11-03 20:00:00,168.25,31.52,29.63,22.46
2017-11-03 21:00:00,158.77,34.71,30.96,23.35
2017-11-03 22:00:00,52.74,11.42,30.86,23.98
2017-11-03 23:00:00,40.6,11.07,30.87,22.61
2017-11-04 00:00:00,37.46,12.47,30.81,22.6
2017-11-04 01:00:00,36.09,11.64,30.01,20.8
2017-11-04 02:00:00,35.32,11.03,29.3,20.7
2017-11-04 03:00:00,34.13,11.04,29.04,20.65
2017-11-04 04:00:00,34.37,11.0,29.67,22.42
2017-11-04 05:00:00,33.94,11.02,30.9,20.42
2017-11-04 06:00:00,57.38,18.53,31.16,18.18
2017-11-04 07:00:00,87.54,33.43,31.64,18.29
2017-11-04 08:00:00,107.96,43.29,40.23,18.96
2017-11-04 09:00:00,113.31,43.06,39.86,18.77
2017-11-04 10:00:00,116.39,39.64,40.65,16.81
2017-11-04 11:00:00,118.17,58.57,40.03,17.05
2017-11-04 12:00:00,130.21,63.4,38.17,17.46
2017-11-04 13:00:00,156.61,63.26,39.57,18.08
2017-11-04 14:00:00,156.8,61.28,37.66,18.48
2017-11-04 15:00:00,159.53,45.34,37.6,18.88
2017-11-04 16:00:00,162.17,44.23,37.43,18.43
2017-11-04 17:00:00,137.03,41.56,34.65,18.29
2017-11-04 18:00:00,133.56,30.58,28.78,19.1
2017-11-04 19:00:00,137.24,30.45,27.29,21.06
2017-11-04 20:00:00,126.97,30.36,27.41,20.26
2017-11-04 21:00:00,119.7,29.44,28.28,18.63
2017-11-04 22:00:00,62.87,12.84,30.17,19.63
2017-11-04 23:00:00,54.23,12.85,31.12,19.19
2017-11-05 00:00:00,,,,
2017-11-05 01:00:00,49.65,14.19,31.48,16.79
2017-11-05 02:00:00,43.33,12.94,30.29,17.32
2017-11-05 03:00:00,38.57,12.66,32.96,14.79
2017-11-05 04:00:00,38.1,12.82,33.11,14.68
2017-11-05 05:00:00,38.25,12.72,32.78,15.83
2017-11-05 06:00:00,38.25,12.65,32.88,17.64
2017-11-05 07:00:00,51.86,22.21,32.3,18.29
2017-11-05 08:00:00,73.57,28.92,32.76,17.53
2017-11-05 09:00:00,78.65,30.97,32.01,18.45
2017-11-05 10:00:00,84.87,56.41,38.11,18.8
2017-11-05 11:00:00,83.63,76.12,34.51,17.46
2017-11-05 12:00:00,130.26,75.0,32.12,18.22
2017-11-05 13:00:00,155.98,78.92,36.74,17.75
2017-11-05 14:00:00,162.82,83.0,39.07,18.59
2017-11-05 15:00:00,166.44,85.38,39.33,16.88
2017-11-05 16:00:00,168.26,93.81,37.86,17.29
2017-11-05 17:00:00,169.97,58.59,35.7,17.2
2017-11-05 18:00:00,169.76,38.35,32.18,18.33
2017-11-05 19:00:00,164.68,34.83,28.61,18.64
2017-11-05 20:00:00,159.13,35.49,26.35,18.96
2017-11-05 21:00:00,159.97,36.11,25.69,19.41
2017-11-05 22:00:00,161.25,36.41,26.77,18.49
2017-11-05 23:00:00,64.44,13.56,26.86,18.27
2017-11-06 00:00:00,54.83,12.37,27.34,16.61
2017-11-06 01:00:00,46.72,12.35,26.33,14.98
2017-11-06 02:00:00,40.27,12.29,27.02,15.72
2017-11-06 03:00:00,37.69,12.31,26.32,16.85
2017-11-06 04:00:00,37.37,12.29,26.25,15.78
2017-11-06 05:00:00,37.73,12.25,25.5,16.69
2017-11-06 06:00:00,36.88,12.25,26.08,19.56
2017-11-06 07:00:00,74.36,18.51,27.46,19.06
2017-11-06 08:00:00,143.69,30.45,28.86,18.5
2017-11-06 09:00:00,157.72,34.06,29.93,17.02
2017-11-06 10:00:00,164.4,48.6,34.75,16.69
2017-11-06 11:00:00,151.16,59.56,35.83,20.05
2017-11-06 12:00:00,151.7,52.59,35.29,20.85
2017-11-06 13:00:00,159.32,49.6,36.84,19.64
2017-11-06 14:00:00,150.1,48.56,37.31,18.58
2017-11-06 15:00:00,150.28,48.67,37.91,18.5
2017-11-06 16:00:00,152.49,48.25,36.68,19.07
2017-11-06 17:00:00,158.02,49.93,37.91,18.94
2017-11-06 18:00:00,160.35,51.56,39.81,20.49
2017-11-06 19:00:00,166.67,51.74,38.41,19.58
2017-11-06 20:00:00,167.64,51.63,40.08,20.16
2017-11-06 21:00:00,155.14,49.68,36.69,20.11
2017-11-06 22:00:00,146.85,32.85,33.09,19.71
2017-11-06 23:00:00,55.64,10.94,30.02,19.43
2017-11-07 00:00:00,41.37,10.74,29.16,18.25
2017-11-07 01:00:00,38.08,10.94,30.33,17.18
2017-11-07 02:00:00,38.03,10.76,29.46,17.07
2017-11-07 03:00:00,38.03,10.86,31.99,14.71
2017-11-07 04:00:00,38.46,12.18,31.35,14.02
2017-11-07 05:00:00,38.4,13.13,34.85,17.35
2017-11-07 06:00:00,38.31,13.45,37.03,18.1
2017-11-07 07:00:00,61.63,21.59,35.67,18.36
2017-11-07 08:00:00,93.43,44.88,38.6,17.87
2017-11-07 09:00:00,111.86,43.45,39.84,18.91
2017-11-07 10:00:00,116.59,45.28,40.39,17.36
2017-11-07 11:00:00,121.51,51.03,42.01,17.21
2017-11-07 12:00:00,120.65,50.58,42.7,19.08
2017-11-07 13:00:00,123.53,49.35,43.73,19.73
2017-11-07 14:00:00,121.53,48.52,43.53,20.1
2017-11-07 15:00:00,123.81,45.5,45.03,19.21
2017-11-07 16:00:00,128.24,46.51,44.77,18.55
2017-11-07 17:00:00,134.01,50.12,44.44,18.6
2017-11-07 18:00:00,134.74,51.89,45.43,18.78
2017-11-07 19:00:00,134.2,47.48,48.3,19.62
2017-11-07 20:00:00,133.52,46.28,42.54,20.26
2017-11-07 21:00:00,134.21,43.63,42.02,19.48
2017-11-07 22:00:00,125.51,36.93,40.1,19.61
2017-11-07 23:00:00,67.9,13.05,37.39,18.02
2017-11-08 00:00:00,64.8,12.85,42.35,17.94
2017-11-08 01:00:00,63.63,13.1,39.71,17.56
2017-11-08 02:00:00,61.66,12.84,46.08,15.44
2017-11-08 03:00:00,56.33,12.72,44.08,15.64
2017-11-08 04:00:00,53.5,12.8,45.63,15.64
2017-11-08 05:00:00,50.54,12.75,46.46,17.83
2017-11-08 06:00:00,52.79,12.81,45.95,19.92
2017-11-08 07:00:00,73.89,39.02,47.18,19.33
2017-11-08 08:00:00,122.49,72.96,45.63,19.2
2017-11-08 09:00:00,126.17,74.65,49.31,21.37
2017-11-08 10:00:00,131.04,48.81,52.79,21.61
2017-11-08 11:00:00,134.69,55.25,51.06,20.44
2017-11-08 12:00:00,132.48,47.44,48.43,23.03
2017-11-08 13:00:00,132.89,46.79,43.88,23.68
2017-11-08 14:00:00,130.89,48.88,46.32,21.45
2017-11-08 15:00:00,130.63,47.23,42.34,20.13
2017-11-08 16:00:00,133.51,46.09,48.78,21.63
2017-11-08 17:00:00,130.95,47.66,45.37,19.97
2017-11-08 18:00:00,131.29,49.84,49.29,22.73
2017-11-08 19:00:00,133.86,51.1,46.19,23.59
2017-11-08 20:00:00,132.5,49.17,46.78,24.52
2017-11-08 21:00:00,132.37,46.68,49.24,23.02
2017-11-08 22:00:00,125.38,31.9,44.51,22.32
2017-11-08 23:00:00,65.57,13.17,42.33,23.02
2017-11-09 00:00:00,65.86,12.92,42.0,20.76
2017-11-09 01:00:00,63.91,13.02,44.37,17.58
2017-11-09 02:00:00,59.23,12.93,45.44,18.19
2017-11-09 03:00:00,58.69,12.91,42.98,17.68
2017-11-09 04:00:00,58.3,13.01,42.33,16.84
2017-11-09 05:00:00,57.26,12.86,41.81,19.36
2017-11-09 06:00:00,56.09,12.98,43.0,19.94
2017-11-09 07:00:00,68.99,33.01,42.92,22.26
2017-11-09 08:00:00,104.26,51.86,44.31,22.25
2017-11-09 09:00:00,114.71,55.3,47.93,22.5
2017-11-09 10:00:00,120.17,60.04,46.85,22.72
2017-11-09 11:00:00,120.95,50.27,46.13,21.08
2017-11-09 12:00:00,121.85,46.0,43.26,18.97
2017-11-09 13:00:00,121.94,59.12,40.4,19.83
2017-11-09 14:00:00,132.78,79.78,38.25,19.75
2017-11-09 15:00:00,151.84,64.04,38.59,17.65
2017-11-09 16:00:00,144.06,77.36,39.41,19.7
2017-11-09 17:00:00,137.46,81.91,39.32,18.26
2017-11-09 18:00:00,142.78,69.57,42.81,21.3
2017-11-09 19:00:00,140.01,60.43,41.03,21.24
2017-11-09 20:00:00,135.71,52.36,38.91,21.31
2017-11-09 21:00:00,129.42,48.9,40.12,22.01
2017-11-09 22:00:00,119.81,36.43,36.0,19.3
2017-11-09 23:00:00,64.57,14.21,30.77,18.53
2017-11-10 00:00:00,56.85,12.84,33.75,17.36
2017-11-10 01:00:00,50.45,12.8,35.71,16.84
2017-11-10 02:00:00,45.07,12.76,36.29,17.44
2017-11-10 03:00:00,44.26,12.8,35.39,16.53
2017-11-10 04:00:00,44.38,12.87,35.78,17.9
2017-11-10 05:00:00,44.49,12.79,37.59,19.66
2017-11-10 06:00:00,42.51,12.86,38.42,20.12
2017-11-10 07:00:00,66.99,38.22,39.92,19.17
2017-11-10 08:00:00,117.2,81.99,43.74,20.17
2017-11-10 09:00:00,122.19,71.52,38.88,21.22
2017-11-10 10:00:00,124.28,43.85,38.43,21.5
2017-11-10 11:00:00,126.04,56.13,38.61,20.52
2017-11-10 12:00:00,119.35,51.05,42.56,21.26
2017-11-10 13:00:00,119.46,54.02,41.65,19.11
2017-11-10 14:00:00,117.25,58.46,42.82,19.48
2017-11-10 15:00:00,108.34,61.68,43.33,18.82
2017-11-10 16:00:00,101.64,62.34,41.82,19.46
2017-11-10 17:00:00,108.16,52.86,44.42,20.27
2017-11-10 18:00:00,126.54,50.01,44.86,21.21
2017-11-10 19:00:00,128.47,33.11,50.19,21.05
2017-11-10 20:00:00,131.1,37.61,49.48,22.32
2017-11-10 21:00:00,137.45,72.71,50.84,22.63
2017-11-10 22:00:00,131.01,74.75,54.46,20.67
2017-11-10 23:00:00,73.45,13.19,54.94,20.9
2017-11-11 00:00:00,69.06,12.75,53.9,21.2
2017-11-11 01:00:00,67.38,13.23,53.88,20.83
2017-11-11 02:00:00,66.11,13.01,55.61,19.52
2017-11-11 03:00:00,64.48,12.84,54.37,18.83
2017-11-11 04:00:00,62.73,12.84,54.95,18.05
2017-11-11 05:00:00,61.45,13.1,56.19,19.34
2017-11-11 06:00:00,61.31,12.86,56.25,20.6
2017-11-11 07:00:00,85.23,38.63,59.35,20.52
2017-11-11 08:00:00,128.89,73.65,66.09,19.86
2017-11-11 09:00:00,134.62,81.31,59.47,19.77
2017-11-11 10:00:00,113.28,87.73,54.79,18.46
2017-11-11 11:00:00,93.8,93.8,57.96,16.37
2017-11-11 12:00:00,94.44,92.84,55.07,16.08
2017-11-11 13:00:00,90.47,79.96,60.1,19.87
2017-11-11 14:00:00,82.54,66.55,57.46,19.92
2017-11-11 15:00:00,86.72,61.24,61.42,20.11
2017-11-11 16:00:00,82.06,53.77,61.35,18.52
2017-11-11 17:00:00,83.35,53.08,62.48,20.04
2017-11-11 18:00:00,86.09,47.75,57.62,20.68
2017-11-11 19:00:00,88.57,46.32,54.44,21.68
2017-11-11 20:00:00,89.01,46.05,52.59,21.34
2017-11-11 21:00:00,89.27,39.35,54.82,20.59
2017-11-11 22:00:00,82.77,56.34,53.92,21.19
2017-11-11 23:00:00,32.97,13.22,52.38,18.26
2017-11-12 00:00:00,39.48,12.94,54.68,17.3
2017-11-12 01:00:00,41.63,13.03,52.24,17.86
2017-11-12 02:00:00,43.29,12.98,52.35,16.94
2017-11-12 03:00:00,41.77,12.75,55.21,17.31
2017-11-12 04:00:00,42.63,12.76,57.8,18.42
2017-11-12 05:00:00,42.92,14.36,58.55,17.9
2017-11-12 06:00:00,43.19,12.88,53.58,19.4
2017-11-12 07:00:00,59.29,39.24,52.87,19.42
2017-11-12 08:00:00,76.42,72.36,51.26,20.5
2017-11-12 09:00:00,80.45,72.44,54.45,20.9
2017-11-12 10:00:00,86.43,80.19,52.17,21.49
2017-11-12 11:00:00,83.84,88.71,54.69,23.28
2017-11-12 12:00:00,78.97,85.18,52.45,24.28
2017-11-12 13:00:00,80.07,68.77,54.23,24.74
2017-11-12 14:00:00,83.58,66.15,53.68,26.1
2017-11-12 15:00:00,80.4,67.75,50.9,23.77
2017-11-12 16:00:00,80.42,63.94,49.58,25.35
2017-11-12 17:00:00,78.23,51.96,51.68,24.87
2017-11-12 18:00:00,76.42,34.91,49.16,24.96
2017-11-12 19:00:00,70.05,35.17,43.2,23.67
2017-11-12 20:00:00,61.39,38.38,47.66,24.89
2017-11-12 21:00:00,61.59,43.99,48.2,23.99
2017-11-12 22:00:00,61.99,38.23,47.89,23.55
2017-11-12 23:00:00,30.02,12.58,48.34,22.67
2017-11-13 00:00:00,29.4,12.07,49.41,20.23
2017-11-13 01:00:00,30.37,12.3,49.51,17.77
2017-11-13 02:00:00,30.08,12.43,51.02,17.78
2017-11-13 03:00:00,30.57,12.2,52.69,19.72
2017-11-13 04:00:00,31.47,12.11,52.72,18.57
2017-11-13 05:00:00,33.04,12.16,51.16,19.5
