timestamp,Fox_public_Denny,Bear_public_Orville
2017-07-15 10:00:00,205.22,37.4
2017-07-15 11:00:00,203.72,58.9
2017-07-15 12:00:00,206.46,75.7
2017-07-15 13:00:00,209.43,78.1
2017-07-15 14:00:00,220.94,79.1
2017-07-15 15:00:00,219.3,80.0
2017-07-15 16:00:00,219.75,79.5
2017-07-15 17:00:00,216.88,79.1
2017-07-15 18:00:00,208.24,64.1885
2017-07-15 19:00:00,204.25,16.9
2017-07-15 20:00:00,188.3,15.8
2017-07-15 21:00:00,177.82,16.3
2017-07-15 22:00:00,174.7,15.6
2017-07-15 23:00:00,176.54,15.4
2017-07-16 00:00:00,175.72,15.405
2017-07-16 01:00:00,171.77,15.5
2017-07-16 02:00:00,176.86,15.5
2017-07-16 03:00:00,179.33,15.6
2017-07-16 04:00:00,177.55,15.3
2017-07-16 05:00:00,176.55,15.1
2017-07-16 06:00:00,188.91,15.0
2017-07-16 07:00:00,193.8,15.0
2017-07-16 08:00:00,202.37,42.2
2017-07-16 09:00:00,221.87,53.6
2017-07-16 10:00:00,222.46,53.6
2017-07-16 11:00:00,226.7,69.2
2017-07-16 12:00:00,229.91,81.0
2017-07-16 13:00:00,231.11,80.6
2017-07-16 14:00:00,231.37,81.5
2017-07-16 15:00:00,233.39,83.5
2017-07-16 16:00:00,232.75,81.9
2017-07-16 17:00:00,231.82,78.7
2017-07-16 18:00:00,206.65,76.7105
2017-07-16 19:00:00,201.66,41.1
2017-07-16 20:00:00,205.76,39.5
2017-07-16 21:00:00,205.73,27.2
2017-07-16 22:00:00,169.9,16.0
2017-07-16 23:00:00,160.59,15.9
2017-07-17 00:00:00,162.74,15.7
2017-07-17 01:00:00,166.33,15.8
2017-07-17 02:00:00,161.86,15.7
2017-07-17 03:00:00,160.06,15.6
2017-07-17 04:00:00,169.38,15.5
2017-07-17 05:00:00,176.81,15.1
2017-07-17 06:00:00,172.36,15.1
2017-07-17 07:00:00,180.32,27.2
2017-07-17 08:00:00,186.18,59.3
2017-07-17 09:00:00,187.88,63.1
2017-07-17 10:00:00,188.81,64.7
2017-07-17 11:00:00,195.38,65.4
2017-07-17 12:00:00,229.57,65.2
2017-07-17 13:00:00,229.53,66.0
2017-07-17 14:00:00,233.29,72.1
2017-07-17 15:00:00,231.76,76.0
2017-07-17 16:00:00,232.63,72.7
2017-07-17 17:00:00,230.46,77.8
2017-07-17 18:00:00,212.31,71.8
2017-07-17 19:00:00,205.62,39.6
2017-07-17 20:00:00,208.68,39.0
2017-07-17 21:00:00,207.19,26.8
2017-07-17 22:00:00,199.85,15.6
2017-07-17 23:00:00,184.55,15.4
2017-07-18 00:00:00,178.03,15.4
2017-07-18 01:00:00,178.89,15.3
2017-07-18 02:00:00,178.09,15.3
2017-07-18 03:00:00,170.81,15.2
2017-07-18 04:00:00,170.29,14.9
2017-07-18 05:00:00,166.7,14.7
2017-07-18 06:00:00,151.56,14.6
2017-07-18 07:00:00,178.56,26.8
2017-07-18 08:00:00,186.18,48.8
2017-07-18 09:00:00,207.02,47.9
2017-07-18 10:00:00,227.75,46.4
2017-07-18 11:00:00,232.52,53.3
2017-07-18 12:00:00,236.75,57.808
2017-07-18 13:00:00,237.17,62.9
2017-07-18 14:00:00,255.63,63.6
2017-07-18 15:00:00,253.44,64.0
2017-07-18 16:00:00,240.9,65.414
2017-07-18 17:00:00,230.87,62.9
2017-07-18 18:00:00,209.75,61.4885
2017-07-18 19:00:00,196.13,40.3
2017-07-18 20:00:00,182.72,39.1
2017-07-18 21:00:00,179.42,26.9
2017-07-18 22:00:00,180.27,15.0
2017-07-18 23:00:00,183.46,15.0
2017-07-19 00:00:00,180.41,15.0
2017-07-19 01:00:00,177.51,15.0
2017-07-19 02:00:00,180.42,14.9
2017-07-19 03:00:00,177.06,14.8
2017-07-19 04:00:00,173.68,14.8
2017-07-19 05:00:00,179.44,14.7
2017-07-19 06:00:00,177.79,14.5
2017-07-19 07:00:00,196.69,26.8
2017-07-19 08:00:00,216.39,51.5
2017-07-19 09:00:00,228.25,51.4
2017-07-19 10:00:00,245.5,58.6
2017-07-19 11:00:00,249.68,61.0068
2017-07-19 12:00:00,251.47,65.9
2017-07-19 13:00:00,253.28,68.4
2017-07-19 14:00:00,251.3,70.9
2017-07-19 15:00:00,250.37,73.3
2017-07-19 16:00:00,246.17,72.2
2017-07-19 17:00:00,241.67,70.2
2017-07-19 18:00:00,222.16,63.4
2017-07-19 19:00:00,198.62,38.3
2017-07-19 20:00:00,205.17,37.5
2017-07-19 21:00:00,205.43,26.3
2017-07-19 22:00:00,205.97,15.2
2017-07-19 23:00:00,198.21,15.1
2017-07-20 00:00:00,190.33,15.2
2017-07-20 01:00:00,189.22,15.0
2017-07-20 02:00:00,193.87,15.1
2017-07-20 03:00:00,185.65,15.0
2017-07-20 04:00:00,185.83,14.8
2017-07-20 05:00:00,184.95,14.6
2017-07-20 06:00:00,182.01,14.5
2017-07-20 07:00:00,195.84,26.7
2017-07-20 08:00:00,193.69,51.2
2017-07-20 09:00:00,195.53,53.1
2017-07-20 10:00:00,203.09,59.0
2017-07-20 11:00:00,215.71,61.9
2017-07-20 12:00:00,230.61,65.3
2017-07-20 13:00:00,236.93,67.9
2017-07-20 14:00:00,238.39,75.0
2017-07-20 15:00:00,240.47,74.3
2017-07-20 16:00:00,238.07,75.3
2017-07-20 17:00:00,231.61,73.9
2017-07-20 18:00:00,227.75,68.5655
2017-07-20 19:00:00,221.15,40.3
2017-07-20 20:00:00,210.68,38.7
2017-07-20 21:00:00,209.26,26.3
2017-07-20 22:00:00,200.2,15.4
2017-07-20 23:00:00,182.19,15.2
2017-07-21 00:00:00,181.03,15.2
2017-07-21 01:00:00,180.2,15.1
2017-07-21 02:00:00,175.34,15.2
2017-07-21 03:00:00,181.79,15.0
2017-07-21 04:00:00,178.6,14.8
2017-07-21 05:00:00,178.45,14.7
2017-07-21 06:00:00,188.22,14.3
2017-07-21 07:00:00,188.44,26.7
2017-07-21 08:00:00,211.66,53.4
2017-07-21 09:00:00,219.57,54.6
2017-07-21 10:00:00,222.76,58.9
2017-07-21 11:00:00,227.23,62.2
2017-07-21 12:00:00,231.55,68.5
2017-07-21 13:00:00,236.55,71.0
2017-07-21 14:00:00,235.02,72.7
2017-07-21 15:00:00,236.13,74.4
2017-07-21 16:00:00,241.43,73.8
2017-07-21 17:00:00,242.02,70.5
2017-07-21 18:00:00,230.51,68.2953
2017-07-21 19:00:00,201.58,40.5
2017-07-21 20:00:00,191.15,39.3
2017-07-21 21:00:00,183.34,26.8601
2017-07-21 22:00:00,182.73,15.4578
2017-07-21 23:00:00,198.93,15.3
2017-07-22 00:00:00,206.11,15.3
2017-07-22 01:00:00,186.24,15.2
2017-07-22 02:00:00,183.03,15.2
2017-07-22 03:00:00,183.59,15.1
2017-07-22 04:00:00,182.38,14.9
2017-07-22 05:00:00,185.34,14.8
2017-07-22 06:00:00,182.25,14.5
2017-07-22 07:00:00,189.35,14.5
2017-07-22 08:00:00,205.6,33.3
2017-07-22 09:00:00,208.17,34.0
2017-07-22 10:00:00,213.18,34.4
2017-07-22 11:00:00,229.35,51.9
2017-07-22 12:00:00,239.27,68.2
2017-07-22 13:00:00,222.88,74.4
2017-07-22 14:00:00,215.01,76.5
2017-07-22 15:00:00,216.01,77.8
2017-07-22 16:00:00,212.19,78.4
2017-07-22 17:00:00,206.59,77.2
2017-07-22 18:00:00,201.58,65.4
2017-07-22 19:00:00,184.67,18.1
2017-07-22 20:00:00,181.65,16.8
2017-07-22 21:00:00,180.71,15.4
2017-07-22 22:00:00,185.3,15.5
2017-07-22 23:00:00,193.6,15.4
2017-07-23 00:00:00,202.53,15.1948
2017-07-23 01:00:00,183.24,15.2
2017-07-23 02:00:00,174.73,15.2
2017-07-23 03:00:00,174.19,15.1
2017-07-23 04:00:00,176.06,14.9
2017-07-23 05:00:00,174.84,15.0
2017-07-23 06:00:00,175.66,14.6
2017-07-23 07:00:00,193.92,14.6
2017-07-23 08:00:00,200.96,33.4
2017-07-23 09:00:00,206.84,34.2
2017-07-23 10:00:00,209.46,33.8
2017-07-23 11:00:00,214.65,46.7
2017-07-23 12:00:00,216.9,60.1
2017-07-23 13:00:00,213.77,61.4
2017-07-23 14:00:00,215.16,61.3
2017-07-23 15:00:00,215.35,60.8
2017-07-23 16:00:00,216.19,61.9
2017-07-23 17:00:00,217.71,60.7
2017-07-23 18:00:00,215.93,54.5462
2017-07-23 19:00:00,183.53,39.5
2017-07-23 20:00:00,159.56,38.1
2017-07-23 21:00:00,165.73,26.4
2017-07-23 22:00:00,169.38,15.0
2017-07-23 23:00:00,164.35,14.9
2017-07-24 00:00:00,167.12,14.8
2017-07-24 01:00:00,164.71,14.9
2017-07-24 02:00:00,173.22,14.8
2017-07-24 03:00:00,165.11,14.8
2017-07-24 04:00:00,169.7,14.8
2017-07-24 05:00:00,169.4,14.5
2017-07-24 06:00:00,174.85,14.5
2017-07-24 07:00:00,181.59,26.6
2017-07-24 08:00:00,182.01,48.0
2017-07-24 09:00:00,185.54,50.0
2017-07-24 10:00:00,178.21,53.5
2017-07-24 11:00:00,189.28,60.6
2017-07-24 12:00:00,202.44,62.5
2017-07-24 13:00:00,224.26,62.8
2017-07-24 14:00:00,223.57,62.6
2017-07-24 15:00:00,200.04,63.5
2017-07-24 16:00:00,220.06,63.5
2017-07-24 17:00:00,218.58,60.5
2017-07-24 18:00:00,214.04,54.2475
2017-07-24 19:00:00,208.78,39.0
2017-07-24 20:00:00,187.69,37.2
2017-07-24 21:00:00,186.78,26.1
2017-07-24 22:00:00,183.85,15.2
2017-07-24 23:00:00,186.5,15.1
2017-07-25 00:00:00,181.76,15.0
2017-07-25 01:00:00,199.48,14.9
2017-07-25 02:00:00,191.82,15.1
2017-07-25 03:00:00,186.01,14.9
2017-07-25 04:00:00,182.19,14.8
2017-07-25 05:00:00,182.62,14.6548
2017-07-25 06:00:00,176.0,14.654000000000002
2017-07-25 07:00:00,214.13,26.6
2017-07-25 08:00:00,226.1,51.7
2017-07-25 09:00:00,227.84,51.3
2017-07-25 10:00:00,236.25,59.5
2017-07-25 11:00:00,226.4,60.9
2017-07-25 12:00:00,235.06,62.4
2017-07-25 13:00:00,232.81,62.0
2017-07-25 14:00:00,239.89,62.3
2017-07-25 15:00:00,241.96,63.3
2017-07-25 16:00:00,240.12,63.7
2017-07-25 17:00:00,232.33,61.9
2017-07-25 18:00:00,222.38,61.0
2017-07-25 19:00:00,190.28,40.1
2017-07-25 20:00:00,194.71,39.2
2017-07-25 21:00:00,187.97,26.4
2017-07-25 22:00:00,186.39,15.5
2017-07-25 23:00:00,180.75,15.3
2017-07-26 00:00:00,182.19,15.1
2017-07-26 01:00:00,175.53,15.1988
2017-07-26 02:00:00,178.43,15.3
2017-07-26 03:00:00,178.26,15.1
2017-07-26 04:00:00,178.74,15.0
2017-07-26 05:00:00,175.92,14.9
2017-07-26 06:00:00,184.62,14.7
2017-07-26 07:00:00,187.91,26.7
2017-07-26 08:00:00,219.64,49.3
2017-07-26 09:00:00,228.25,47.6
2017-07-26 10:00:00,235.12,49.6
2017-07-26 11:00:00,239.56,55.6
2017-07-26 12:00:00,242.81,61.6
2017-07-26 13:00:00,245.55,62.2
2017-07-26 14:00:00,245.34,64.6
2017-07-26 15:00:00,242.62,64.3
2017-07-26 16:00:00,242.39,66.7
2017-07-26 17:00:00,234.29,63.8
2017-07-26 18:00:00,225.44,63.2927
2017-07-26 19:00:00,205.61,39.6
2017-07-26 20:00:00,194.16,37.3
2017-07-26 21:00:00,189.9,26.3
2017-07-26 22:00:00,195.08,15.2
2017-07-26 23:00:00,187.52,15.1
2017-07-27 00:00:00,186.93,14.9
2017-07-27 01:00:00,183.84,15.0
2017-07-27 02:00:00,183.08,14.8
2017-07-27 03:00:00,170.69,15.0
2017-07-27 04:00:00,168.89,14.7
2017-07-27 05:00:00,180.01,14.7
2017-07-27 06:00:00,164.01,14.4
2017-07-27 07:00:00,183.28,26.7
2017-07-27 08:00:00,195.41,48.2
2017-07-27 09:00:00,196.35,45.4
2017-07-27 10:00:00,220.86,38.3
2017-07-27 11:00:00,237.33,39.9
2017-07-27 12:00:00,237.84,41.7
2017-07-27 13:00:00,234.51,79.5
2017-07-27 14:00:00,204.22,81.2
2017-07-27 15:00:00,207.31,80.8
2017-07-27 16:00:00,205.37,79.1
2017-07-27 17:00:00,194.47,69.1
2017-07-27 18:00:00,191.11,68.202
2017-07-27 19:00:00,186.94,41.0
2017-07-27 20:00:00,180.56,38.8
2017-07-27 21:00:00,186.97,26.5
2017-07-27 22:00:00,194.02,15.4
2017-07-27 23:00:00,214.99,15.2
2017-07-28 00:00:00,188.68,15.3
2017-07-28 01:00:00,181.24,15.2
2017-07-28 02:00:00,178.51,15.3
2017-07-28 03:00:00,178.43,15.0
2017-07-28 04:00:00,174.89,15.0
2017-07-28 05:00:00,174.64,14.8
2017-07-28 06:00:00,172.19,14.6
2017-07-28 07:00:00,168.66,26.4
2017-07-28 08:00:00,179.99,51.0
2017-07-28 09:00:00,181.01,53.1
2017-07-28 10:00:00,185.86,53.6
2017-07-28 11:00:00,212.3,58.6
2017-07-28 12:00:00,218.69,61.2
2017-07-28 13:00:00,211.78,61.9
2017-07-28 14:00:00,224.46,63.5
2017-07-28 15:00:00,222.31,64.2
2017-07-28 16:00:00,210.43,63.2
2017-07-28 17:00:00,202.79,62.1
2017-07-28 18:00:00,197.79,61.3
2017-07-28 19:00:00,182.34,40.0
2017-07-28 20:00:00,173.22,38.4
2017-07-28 21:00:00,174.67,26.2
2017-07-28 22:00:00,175.91,15.0
2017-07-28 23:00:00,173.01,15.0
2017-07-29 00:00:00,172.63,14.8
2017-07-29 01:00:00,174.84,14.9
2017-07-29 02:00:00,175.3,14.8
2017-07-29 03:00:00,170.52,14.7
2017-07-29 04:00:00,174.73,14.9
2017-07-29 05:00:00,173.94,14.5
2017-07-29 06:00:00,172.47,14.7
2017-07-29 07:00:00,170.03,14.3
2017-07-29 08:00:00,170.42,21.9
2017-07-29 09:00:00,174.12,22.7
2017-07-29 10:00:00,200.11,25.7
2017-07-29 11:00:00,205.48,42.2
2017-07-29 12:00:00,198.03,54.0
2017-07-29 13:00:00,198.95,55.7
2017-07-29 14:00:00,217.72,56.1
2017-07-29 15:00:00,202.77,56.0
2017-07-29 16:00:00,208.62,55.1
2017-07-29 17:00:00,195.88,37.7
2017-07-29 18:00:00,178.2,25.4
2017-07-29 19:00:00,169.23,11.2
2017-07-29 20:00:00,174.81,11.9
2017-07-29 21:00:00,175.7,10.9
2017-07-29 22:00:00,176.33,11.0
2017-07-29 23:00:00,170.1,11.1
2017-07-30 00:00:00,173.57,11.0
2017-07-30 01:00:00,173.35,11.1
2017-07-30 02:00:00,174.07,11.0
2017-07-30 03:00:00,170.33,11.0
2017-07-30 04:00:00,178.79,11.1
2017-07-30 05:00:00,175.41,10.9
2017-07-30 06:00:00,179.74,10.8
2017-07-30 07:00:00,186.83,10.7
2017-07-30 08:00:00,196.33,13.4
2017-07-30 09:00:00,180.24,13.3
2017-07-30 10:00:00,171.53,13.2
2017-07-30 11:00:00,194.86,25.4
2017-07-30 12:00:00,202.36,37.6
2017-07-30 13:00:00,198.17,38.2
2017-07-30 14:00:00,208.76,38.3
2017-07-30 15:00:00,215.17,38.4
2017-07-30 16:00:00,211.19,38.2
2017-07-30 17:00:00,213.39,39.0
2017-07-30 18:00:00,197.87,38.5
2017-07-30 19:00:00,196.55,35.3
2017-07-30 20:00:00,201.09,34.4
2017-07-30 21:00:00,199.81,22.8
2017-07-30 22:00:00,200.32,11.5
2017-07-30 23:00:00,51.81,11.6
2017-07-31 00:00:00,176.58,11.6
2017-07-31 01:00:00,174.69,11.3771
2017-07-31 02:00:00,190.85,11.6224
2017-07-31 03:00:00,191.43,11.5
2017-07-31 04:00:00,186.92,11.2
2017-07-31 05:00:00,175.68,11.3
2017-07-31 06:00:00,183.33,11.1
2017-07-31 07:00:00,195.3,23.2
2017-07-31 08:00:00,218.22,38.2
2017-07-31 09:00:00,225.67,38.9
2017-07-31 10:00:00,235.0,37.1
2017-07-31 11:00:00,235.42,39.1
2017-07-31 12:00:00,237.97,40.5
2017-07-31 13:00:00,246.92,69.1
2017-07-31 14:00:00,255.58,69.5
2017-07-31 15:00:00,259.43,67.8
2017-07-31 16:00:00,241.49,64.2
2017-07-31 17:00:00,220.78,63.1
2017-07-31 18:00:00,212.46,60.7
2017-07-31 19:00:00,202.98,38.9
2017-07-31 20:00:00,204.43,37.6
2017-07-31 21:00:00,203.99,26.6
2017-07-31 22:00:00,204.73,15.7
2017-07-31 23:00:00,204.4,15.4
2017-08-01 00:00:00,199.2,15.5
2017-08-01 01:00:00,201.35,15.2
2017-08-01 02:00:00,178.08,15.3
2017-08-01 03:00:00,172.93,15.2
2017-08-01 04:00:00,172.75,14.9
2017-08-01 05:00:00,169.34,14.9
2017-08-01 06:00:00,149.45,14.7
2017-08-01 07:00:00,180.03,26.7
2017-08-01 08:00:00,183.56,53.5
2017-08-01 09:00:00,183.58,62.0
2017-08-01 10:00:00,186.97,62.1
2017-08-01 11:00:00,202.18,69.5
2017-08-01 12:00:00,206.16,78.7
2017-08-01 13:00:00,212.44,79.9
2017-08-01 14:00:00,229.37,76.9
2017-08-01 15:00:00,244.12,78.7
2017-08-01 16:00:00,223.2,73.6
2017-08-01 17:00:00,221.74,69.5
2017-08-01 18:00:00,202.73,68.8
2017-08-01 19:00:00,200.35,41.5
2017-08-01 20:00:00,192.79,39.5
2017-08-01 21:00:00,174.15,26.7584
2017-08-01 22:00:00,174.38,15.6642
2017-08-01 23:00:00,175.27,15.4
2017-08-02 00:00:00,171.42,15.5
2017-08-02 01:00:00,170.56,15.6575
2017-08-02 02:00:00,175.19,15.4
2017-08-02 03:00:00,170.48,15.5
2017-08-02 04:00:00,173.2,15.3
2017-08-02 05:00:00,179.71,15.2
2017-08-02 06:00:00,187.26,14.8592
2017-08-02 07:00:00,195.18,26.9
2017-08-02 08:00:00,208.38,54.4
2017-08-02 09:00:00,223.36,62.4
2017-08-02 10:00:00,231.1,74.0
2017-08-02 11:00:00,231.39,75.7
2017-08-02 12:00:00,217.73,75.9
2017-08-02 13:00:00,217.14,81.2
2017-08-02 14:00:00,213.58,82.6
2017-08-02 15:00:00,213.32,82.0
2017-08-02 16:00:00,211.87,80.7703
2017-08-02 17:00:00,202.2,78.5
2017-08-02 18:00:00,192.53,77.2077
2017-08-02 19:00:00,178.4,39.8
2017-08-02 20:00:00,184.0,37.3
2017-08-02 21:00:00,180.44,26.1
2017-08-02 22:00:00,173.89,15.4
2017-08-02 23:00:00,178.57,15.3
2017-08-03 00:00:00,177.82,15.1
2017-08-03 01:00:00,179.53,15.3
2017-08-03 02:00:00,180.97,15.3
2017-08-03 03:00:00,178.54,15.3
2017-08-03 04:00:00,180.4,14.8
2017-08-03 05:00:00,181.19,15.2
2017-08-03 06:00:00,184.41,14.9
2017-08-03 07:00:00,185.89,26.5885
2017-08-03 08:00:00,204.71,64.2
2017-08-03 09:00:00,217.7,70.6
2017-08-03 10:00:00,227.81,79.3
2017-08-03 11:00:00,234.25,79.3
2017-08-03 12:00:00,239.92,80.0
2017-08-03 13:00:00,241.19,80.0
2017-08-03 14:00:00,250.42,80.1
2017-08-03 15:00:00,223.6,80.0
2017-08-03 16:00:00,218.26,80.1
2017-08-03 17:00:00,183.56,79.2
2017-08-03 18:00:00,161.88,77.5
2017-08-03 19:00:00,169.43,42.4
2017-08-03 20:00:00,178.63,39.6
2017-08-03 21:00:00,175.82,27.0
2017-08-03 22:00:00,177.06,15.9567
2017-08-03 23:00:00,175.58,15.5
2017-08-04 00:00:00,173.22,15.5
2017-08-04 01:00:00,177.81,15.6
2017-08-04 02:00:00,176.22,15.8
2017-08-04 03:00:00,177.44,15.7
2017-08-04 04:00:00,177.8,15.6
2017-08-04 05:00:00,172.77,15.4
2017-08-04 06:00:00,178.69,15.4
2017-08-04 07:00:00,176.9,27.3
2017-08-04 08:00:00,88.36,63.8
2017-08-04 09:00:00,200.38,69.7
2017-08-04 10:00:00,211.24,71.0
2017-08-04 11:00:00,208.04,75.4
2017-08-04 12:00:00,213.83,79.8
2017-08-04 13:00:00,222.88,75.9
2017-08-04 14:00:00,226.38,72.9
2017-08-04 15:00:00,216.65,71.3
2017-08-04 16:00:00,214.21,65.7985
2017-08-04 17:00:00,210.55,65.1
2017-08-04 18:00:00,206.71,66.2
2017-08-04 19:00:00,205.09,41.2
2017-08-04 20:00:00,185.02,39.6
2017-08-04 21:00:00,183.87,26.9
2017-08-04 22:00:00,184.13,15.5
2017-08-04 23:00:00,179.02,15.5
2017-08-05 00:00:00,169.86,15.3
2017-08-05 01:00:00,185.06,15.5
2017-08-05 02:00:00,171.18,15.4
2017-08-05 03:00:00,174.5,15.3
2017-08-05 04:00:00,178.95,15.2
2017-08-05 05:00:00,180.84,15.0
2017-08-05 06:00:00,176.18,15.0
2017-08-05 07:00:00,173.47,14.8
2017-08-05 08:00:00,175.7,33.4
2017-08-05 09:00:00,176.98,36.7
2017-08-05 10:00:00,151.08,34.7
2017-08-05 11:00:00,204.76,46.2
2017-08-05 12:00:00,159.84,59.9
2017-08-05 13:00:00,158.58,64.0
2017-08-05 14:00:00,208.96,65.2
2017-08-05 15:00:00,207.88,65.4404
2017-08-05 16:00:00,186.84,64.959
2017-08-05 17:00:00,186.43,64.1
2017-08-05 18:00:00,186.47,51.8
2017-08-05 19:00:00,183.79,15.2468
2017-08-05 20:00:00,185.56,15.1
2017-08-05 21:00:00,183.05,15.1
2017-08-05 22:00:00,172.8,15.1
2017-08-05 23:00:00,161.23,15.2
2017-08-06 00:00:00,160.64,15.1
2017-08-06 01:00:00,155.64,15.1
2017-08-06 02:00:00,158.17,15.1
2017-08-06 03:00:00,155.26,15.0
2017-08-06 04:00:00,146.63,14.9
2017-08-06 05:00:00,149.29,14.8
2017-08-06 06:00:00,138.68,14.9
2017-08-06 07:00:00,144.34,14.5
2017-08-06 08:00:00,151.9,27.1
2017-08-06 09:00:00,165.04,26.2
2017-08-06 10:00:00,173.28,24.8
2017-08-06 11:00:00,181.65,38.7
2017-08-06 12:00:00,183.97,58.4
2017-08-06 13:00:00,186.22,59.3
2017-08-06 14:00:00,186.32,58.9
2017-08-06 15:00:00,205.54,59.1
2017-08-06 16:00:00,189.94,58.0
2017-08-06 17:00:00,184.81,60.2
2017-08-06 18:00:00,182.6,58.8232
2017-08-06 19:00:00,183.24,40.8
2017-08-06 20:00:00,172.55,39.4
2017-08-06 21:00:00,167.95,26.3
2017-08-06 22:00:00,168.2,14.9
2017-08-06 23:00:00,159.22,14.8
2017-08-07 00:00:00,158.54,14.9
2017-08-07 01:00:00,156.18,14.8
2017-08-07 02:00:00,147.09,15.0
2017-08-07 03:00:00,139.52,14.8
2017-08-07 04:00:00,133.95,14.8
2017-08-07 05:00:00,134.68,14.6
2017-08-07 06:00:00,141.86,14.7
2017-08-07 07:00:00,149.49,26.7
2017-08-07 08:00:00,168.35,51.6
2017-08-07 09:00:00,192.95,52.9
2017-08-07 10:00:00,195.72,52.0
2017-08-07 11:00:00,203.58,59.0
2017-08-07 12:00:00,216.4,62.5
2017-08-07 13:00:00,229.64,61.8
2017-08-07 14:00:00,230.75,61.5
2017-08-07 15:00:00,229.74,62.5
2017-08-07 16:00:00,211.64,62.6
2017-08-07 17:00:00,192.49,61.3
2017-08-07 18:00:00,187.64,59.4757
2017-08-07 19:00:00,182.88,38.6
2017-08-07 20:00:00,176.05,36.9
2017-08-07 21:00:00,172.81,26.1
2017-08-07 22:00:00,164.58,15.0
2017-08-07 23:00:00,157.87,15.1
2017-08-08 00:00:00,152.71,14.9
2017-08-08 01:00:00,144.4,14.9
2017-08-08 02:00:00,141.45,15.0
2017-08-08 03:00:00,140.21,14.8
2017-08-08 04:00:00,134.87,14.7
2017-08-08 05:00:00,133.81,14.6
2017-08-08 06:00:00,116.26,14.7
2017-08-08 07:00:00,153.7,26.8
2017-08-08 08:00:00,166.34,50.4
2017-08-08 09:00:00,185.71,50.7
2017-08-08 10:00:00,197.93,50.0
2017-08-08 11:00:00,203.21,53.6
2017-08-08 12:00:00,228.27,58.9
2017-08-08 13:00:00,233.98,61.4
2017-08-08 14:00:00,233.02,61.0
2017-08-08 15:00:00,230.67,62.3
2017-08-08 16:00:00,227.92,61.4
2017-08-08 17:00:00,206.18,60.8
2017-08-08 18:00:00,190.92,59.4
2017-08-08 19:00:00,177.62,40.1
2017-08-08 20:00:00,176.61,38.7
2017-08-08 21:00:00,169.74,26.6
2017-08-08 22:00:00,167.37,14.8
2017-08-08 23:00:00,161.66,14.8
2017-08-09 00:00:00,148.78,14.8
2017-08-09 01:00:00,145.19,14.7
2017-08-09 02:00:00,142.14,14.7
2017-08-09 03:00:00,141.25,14.7
2017-08-09 04:00:00,139.43,14.5
2017-08-09 05:00:00,136.79,14.6
2017-08-09 06:00:00,146.92,14.5
2017-08-09 07:00:00,158.17,26.7
2017-08-09 08:00:00,177.23,47.4
2017-08-09 09:00:00,191.21,47.0
2017-08-09 10:00:00,201.22,48.6
2017-08-09 11:00:00,227.06,50.8
2017-08-09 12:00:00,228.62,53.4
2017-08-09 13:00:00,242.56,56.2
2017-08-09 14:00:00,242.85,62.1
2017-08-09 15:00:00,247.56,61.5
2017-08-09 16:00:00,248.13,59.7947
2017-08-09 17:00:00,233.67,56.2
2017-08-09 18:00:00,219.04,58.7875
2017-08-09 19:00:00,209.29,38.1
2017-08-09 20:00:00,191.59,36.9
2017-08-09 21:00:00,177.65,25.7
2017-08-09 22:00:00,178.86,14.8
2017-08-09 23:00:00,175.24,14.7
2017-08-10 00:00:00,176.25,14.7
2017-08-10 01:00:00,168.71,14.7
2017-08-10 02:00:00,171.7,14.8
2017-08-10 03:00:00,168.46,14.6
2017-08-10 04:00:00,161.93,14.5
2017-08-10 05:00:00,163.71,14.5
2017-08-10 06:00:00,176.46,14.5
2017-08-10 07:00:00,179.54,26.5
2017-08-10 08:00:00,185.62,46.5
2017-08-10 09:00:00,190.24,48.6
2017-08-10 10:00:00,212.37,50.5
2017-08-10 11:00:00,217.38,52.2
2017-08-10 12:00:00,221.39,58.6
2017-08-10 13:00:00,241.95,61.3
2017-08-10 14:00:00,234.19,66.2
2017-08-10 15:00:00,240.02,67.1
2017-08-10 16:00:00,234.54,65.0
2017-08-10 17:00:00,215.28,63.2
2017-08-10 18:00:00,207.17,63.6
2017-08-10 19:00:00,204.52,39.7
2017-08-10 20:00:00,204.15,38.2
2017-08-10 21:00:00,201.54,26.1
2017-08-10 22:00:00,179.17,15.0
2017-08-10 23:00:00,171.88,14.9
2017-08-11 00:00:00,172.94,14.9
2017-08-11 01:00:00,170.11,14.9
2017-08-11 02:00:00,169.68,15.0
2017-08-11 03:00:00,170.04,14.8
2017-08-11 04:00:00,166.37,14.7
2017-08-11 05:00:00,171.56,14.7
2017-08-11 06:00:00,170.47,14.6
2017-08-11 07:00:00,174.57,26.6
2017-08-11 08:00:00,199.6,46.2
2017-08-11 09:00:00,218.86,46.0
2017-08-11 10:00:00,230.91,48.8
2017-08-11 11:00:00,234.22,56.0
2017-08-11 12:00:00,237.22,59.4548
2017-08-11 13:00:00,236.69,62.2
2017-08-11 14:00:00,240.37,64.3
2017-08-11 15:00:00,239.4,65.1
2017-08-11 16:00:00,239.44,70.1
2017-08-11 17:00:00,229.08,70.3
2017-08-11 18:00:00,223.95,68.4
2017-08-11 19:00:00,211.43,42.6
2017-08-11 20:00:00,222.76,40.6
2017-08-11 21:00:00,209.21,27.5
2017-08-11 22:00:00,206.82,15.5
2017-08-11 23:00:00,197.84,15.5
2017-08-12 00:00:00,184.5,15.4
