timestamp,Panther_education_Jerome,Panther_education_Quintin,Panther_education_Hugh,Panther_education_Alecia,Panther_education_Vincent,Panther_education_Genevieve,Fox_education_Lilly,Fox_education_Andre,Fox_education_Leota,Fox_education_Yolande,Fox_education_Elvira,Fox_education_Gloria,Fox_education_Nilda,Fox_education_Claude,Rat_education_Willie,Rat_education_Eleonora,Rat_education_Veronica,Bear_education_Rebecca,Bear_education_Lorie,Bear_education_Zandra,Bear_education_Fannie,Bear_education_Alvaro,Lamb_education_Luz,Cockatoo_education_Eunice,Cockatoo_education_Evangeline,Cockatoo_education_Flora,Cockatoo_education_Marva
2017-10-30 11:00:00,553.1067,411.1793,633.5623,293.6567,218.3421,322.4622,263.3,526.56,262.94,567.93,233.64,675.45,186.29,1025.45,285.81,,,846.8411,449.28,963.5,396.1,445.0297,84.43,545.0,,838.8,305.775
2017-10-30 12:00:00,553.2068,397.5767,634.0423,274.853,223.9432,330.9639,281.77,522.65,274.9,568.98,231.54,676.74,191.4,1048.57,280.48,,,837.9197,432.0,965.0,401.225,449.1578,79.8,544.975,,841.475,318.15
2017-10-30 13:00:00,550.7063,374.9724,631.8019,270.8523,221.9428,331.1639,261.17,532.59,274.7,568.43,231.15,679.88,202.09,1048.62,287.97,,,842.0706,420.48,962.75,407.3,455.295,85.01,546.25,,856.2,307.775
2017-10-30 14:00:00,548.2058,379.4732,628.3613,250.8484,218.7422,321.362,270.73,547.99,282.73,548.92,231.57,681.4,205.57,1048.46,293.85,,,846.9761,466.56,971.75,402.4005,452.491,86.2,569.875,,844.95,281.5
2017-10-30 15:00:00,549.206,359.4694,619.9996,276.0533,219.7424,324.9627,268.5,561.68,296.69,555.59,230.88,681.35,201.95,1033.12,280.01,,,845.8433,449.28,987.75,396.6264,451.695,92.1,576.15,,829.075,239.4
2017-10-30 16:00:00,547.9057,386.1745,612.9983,276.0533,211.5408,295.457,267.36,553.32,278.5,559.66,226.34,674.83,216.08,1042.38,262.76,,,832.0756,455.04,979.0,410.871,444.3367,77.03,545.975,,841.0,226.775
2017-10-30 17:00:00,543.5049,383.1739,609.5576,270.4522,206.1398,304.8588,243.36,536.71,259.36,537.54,220.7,674.48,193.42,1009.87,249.32,,,815.3217,420.48,972.0,420.1247,444.4365,67.13,460.525,,856.5,194.075
2017-10-30 18:00:00,533.2029,388.8751,595.0748,260.4503,198.8384,306.9592,224.8,509.72,241.88,530.0,204.33,665.36,177.62,1029.2,192.69,,,769.9767,420.48,958.75,403.4793,433.1565,72.0,404.35,,846.225,180.275
2017-10-30 19:00:00,522.8009,422.3815,585.5930000000001,266.0513,187.0361,279.954,200.35,518.86,234.94,512.42,202.06,647.72,168.57,1003.82,179.55,,,745.4779,397.44,941.25,386.0015,426.1745,69.27,396.575,,852.525,183.275
2017-10-30 20:00:00,508.098,450.6869999999999,586.8733,256.8496,184.7356,287.1554,171.72,485.01,232.89,500.59,184.89,648.28,137.0,1000.62,165.05,,,739.1769,397.44,928.75,379.6752,421.169,68.7,416.25,,816.475,177.7
2017-10-30 21:00:00,492.195,446.9863,588.1935,262.8507,175.4339,276.7534,170.63,476.23,212.6,491.86,157.22,636.78,125.93,995.57,123.12,,,725.285,368.64,915.0,383.0985,415.009,68.37,335.175,,839.625,158.65
2017-10-30 22:00:00,491.4948,427.4825,587.8734,192.0371,136.5263,289.2558,159.0,469.33,186.89,485.64,129.81,632.33,119.42,998.19,119.69,,,709.4467,357.12,896.75,382.025,407.9792,69.67,324.75,,830.55,131.975
2017-10-30 23:00:00,491.9949,287.6555,589.2737,152.8295,88.01700000000001,272.1525,153.39,465.44,167.48,478.54,134.31,629.29,117.42,995.66,98.18,,,702.6676,357.12,901.5,372.1,374.6812,59.25,345.525,,805.1,113.075
2017-10-31 00:00:00,478.4923,259.15,589.2737,154.8299,94.3182,264.8511,142.26,458.06,156.2,469.89,124.79,622.65,118.88,993.84,90.38,,,704.9609,334.08,896.25,371.575,361.7032,62.65,345.3,,797.875,105.95
2017-10-31 01:00:00,470.7909,252.3487,596.4751,148.8287,88.7171,263.2508,150.3,437.14,160.14,466.5,124.21,621.43,118.19,996.04,91.15,,,707.2273,339.84,888.75,373.975,355.7665,61.24,336.75,,796.8,108.275
2017-10-31 02:00:00,467.3902,243.1469,611.9981,148.0286,88.9172,263.0508,147.91,441.35,167.35,466.02,117.72,620.33,116.14,979.68,88.92,,,702.0773,322.56,889.0,377.825,334.454,59.59,347.5,,821.6,104.65
2017-10-31 03:00:00,466.59,264.151,612.4782,150.429,93.7181,263.4508,155.38,425.7,154.53,464.97,125.53,617.74,115.21,995.48,91.21,,,692.9075,334.08,887.25,371.05,331.831,59.28,351.525,,787.125,98.825
2017-10-31 04:00:00,466.0899,234.9453,582.4724,149.6289,93.518,265.3512,151.43,416.56,188.94,470.84,114.97,613.24,114.08,995.39,91.9,,,696.5112,328.32,886.25,369.275,314.0992,59.48,342.875,,814.225,99.7
2017-10-31 05:00:00,463.9895,316.6611,586.6732,152.8295,93.518,268.8519,163.99,445.2,190.67,475.65,120.21,612.78,111.83,987.33,123.31,,,697.3326,345.6,892.5,372.7,330.9815,61.38,348.45,,775.925,134.8
2017-10-31 06:00:00,465.0898,344.2664,596.3951,166.4321,118.7229,267.7517,187.41,462.94,200.44,481.73,141.07,615.03,130.74,992.83,218.95,,,693.6875,362.88,899.0,370.775,368.2668,60.01,440.375,,813.1,225.6
2017-10-31 07:00:00,479.3925,587.8134,603.2764,299.6578,174.1336,287.8556,201.94,437.63,216.04,494.08,166.31,617.57,151.67,990.75,242.01,,,708.6066,385.92,917.0,369.325,375.2445,67.08,499.625,,802.325,242.625
2017-10-31 08:00:00,497.696,535.5033,613.4784,306.0591,194.8376,308.7596,254.75,470.38,229.05,526.98,206.79,637.56,170.69,993.06,249.2,,,742.7765,391.68,938.75,374.0748,382.5685,65.28,548.35,,839.325,302.05
2017-10-31 09:00:00,518.2,482.4931,609.4776,288.4557,210.4406,322.0621,267.57,531.81,253.97,585.17,225.74,657.87,177.77,1031.44,262.21,,,805.9739999999997,426.24,948.0,387.2979,410.0152,101.46,551.05,,796.0,302.75
2017-10-31 10:00:00,538.0038,394.1761,629.4415,282.0544,214.5414,325.3628,276.95,535.81,267.86,583.13,238.0,677.04,195.61,1050.19,280.12,,,831.3052,437.76,967.5,397.775,420.294,100.74,547.85,,851.95,299.875
2017-10-31 11:00:00,539.7041,379.8733,623.1603,281.2543,218.2421,323.5624,275.44,550.63,284.58,581.56,227.95,685.26,199.2,1059.49,301.57,,,842.5764,472.32,986.75,413.7,435.3122,101.14,559.675,,850.2,316.55
2017-10-31 12:00:00,547.8057,362.3699,616.1589,263.6509,213.8413,321.7621,278.6,536.61,297.52,574.06,236.6,694.61,202.16,1052.95,300.55,,,851.4951,478.08,985.5,424.075,464.451,89.9,554.825,,821.325,319.825
2017-10-31 13:00:00,557.7076,344.4665,610.5178,272.0525,194.2375,309.3597,286.77,504.39,296.59,596.25,237.22,684.73,195.18,1050.36,310.57,,,862.3489999999997,483.84,995.25,465.5,489.6535,85.65,557.175,,874.8,309.5
2017-10-31 14:00:00,563.7088,348.1672,603.0764,269.2519,201.0388,314.1606,283.37,541.74,292.12,596.32,238.69,686.41,190.77,1058.17,292.82,,,845.4847,455.04,991.75,529.2839,495.034,83.47,561.2,,875.575,294.0
2017-10-31 15:00:00,563.1087,338.1652,604.2366,265.2512,212.641,307.2593,273.22,546.13,298.36,577.8,240.76,697.97,189.86,1046.67,281.21,,,849.9611,483.84,992.75,523.2173,484.2782,88.91,552.425,,861.5,259.1
2017-10-31 16:00:00,556.9075,352.1679,626.7209,263.6509,216.2417,311.16,263.47,558.18,277.4,562.22,230.6,689.71,192.11,1048.24,253.85,,,839.3867,466.56,987.75,442.65,474.2495,75.0,507.725,,837.9,187.7
2017-10-31 17:00:00,544.7051,352.26800000000003,616.2389,246.8476,208.7403,303.7586,265.13,537.7,253.1,563.96,217.06,680.57,181.24,1036.59,228.85,,,823.9659,460.8,966.25,411.2,460.3205,66.05,467.625,,842.9,170.35
2017-10-31 18:00:00,538.1039,364.1703,607.3172,245.2473,190.2367,296.4572,252.73,505.87,236.12,527.73,193.18,677.06,178.88,1031.51,166.95,,,785.2919999999997,420.48,957.25,399.9756,430.2527,68.67,438.75,,851.65,159.425
2017-10-31 19:00:00,520.4004,384.4742,596.155,243.647,184.0355,300.0579,217.15,492.61,223.96,500.99,175.02,663.63,179.16,1010.06,155.5,,,765.1795,402.7413,936.8,396.8256,406.199,68.02,433.375,,862.875,170.525
2017-10-31 20:00:00,505.1975,386.1745,614.4386,242.4468,179.7347,300.9581,186.18,463.74,211.41,492.99,169.35,650.79,143.42,1002.92,142.58,,,747.334,391.68,934.75,386.2266,401.97,75.25,416.55,,819.2,156.825
2017-10-31 21:00:00,499.9965,401.2774,607.8773,245.6474,170.833,290.6561,169.91,475.43,206.9,487.38,150.34,645.89,129.43,974.27,104.4,,,739.0774,368.64,908.75,379.575,393.6938,77.43,364.475,,847.125,153.925
2017-10-31 22:00:00,491.6949,387.6748,608.1974,186.436,138.9268,294.1568,180.19,453.43,178.83,475.47,127.25,638.95,119.89,1001.5,100.22,,,719.8976,362.88,891.25,377.75,384.7628,73.54,346.675,,862.1,119.1
2017-10-31 23:00:00,487.8941,273.4528,605.0768,156.8303,85.7166,282.0544,153.25,462.95,168.47,469.91,125.68,638.61,116.67,998.15,88.46,,,716.5353,351.36,895.25,373.1007,358.66900000000015,66.16,354.25,,832.3,125.875
2017-11-01 00:00:00,490.7947,234.0452,606.477,155.2299,88.7171,279.1539,162.03,439.99,157.94,461.15,116.37,635.36,116.95,988.52,88.63,,,717.2427,345.6,887.75,374.9741,354.2365,64.95,337.9,,811.025,128.625
2017-11-01 01:00:00,482.093,238.0459,603.2764,146.4283,81.1157,273.1527,178.02,455.26,167.85,459.86,124.77,632.66,117.49,981.32,88.14,,,709.0360000000003,339.84,882.75,374.725,349.766,65.39,343.6,,812.95,128.625
2017-11-01 02:00:00,482.6932,226.2437,605.8769,153.2296,90.9175,274.553,182.16,422.74,161.83,462.3,116.8,633.3,113.32,999.54,86.81,,,709.9813,334.08,884.25,370.25,325.0922,65.33,326.35,,807.375,118.075
2017-11-01 03:00:00,478.1923,241.2466,607.4772,150.429,86.3166,272.1525,165.66,417.34,150.77,455.04,118.11,627.1,110.69,978.59,87.72,,,706.9076,334.08,882.5,371.025,324.6090000000001,66.65,341.575,,839.5,118.9
2017-11-01 04:00:00,482.2931,225.7436,604.4766,148.0286,83.8162,272.1525,163.38,435.25,191.18,466.04,118.64,623.04,110.23,993.42,91.38,,,710.1952,339.84,881.75,366.825,318.242,64.9,340.55,,801.925,125.25
2017-11-01 05:00:00,474.7916,256.6495,608.6775,147.2284,86.3166,274.0529,176.57,434.7,188.74,469.0,117.21,620.89,107.65,973.42,114.76,,,699.9389,339.84,889.75,368.95,322.2743,65.6,357.625,,822.475,133.075
2017-11-01 06:00:00,469.7906,297.3574,616.2789,163.6316,108.5209,278.0537,197.86,450.1,201.66,480.53,147.08,622.26,115.62,969.14,200.5,,,715.6901,391.68,899.75,371.3748,357.3758,67.32,459.725,,866.325,222.3
2017-11-01 07:00:00,474.0915,483.3933,609.6777,232.4449,158.3306,291.2562,201.36,447.28,212.98,498.56,169.72,624.79,142.45,990.02,212.39,,,729.7719,414.72,911.25,384.7466,367.9072,72.52,523.975,,813.5,236.575
2017-11-01 08:00:00,496.1958,467.4902,608.9575,272.0525,195.2377,312.9604,231.89,508.91,224.8,532.16,187.19,642.83,159.42,999.73,240.81,,,758.7716,414.72,934.0,389.0503,374.8548,72.72,554.925,,825.6,298.9
2017-11-01 09:00:00,517.5999,400.6773,628.7613,281.2543,216.5418,329.1635,257.03,536.68,252.73,578.18,214.67,655.12,174.93,1019.79,254.69,,,815.5023,455.04,947.25,393.8731,399.5612,98.77,597.575,,859.975,304.725
2017-11-01 10:00:00,543.5049,341.866,634.8425,254.049,216.5418,318.9616,259.7,544.37,258.02,587.24,219.25,672.3,184.49,1037.17,313.12,,,840.831,460.8,961.75,404.1741,420.472,96.66,574.525,,854.425,330.7
2017-11-01 11:00:00,552.3066,331.0639,632.242,254.8492,218.9423,312.5603,269.79,561.73,266.05,593.26,232.93,682.06,184.17,1045.12,302.42,,,845.1718,506.88,978.75,404.451,439.5587,97.68,567.85,,859.325,315.7
2017-11-01 12:00:00,562.7086,318.8615,631.6819,264.051,224.3433,325.9629,275.93,560.25,280.86,576.41,232.75,685.8,192.05,1049.35,270.61,,,849.1133,489.6,990.75,436.525,497.2038,82.68,606.9,,880.175,306.125
2017-11-01 13:00:00,549.6061,319.7617,638.1632,275.2531,222.4429,328.7634,271.72,569.84,282.22,585.9,230.42,689.83,196.58,1046.03,270.34,,,865.0056,518.4,983.5,550.025,496.9595,80.57,561.175,,878.125,305.175
2017-11-01 14:00:00,557.0075,312.3603,635.0426,258.8499,220.4426,326.1629,271.25,542.4,284.42,581.51,243.48,695.38,197.2,1049.63,261.0,,,865.8283,495.36,989.75,536.225,501.7977,84.05,561.675,,882.6,281.825
2017-11-01 15:00:00,564.909,327.2632,633.6823,274.853,219.0423,330.3638,258.22,552.66,283.4,595.69,241.13,692.13,205.73,1031.65,250.51,,,861.1506,489.6,990.0,529.7127,490.6072,87.25,564.6,,895.975,251.425
2017-11-01 16:00:00,554.7071,315.5609,620.5998,266.0513,217.9421,320.5619,262.32,576.17,273.3,571.23,230.65,693.76,197.55,1042.79,242.64,,,867.3914,478.08,994.75,501.6201,479.751,75.12,589.175,,864.85,214.825
2017-11-01 17:00:00,555.1071,325.2628,623.4403,252.8488,207.9401,322.7623,255.77,546.52,251.31,560.15,226.54,683.63,200.56,1023.37,232.72,,,849.8065,466.56,982.25,473.3831,469.7053,63.07,500.65,,886.8,176.8
2017-11-01 18:00:00,545.4052,332.9642,613.3584,255.6493,201.4389,312.6603,243.29,524.93,233.08,518.6,210.54,669.65,182.98,1018.26,181.29,,,821.2817,443.52,955.0,408.2868,442.564,80.68,444.825,,854.625,159.325
2017-11-01 19:00:00,526.3016,357.2689,611.8781,250.8484,193.4373,312.4603,232.53,489.7,225.45,500.81,186.62,656.96,173.82,997.57,177.2,,,772.9889,408.96,944.25,399.8501,418.6832,80.15,427.275,,835.35,167.0
2017-11-01 20:00:00,521.8007,377.8729,612.8783,247.2477,191.837,310.96,177.46,463.47,212.36,483.88,184.74,652.97,140.4,986.74,163.41,,,751.1539,403.2,939.25,392.5258,406.769,78.37,418.0,,880.15,131.525
2017-11-01 21:00:00,520.2004,385.9745,610.5978,251.6486,178.3344,301.3582,169.89,449.41,204.05,479.5,142.43,648.03,131.21,993.5,122.34,,,727.0197,368.64,916.0,383.5767,405.2172,78.36,358.7,,853.6,136.6
2017-11-01 22:00:00,510.0984,357.369,603.5965,177.2342,142.8276,292.2564,158.56,449.54,178.02,473.68,136.13,644.11,119.16,997.34,111.91,,,711.1597,368.64,909.25,381.75,404.2755,77.11,323.325,,869.725,117.85
2017-11-01 23:00:00,496.5958,266.7515,606.3969999999999,149.2288,85.0164,283.3547,161.55,469.94,163.65,475.75,122.4,644.5,112.2,986.39,96.09,,,712.9467,357.12,904.0,379.975,372.3493,65.49,309.375,,887.05,108.475
2017-11-02 00:00:00,487.5941,229.5443,600.7959,144.828,85.3165,274.453,141.93,432.6,160.44,465.18,130.78,636.19,108.97,991.57,96.82,,,714.4394,345.6,902.5,381.8254,362.9205,65.41,315.575,,860.525,107.15
2017-11-02 01:00:00,483.6933,237.2458,604.7167,144.4279,87.917,273.5528,141.52,437.8,162.03,471.33,121.25,636.46,110.71,990.88,95.15,,,721.8978,334.08,900.5,373.551,351.2173,66.43,307.775,,839.075,104.55
2017-11-02 02:00:00,482.5931,228.044,608.3974,141.2273,92.7179,269.552,154.25,433.74,159.85,467.04,127.94,631.82,112.01,992.7,96.01,,,710.0025,345.6,896.5,375.3,328.7793,65.82,294.375,,864.2,100.2
2017-11-02 03:00:00,480.1927,241.6466,608.7175,147.2284,85.4165,270.4522,153.78,420.69,159.37,466.87,118.68,632.95,111.55,974.29,96.34,,,708.0154,339.84,890.75,378.5,326.1695,65.32,293.825,,845.8,103.975
2017-11-02 04:00:00,475.7918,221.7428,605.5969,137.2265,89.2172,270.5522,150.52,424.28,191.05,466.3,120.27,626.86,112.25,988.8,104.09,,,704.5784,334.08,890.25,373.8499,323.404,66.31,294.95,,842.725,99.35
2017-11-02 05:00:00,475.0917,250.5484,604.3966,140.4271,84.9164,271.2523,172.55,441.09,196.85,462.7,129.06,623.5,110.93,986.11,130.37,,,708.9954,345.6,892.75,372.0004,323.6462,66.12,322.2,,830.0,128.1
2017-11-02 06:00:00,477.7922,278.1537,605.0768,155.2299,113.2219,274.9531,212.55,432.52,193.98,475.78,138.51,625.92,127.58,981.8,253.21,,,716.9114,380.16,896.25,376.45,356.324,66.07,399.4,,834.5,212.175
2017-11-02 07:00:00,484.2935,433.6837,604.9968,214.4414,168.3325,282.0544,205.93,432.93,227.5,493.53,178.59,631.0,143.92,997.39,275.48,,,737.9119999999997,408.96,919.0,381.2487,367.7325,73.03,441.65,,854.65,246.175
2017-11-02 08:00:00,496.9959,415.9803,616.0389,218.0421,197.7382,304.3587,259.29,473.29,231.45,521.57,202.32,638.99,164.47,970.45,294.8,,,756.8647,414.72,927.25,385.6251,380.26,73.57,487.725,,856.725,268.075
2017-11-02 09:00:00,535.2033,373.07199999999995,626.5609,233.6451,216.5418,323.5624,276.43,505.11,250.87,564.61,217.39,648.27,180.97,1022.8,341.41,,,803.6315,432.0,947.25,390.45,405.2787,93.57,519.625,,837.225,302.925
2017-11-02 10:00:00,540.7043,337.5652,629.0814,245.2473,226.4437,323.9625,270.63,573.67,271.97,580.18,225.01,677.39,186.71,1041.64,415.32,,,823.596,455.04,961.0,396.45,424.7655,91.01,526.925,,856.25,315.325
2017-11-02 11:00:00,553.3068,344.8666,637.6030000000001,252.8488,227.4439,325.7629,267.7,550.05,280.09,579.84,232.31,695.14,196.95,1037.15,433.95,,,839.1551,501.12,976.75,406.7,434.6238,85.11,599.8,,863.625,310.275
2017-11-02 12:00:00,560.5082,337.8652,633.5223,260.0502,232.6449,325.3628,271.78,546.66,294.46,556.35,231.53,701.25,183.68,1046.61,433.3,,,846.9321,483.84,980.75,435.85,455.5868,74.66,585.1,,882.575,301.85
2017-11-02 13:00:00,565.3091,321.7621,637.4830000000001,263.2508,229.8444,329.8637,279.39,567.29,299.26,560.05,236.35,700.53,184.88,1032.66,430.62,,,856.9089,513.7985,989.25,507.725,486.9275,91.97,539.275,,869.925,286.9
2017-11-02 14:00:00,578.1116,326.1629,639.3634,253.2489,227.944,326.363,275.61,573.1,289.6,580.01,246.57,717.48,193.65,1042.97,428.32,,,860.6767,478.08,994.75,533.575,496.0155,90.55,520.275,,911.45,300.95
2017-11-02 15:00:00,567.9096,313.9606,589.3537,257.2496,222.943,319.7617,276.19,583.87,289.71,566.55,232.25,713.6,191.69,1043.99,413.71,,,853.5833,478.08,998.25,512.2,500.6383,102.45,533.05,,884.0,243.5
2017-11-02 16:00:00,550.4062,317.7613,581.7123,244.0471,217.2419,316.7611,275.03,594.88,283.72,554.63,227.14,706.1,192.12,1041.53,392.12,,,847.6804,466.56,992.25,519.0,486.841,88.24,496.425,,891.075,180.875
2017-11-02 17:00:00,538.4039,334.7646,578.5516,234.0452,196.1379,312.8604,258.43,531.1,266.24,558.95,218.83,690.97,185.21,1031.59,376.14,,,824.2317,460.8,978.75,505.7,477.3232,75.02,445.35,,867.175,167.75
2017-11-02 18:00:00,533.3029,332.9643,575.391,238.446,196.5379,305.659,236.78,544.85,251.01,534.98,210.07,669.63,180.13,1031.66,295.78,,,788.3289,443.52,961.25,458.6,468.6965,75.98,383.925,,879.675,147.85
2017-11-02 19:00:00,521.0006,358.8692,566.3093,221.6428,188.6364,301.5582,220.51,522.53,227.5,505.67,183.14,664.48,173.59,1006.32,223.15,,,765.7658,432.0,943.75,405.825,419.5227,66.7,402.65,,844.875,157.55
2017-11-02 20:00:00,503.7972,357.469,557.2675,228.044,182.5352,297.9575,188.26,496.02,214.68,501.43,171.79,663.39,134.2,1000.75,193.16,,,759.2579,426.24,930.0,383.825,418.2836,71.06,364.1,,824.45,146.7
2017-11-02 21:00:00,500.2966,376.9727,553.3468,228.4441,166.8322,289.1558,173.62,471.52,210.67,496.85,153.17,656.25,125.61,992.12,128.42,,,730.1139999999997,403.2,917.0,384.2998,413.3677,75.88,311.725,,847.775,147.45
2017-11-02 22:00:00,496.8959,370.9716,556.1473,172.0332,142.6275,286.8553,152.96,462.81,187.35,481.16,129.25,646.92,116.71,991.79,122.38,,,716.3273,403.2,917.25,391.2482,402.0322,78.46,302.55,,826.75,115.25
2017-11-02 23:00:00,486.4939,264.6511,546.0654,160.0309,81.8158,275.7532,145.94,453.25,165.94,475.0,126.12,639.72,117.08,987.85,109.92,,,706.372,385.92,905.75,385.6758,377.887,64.89,308.45,,835.675,102.35
2017-11-03 00:00:00,483.4933,240.2464,548.8659,157.6304,80.3155,269.35200000000003,157.84,449.49,158.45,475.01,119.94,634.8,113.89,989.54,108.13,,,715.1927,357.12,893.0,377.7764,363.9323,65.53,292.25,,814.65,97.85
2017-11-03 01:00:00,476.2919,236.9457,552.7867,148.4287,81.0156,269.452,166.87,433.2,162.42,466.31,130.28,633.99,108.88,975.18,108.81,,,713.8379,374.4,895.0,375.3,369.828,66.52,306.125,,832.375,97.25
2017-11-03 02:00:00,478.0923,219.3423,550.4662,152.4294,79.8154,268.9519,170.87,438.27,158.41,466.75,118.42,633.66,112.06,975.1,108.16,,,721.4262,374.4,892.5,378.125,341.0888,65.0,299.4,,796.3,94.725
2017-11-03 03:00:00,474.4916,240.3464,551.7865,154.0297,80.3155,268.3518,163.81,430.64,155.77,464.39,125.56,628.61,108.27,975.21,107.22,,,730.2038,362.88,898.25,378.45,338.217,64.83,286.425,,820.525,94.725
2017-11-03 04:00:00,470.6908,230.1444,547.8657,150.8291,83.5161,267.6517,152.77,425.48,199.13,464.42,120.22,626.31,108.55,970.26,112.54,,,721.1519999999997,339.84,898.0,386.15,331.7497,65.88,285.8,,823.225,104.225
2017-11-03 05:00:00,469.6906,261.0504,549.6661,148.0286,80.1155,268.0517,165.04,425.27,208.39,469.04,127.58,622.94,108.62,972.63,140.33,,,715.6234,345.6,901.25,382.475,332.1522,65.51,318.075,,784.775,137.675
2017-11-03 06:00:00,471.691,270.0521,544.6651,173.2334,104.0201,266.0513,188.21,459.82,205.52,477.53,150.17,626.65,127.63,981.68,240.18,,,723.5597,380.16,916.75,386.1732,373.1,65.06,391.65,,831.325,204.075
2017-11-03 07:00:00,477.9922,411.3794,549.8661,226.0436,155.2299,287.4555,223.26,458.09,216.01,492.08,173.99,631.21,139.47,984.08,344.11,,,739.6389999999999,397.44,925.0,393.2497,385.1307,73.27,433.65,,832.9,230.8
2017-11-03 08:00:00,484.8936,382.4738,559.3480000000001,232.0448,195.4377,305.4589,239.94,481.78,216.5,559.41,200.44,645.85,157.87,991.22,344.34,,,763.1404,426.24,934.5,395.7493,392.2527,73.32,484.525,,822.55,271.575
2017-11-03 09:00:00,523.0009,385.9745,576.5513,242.8469,210.1406,320.1618,253.6,558.08,236.05,584.51,210.86,667.65,168.16,1016.37,365.82,,,805.5492,460.8,954.0,407.1739,416.1928,103.68,534.35,,860.975,286.9
2017-11-03 10:00:00,540.6043,337.4651,552.3466,243.2469,216.0417,322.5622,256.97,560.05,249.4,601.61,220.54,688.51,175.12,1037.69,383.65,,,848.457,483.84,970.75,414.1,455.484,99.99,539.325,,827.9,282.725
2017-11-03 11:00:00,555.4072,327.8633,534.8232,247.6478,207.9401,321.6621,254.67,563.53,261.91,593.18,216.29,690.92,175.64,1047.5,397.25,,,847.3561,506.88,992.0,436.15,476.751,99.07,514.775,,845.5,275.9
2017-11-03 12:00:00,558.2077,328.6634,558.8678,248.0479,209.4404,316.9612,259.67,560.27,277.15,591.06,222.38,699.47,188.32,1043.73,402.61,,,843.3734,512.64,988.25,512.6,491.5365,101.86,542.9,,893.45,315.5
2017-11-03 13:00:00,574.3108,321.6621,605.2368,265.2512,206.3398,318.8615,250.64,529.16,271.46,590.57,225.41,694.33,185.08,1044.43,408.7,,,855.9245,495.36,1006.25,526.575,494.3028,102.17,571.525,,883.1,286.2
2017-11-03 14:00:00,569.5099,322.8623,627.5211,253.2489,208.4402,316.7611,223.48,551.1,269.8,585.36,216.45,692.77,218.28,1043.23,409.47,,,863.0597,483.84,995.5,526.3,502.6812,102.52,598.425,,886.325,240.85
2017-11-03 15:00:00,568.3097,316.8612,620.6398,248.848,203.0392,315.0608,226.98,599.96,254.88,590.48,232.96,685.8,207.78,1049.44,399.13,,,865.2613,472.32,1002.25,500.375,498.9988,109.2,540.05,,873.825,228.125
2017-11-03 16:00:00,542.9048,323.2624,607.4372,250.0483,189.8366,313.6605,226.76,564.65,239.62,574.87,216.22,689.46,197.29,1037.44,377.56,,,844.2203,478.08,996.0,496.45,493.954,86.07,484.925,,838.9,206.725
2017-11-03 17:00:00,536.2035,325.0627,622.2401,222.4429,178.2344,304.8588,201.86,536.65,224.31,547.52,204.22,673.08,163.48,1019.89,347.18,,,817.7993,455.04,990.25,497.7,495.8445,72.68,436.3,,878.725,185.025
2017-11-03 18:00:00,514.7993,333.9644,647.565,215.6416,160.9311,305.759,172.43,503.17,204.2,523.11,167.9,657.12,158.03,1015.78,272.12,,,792.8839999999999,449.28,974.75,460.425,484.698,67.38,386.7,,869.55,144.125
2017-11-03 19:00:00,500.3966,356.9689,662.7679,228.4441,161.2311,298.2576,163.78,510.22,194.24,501.39,159.48,653.95,156.07,1010.62,206.47,,,770.7467,432.0,951.25,469.5336,471.5097,66.37,384.525,,814.075,138.325
2017-11-03 20:00:00,486.5939,359.2693,647.885,226.8438,158.9307,297.9575,164.41,482.9,195.76,488.53,153.05,644.31,119.88,997.17,185.44,,,766.3362,426.24,937.75,477.0143,465.0678,65.58,405.475,,829.0,137.925
2017-11-03 21:00:00,482.7932,375.9726,634.8825,227.2439,154.7299,292.6565,165.17,456.25,200.66,480.03,137.92,637.4,108.84,998.14,126.46,,,750.8894,391.68,925.75,438.775,447.8435,67.01,353.775,,822.725,127.65
2017-11-03 22:00:00,480.9928,334.8646,649.0853,170.833,138.2267,290.7561,155.9,450.14,175.76,473.03,125.24,631.52,107.64,1001.45,120.7,,,737.091,391.68,918.0,395.55,399.9878,66.1,332.5,,812.6,107.475
2017-11-03 23:00:00,479.3925,260.4503,654.2863,149.2288,83.6161,282.0544,157.72,459.59,165.21,470.17,123.27,637.66,107.73,995.86,107.35,,,727.0651,391.68,917.0,386.95,375.6658,66.04,326.6,,810.15,99.8
2017-11-04 00:00:00,474.4916,232.3448,650.4855,149.2288,81.6158,268.1518,142.15,430.95,162.11,472.78,116.81,630.4,108.85,983.6,106.94,,,721.3665,362.88,906.75,379.7504,371.2388,68.24,338.175,,808.95,110.5
2017-11-04 01:00:00,469.8907,229.2442,652.0858,148.0286,81.0156,271.6524,151.43,418.63,162.5,465.78,121.03,629.06,109.68,989.77,106.42,,,717.2908,374.4,908.5,377.4253,367.1358,67.14,325.95,,780.2,97.75
2017-11-04 02:00:00,468.8905,221.1427,654.6063,148.0286,78.8152,270.3522,151.71,432.08,159.32,469.16,116.4,627.28,106.39,978.45,104.33,,,719.3252,357.12,901.25,376.3499,337.611,66.12,327.2,,811.175,92.75
2017-11-04 03:00:00,468.7905,228.5441,647.885,149.6289,85.0164,268.3518,156.93,434.38,148.78,465.24,115.67,619.82,106.09,983.41,104.08,,,720.8508,362.88,905.5,385.5249,335.0447,66.69,334.725,,795.925,86.325
