timestamp,Panther_assembly_David,Rat_assembly_Frieda,Cockatoo_assembly_Griselda
2017-07-01 02:00:00,23.8046,155.15,21.925
2017-07-01 03:00:00,28.4055,148.91,24.45
2017-07-01 04:00:00,26.6051,145.33,21.975
2017-07-01 05:00:00,22.6044,140.42,22.775
2017-07-01 06:00:00,43.4084,146.2,21.75
2017-07-01 07:00:00,61.4119,155.52,22.65
2017-07-01 08:00:00,59.6115,171.73,22.225
2017-07-01 09:00:00,67.8131,189.15,21.15
2017-07-01 10:00:00,68.8133,202.0,24.525
2017-07-01 11:00:00,65.8127,214.73,25.075
2017-07-01 12:00:00,71.0137,226.19,22.75
2017-07-01 13:00:00,72.414,227.46,24.1
2017-07-01 14:00:00,65.8127,225.1,25.05
2017-07-01 15:00:00,65.6126,219.46,24.15
2017-07-01 16:00:00,62.6121,189.55,23.0
2017-07-01 17:00:00,58.4113,191.34,26.625
2017-07-01 18:00:00,60.4117,190.03,24.125
2017-07-01 19:00:00,64.4124,195.71,26.175
2017-07-01 20:00:00,59.2114,197.3,27.15
2017-07-01 21:00:00,60.4117,195.06,23.35
2017-07-01 22:00:00,62.012,193.38,26.125
2017-07-01 23:00:00,32.4063,177.45,25.55
2017-07-02 00:00:00,22.0042,164.14,25.975
2017-07-02 01:00:00,27.0052,154.11,22.4
2017-07-02 02:00:00,22.8044,142.01,21.7
2017-07-02 03:00:00,21.6042,143.04,23.275
2017-07-02 04:00:00,26.005,143.08,22.025
2017-07-02 05:00:00,25.4049,138.15,21.7
2017-07-02 06:00:00,38.0073,141.68,22.05
2017-07-02 07:00:00,60.6117,148.29,22.4
2017-07-02 08:00:00,63.8123,157.16,22.175
2017-07-02 09:00:00,61.6119,175.51,22.35
2017-07-02 10:00:00,66.6129,174.09,23.15
2017-07-02 11:00:00,70.6136,182.03,26.45
2017-07-02 12:00:00,66.6129,187.07,23.225
2017-07-02 13:00:00,69.0133,191.37,24.325
2017-07-02 14:00:00,73.0141,194.99,24.55
2017-07-02 15:00:00,69.0133,196.35,26.35
2017-07-02 16:00:00,68.8133,192.94,25.575
2017-07-02 17:00:00,72.814,186.86,23.65
2017-07-02 18:00:00,71.6138,177.2,24.35
2017-07-02 19:00:00,68.0131,185.12,25.925
2017-07-02 20:00:00,69.2133,190.96,26.05
2017-07-02 21:00:00,67.6131,192.56,28.3
2017-07-02 22:00:00,64.2124,189.28,22.025
2017-07-02 23:00:00,39.4076,168.09,25.75
2017-07-03 00:00:00,27.6053,161.72,25.825
2017-07-03 01:00:00,24.2047,155.78,19.95
2017-07-03 02:00:00,27.4053,152.01,23.725
2017-07-03 03:00:00,25.2049,144.07,26.425
2017-07-03 04:00:00,23.0044,139.83,21.4
2017-07-03 05:00:00,30.6059,138.74,22.475
2017-07-03 06:00:00,45.2087,140.52,27.7
2017-07-03 07:00:00,64.6125,156.58,29.425
2017-07-03 08:00:00,83.6161,192.02,31.35
2017-07-03 09:00:00,78.0151,215.05,30.475
2017-07-03 10:00:00,77.815,223.69,33.275
2017-07-03 11:00:00,82.616,237.46,34.05
2017-07-03 12:00:00,81.8158,243.5,33.075
2017-07-03 13:00:00,79.6154,242.51,29.925
2017-07-03 14:00:00,84.6163,239.3,29.7
2017-07-03 15:00:00,80.2155,245.81,33.225
2017-07-03 16:00:00,75.2145,243.85,36.725
2017-07-03 17:00:00,74.0143,239.21,39.25
2017-07-03 18:00:00,68.4132,228.25,39.4
2017-07-03 19:00:00,63.2122,216.82,41.7
2017-07-03 20:00:00,66.6129,202.9,37.2
2017-07-03 21:00:00,67.6131,168.56,27.65
2017-07-03 22:00:00,63.0122,160.76,25.975
2017-07-03 23:00:00,39.6076,133.38,24.2
2017-07-04 00:00:00,29.8058,132.55,26.675
2017-07-04 01:00:00,24.0046,125.0,22.05
2017-07-04 02:00:00,28.4055,125.52,21.425
2017-07-04 03:00:00,28.2054,117.56,23.225
2017-07-04 04:00:00,24.0046,116.4,22.175
2017-07-04 05:00:00,26.2051,117.57,21.875
2017-07-04 06:00:00,43.8085,112.7,26.725
2017-07-04 07:00:00,58.0112,131.16,26.225
2017-07-04 08:00:00,64.4124,136.09,29.3
2017-07-04 09:00:00,72.2139,150.23,26.8
2017-07-04 10:00:00,70.4136,152.29,23.725
2017-07-04 11:00:00,72.61399999999999,160.35,25.95
2017-07-04 12:00:00,77.4149,165.17,24.25
2017-07-04 13:00:00,74.6144,167.61,24.525
2017-07-04 14:00:00,73.2141,165.58,25.175
2017-07-04 15:00:00,76.6148,164.27,23.925
2017-07-04 16:00:00,72.2139,159.55,27.7
2017-07-04 17:00:00,65.2126,155.57,22.75
2017-07-04 18:00:00,68.0131,154.7,24.35
2017-07-04 19:00:00,64.6125,158.66,27.575
2017-07-04 20:00:00,65.8127,162.22,23.4
2017-07-04 21:00:00,67.8131,153.04,25.3
2017-07-04 22:00:00,64.0124,145.94,28.0
2017-07-04 23:00:00,39.8077,124.08,24.925
2017-07-05 00:00:00,31.8061,119.06,22.675
2017-07-05 01:00:00,26.2051,120.45,23.8
2017-07-05 02:00:00,27.4053,119.86,21.375
2017-07-05 03:00:00,30.4059,118.64,22.675
2017-07-05 04:00:00,25.6049,119.18,23.575
2017-07-05 05:00:00,31.8061,119.59,23.5
2017-07-05 06:00:00,58.6113,140.59,27.55
2017-07-05 07:00:00,69.8135,153.98,28.65
2017-07-05 08:00:00,69.0133,167.21,27.775
2017-07-05 09:00:00,88.01700000000001,168.81,29.825
2017-07-05 10:00:00,84.2162,198.0,28.525
2017-07-05 11:00:00,82.4159,209.95,35.175
2017-07-05 12:00:00,87.6169,214.55,33.975
2017-07-05 13:00:00,84.4163,216.09,32.7
2017-07-05 14:00:00,85.2164,209.65,37.75
2017-07-05 15:00:00,89.6173,212.89,37.825
2017-07-05 16:00:00,78.4151,217.13,42.075
2017-07-05 17:00:00,79.8154,215.51,49.45
2017-07-05 18:00:00,79.0153,210.33,51.4
2017-07-05 19:00:00,73.8142,202.15,49.875
2017-07-05 20:00:00,75.6146,173.92,47.15
2017-07-05 21:00:00,75.8146,167.91,27.175
2017-07-05 22:00:00,71.2137,167.37,24.85
2017-07-05 23:00:00,44.8087,152.9,25.0
2017-07-06 00:00:00,34.2066,153.51,25.125
2017-07-06 01:00:00,29.6057,154.73,21.725
2017-07-06 02:00:00,32.0062,149.5,20.975
2017-07-06 03:00:00,32.8063,149.75,22.15
2017-07-06 04:00:00,29.2056,144.81,23.025
2017-07-06 05:00:00,36.407,145.71,23.575
2017-07-06 06:00:00,57.4111,172.23,26.175
2017-07-06 07:00:00,68.8133,166.32,28.225
2017-07-06 08:00:00,75.4146,172.63,24.725
2017-07-06 09:00:00,81.4157,180.51,28.425
2017-07-06 10:00:00,82.4159,184.8,25.6
2017-07-06 11:00:00,80.2155,191.48,25.525
2017-07-06 12:00:00,82.816,189.44,25.0
2017-07-06 13:00:00,86.2167,191.12,24.725
2017-07-06 14:00:00,85.8166,200.76,25.075
2017-07-06 15:00:00,92.8179,206.39,29.675
2017-07-06 16:00:00,95.8185,205.86,33.625
2017-07-06 17:00:00,78.2151,199.12,38.775
2017-07-06 18:00:00,75.2145,198.82,44.45
2017-07-06 19:00:00,74.2143,196.37,45.025
2017-07-06 20:00:00,68.0131,160.46,40.675
2017-07-06 21:00:00,68.6133,140.14,25.75
2017-07-06 22:00:00,71.8139,126.03,27.225
2017-07-06 23:00:00,40.6078,110.88,25.4
2017-07-07 00:00:00,27.6053,112.34,26.025
2017-07-07 01:00:00,30.0058,112.94,19.9
2017-07-07 02:00:00,31.206,112.29,23.4
2017-07-07 03:00:00,27.0052,111.45,22.375
2017-07-07 04:00:00,28.2054,113.3,21.1
2017-07-07 05:00:00,31.006,112.12,23.825
2017-07-07 06:00:00,45.8088,139.25,26.125
2017-07-07 07:00:00,65.6126,138.37,25.9
2017-07-07 08:00:00,73.6142,143.96,26.15
2017-07-07 09:00:00,79.8154,148.15,22.725
2017-07-07 10:00:00,80.4155,179.59,25.55
2017-07-07 11:00:00,87.2168,201.79,24.1
2017-07-07 12:00:00,86.8167,200.45,25.675
2017-07-07 13:00:00,84.0162,207.21,25.7
2017-07-07 14:00:00,88.4171,218.1,37.25
2017-07-07 15:00:00,94.0181,216.75,37.0
2017-07-07 16:00:00,81.6158,221.97,37.425
2017-07-07 17:00:00,81.4157,222.07,40.65
2017-07-07 18:00:00,73.0141,214.28,39.9
2017-07-07 19:00:00,68.2132,215.32,41.05
2017-07-07 20:00:00,69.8135,191.42,39.75
2017-07-07 21:00:00,68.8133,171.18,26.175
2017-07-07 22:00:00,64.4124,166.16,26.425
2017-07-07 23:00:00,39.4076,151.95,25.025
2017-07-08 00:00:00,27.8054,147.19,26.15
2017-07-08 01:00:00,24.2047,143.15,21.6
2017-07-08 02:00:00,27.4053,138.59,21.45
2017-07-08 03:00:00,28.8056,132.88,22.15
2017-07-08 04:00:00,23.2045,131.72,22.9
2017-07-08 05:00:00,22.6044,132.06,21.65
2017-07-08 06:00:00,44.0085,126.6,23.475
2017-07-08 07:00:00,60.2116,132.09,22.275
2017-07-08 08:00:00,60.6117,129.45,23.55
2017-07-08 09:00:00,68.6133,137.51,21.7
2017-07-08 10:00:00,71.4138,157.91,23.675
2017-07-08 11:00:00,69.2133,170.63,23.625
2017-07-08 12:00:00,72.0139,176.46,24.075
2017-07-08 13:00:00,65.6126,183.86,23.9
2017-07-08 14:00:00,65.0126,183.49,22.9
2017-07-08 15:00:00,68.6133,176.65,22.775
2017-07-08 16:00:00,63.2122,164.25,22.95
2017-07-08 17:00:00,63.4122,162.08,23.5
2017-07-08 18:00:00,63.2122,155.38,23.925
2017-07-08 19:00:00,58.0112,160.96,24.825
2017-07-08 20:00:00,62.8121,152.17,26.225
2017-07-08 21:00:00,61.2118,127.38,27.2
2017-07-08 22:00:00,57.011,124.53,24.225
2017-07-08 23:00:00,37.2072,109.44,25.7
2017-07-09 00:00:00,25.2049,110.53,27.8
2017-07-09 01:00:00,22.8044,111.41,22.95
2017-07-09 02:00:00,26.8052,112.13,20.625
2017-07-09 03:00:00,22.0042,112.03,20.0
2017-07-09 04:00:00,27.0052,109.72,23.9
2017-07-09 05:00:00,24.6047,110.81,21.0
2017-07-09 06:00:00,39.4076,105.26,18.65
2017-07-09 07:00:00,60.6117,107.35,25.2
2017-07-09 08:00:00,61.6119,108.17,19.95
2017-07-09 09:00:00,68.2132,121.59,21.575
2017-07-09 10:00:00,70.4136,139.05,25.3
2017-07-09 11:00:00,73.0141,143.7,24.8
2017-07-09 12:00:00,76.6148,148.69,24.425
2017-07-09 13:00:00,77.0149,151.13,22.075
2017-07-09 14:00:00,75.4146,153.29,23.0
2017-07-09 15:00:00,74.0143,153.63,23.8
2017-07-09 16:00:00,72.814,156.17,23.35
2017-07-09 17:00:00,68.2132,153.59,21.85
2017-07-09 18:00:00,69.0133,154.77,26.75
2017-07-09 19:00:00,73.6142,158.3,26.05
2017-07-09 20:00:00,66.4128,151.94,25.55
2017-07-09 21:00:00,65.0126,142.61,25.125
2017-07-09 22:00:00,67.413,128.79,24.25
2017-07-09 23:00:00,38.0073,112.43,25.075
2017-07-10 00:00:00,28.6055,114.01,22.3
2017-07-10 01:00:00,29.0056,112.37,23.125
2017-07-10 02:00:00,23.8046,111.86,20.775
2017-07-10 03:00:00,27.4053,112.84,22.2
2017-07-10 04:00:00,28.8056,112.42,24.875
2017-07-10 05:00:00,30.0058,109.79,21.65
2017-07-10 06:00:00,50.6098,117.74,24.8
2017-07-10 07:00:00,84.2162,131.77,26.8
2017-07-10 08:00:00,85.8166,137.58,26.1
2017-07-10 09:00:00,95.2184,163.32,27.775
2017-07-10 10:00:00,89.6173,194.85,24.15
2017-07-10 11:00:00,92.6179,201.1,26.525
2017-07-10 12:00:00,91.0176,207.12,26.1
2017-07-10 13:00:00,92.6179,214.6,23.0
2017-07-10 14:00:00,96.4186,219.62,28.05
2017-07-10 15:00:00,94.4182,223.15,34.85
2017-07-10 16:00:00,90.8175,222.81,33.9
2017-07-10 17:00:00,89.6173,214.17,37.975
2017-07-10 18:00:00,80.8156,209.77,45.2
2017-07-10 19:00:00,77.815,215.05,38.775
2017-07-10 20:00:00,68.2132,193.66,39.625
2017-07-10 21:00:00,68.6133,189.13,25.45
2017-07-10 22:00:00,65.2126,187.13,25.825
2017-07-10 23:00:00,38.0073,169.73,25.175
2017-07-11 00:00:00,33.0064,171.4,23.275
2017-07-11 01:00:00,26.6051,164.92,22.95
2017-07-11 02:00:00,27.2053,165.18,22.1
2017-07-11 03:00:00,31.006,160.83,22.4
2017-07-11 04:00:00,28.4055,154.77,23.175
2017-07-11 05:00:00,31.006,160.45,23.075
2017-07-11 06:00:00,63.8123,180.49,22.125
2017-07-11 07:00:00,80.2155,179.26,23.975
2017-07-11 08:00:00,88.8171,190.6,26.825
2017-07-11 09:00:00,91.0176,199.6,27.25
2017-07-11 10:00:00,89.8173,201.41,25.925
2017-07-11 11:00:00,94.8183,208.79,26.15
2017-07-11 12:00:00,92.6179,210.75,24.85
2017-07-11 13:00:00,90.0174,209.22,24.85
2017-07-11 14:00:00,87.6169,219.58,33.15
2017-07-11 15:00:00,89.8173,220.54,34.35
2017-07-11 16:00:00,86.4167,224.75,40.625
2017-07-11 17:00:00,92.4178,215.05,43.775
2017-07-11 18:00:00,82.0158,210.91,52.375
2017-07-11 19:00:00,69.8135,218.22,48.5
2017-07-11 20:00:00,71.6138,190.15,42.275
2017-07-11 21:00:00,70.4136,175.87,30.5
2017-07-11 22:00:00,65.4126,172.51,23.925
2017-07-11 23:00:00,41.608,158.14,26.525
2017-07-12 00:00:00,29.0056,155.31,26.325
2017-07-12 01:00:00,26.8052,152.83,22.85
2017-07-12 02:00:00,29.8058,150.55,22.325
2017-07-12 03:00:00,30.6059,149.72,21.3
2017-07-12 04:00:00,26.2051,148.9,23.525
2017-07-12 05:00:00,32.0062,152.32,23.6
2017-07-12 06:00:00,56.81100000000001,168.29,29.675
2017-07-12 07:00:00,70.2135,172.23,33.475
2017-07-12 08:00:00,85.2164,179.81,24.25
2017-07-12 09:00:00,81.2157,190.58,25.25
2017-07-12 10:00:00,92.8179,201.04,29.875
2017-07-12 11:00:00,93.6181,207.32,34.55
2017-07-12 12:00:00,92.4178,202.4,33.75
2017-07-12 13:00:00,90.8175,191.11,37.675
2017-07-12 14:00:00,94.8183,199.71,35.95
2017-07-12 15:00:00,96.0185,203.7,39.4
2017-07-12 16:00:00,91.6177,239.55,42.875
2017-07-12 17:00:00,87.6169,233.49,52.325
2017-07-12 18:00:00,75.8146,230.84,57.5
2017-07-12 19:00:00,70.6136,237.46,59.25
2017-07-12 20:00:00,71.6138,216.62,45.025
2017-07-12 21:00:00,66.2128,207.69,27.55
2017-07-12 22:00:00,64.6125,206.15,24.875
2017-07-12 23:00:00,42.2081,191.28,25.85
2017-07-13 00:00:00,30.6059,191.92,24.0
2017-07-13 01:00:00,27.6053,184.62,22.9
2017-07-13 02:00:00,30.2058,185.05,23.725
2017-07-13 03:00:00,33.6065,182.06,21.35
2017-07-13 04:00:00,28.2054,181.68,24.875
2017-07-13 05:00:00,33.6065,177.35,23.075
2017-07-13 06:00:00,60.2116,195.17,27.5
2017-07-13 07:00:00,78.0151,202.0,29.125
2017-07-13 08:00:00,80.0154,212.5,26.35
2017-07-13 09:00:00,92.2178,222.97,26.45
2017-07-13 10:00:00,90.4174,225.76,24.125
2017-07-13 11:00:00,91.8177,235.3,30.475
2017-07-13 12:00:00,95.2184,240.78,34.025
2017-07-13 13:00:00,89.8173,245.15,37.8
2017-07-13 14:00:00,96.6187,237.49,37.675
2017-07-13 15:00:00,95.0183,243.84,37.975
2017-07-13 16:00:00,88.6171,246.43,38.925
2017-07-13 17:00:00,85.8166,241.2,40.15
2017-07-13 18:00:00,77.2149,232.08,40.6
2017-07-13 19:00:00,73.2141,239.12,40.175
2017-07-13 20:00:00,74.6144,218.67,37.5
2017-07-13 21:00:00,70.8137,201.25,25.025
2017-07-13 22:00:00,69.2133,199.09,26.525
2017-07-13 23:00:00,45.2087,182.97,24.425
2017-07-14 00:00:00,30.805999999999997,175.6,26.1
2017-07-14 01:00:00,28.4055,174.68,22.225
2017-07-14 02:00:00,32.8063,174.3,23.65
2017-07-14 03:00:00,29.4057,168.69,22.875
2017-07-14 04:00:00,26.8052,171.23,23.725
2017-07-14 05:00:00,36.207,171.37,30.55
2017-07-14 06:00:00,57.211000000000006,191.2,24.625
2017-07-14 07:00:00,68.8133,194.64,22.75
2017-07-14 08:00:00,74.8144,207.92,26.225
2017-07-14 09:00:00,87.8169,217.75,26.525
2017-07-14 10:00:00,92.4178,225.9,28.575
2017-07-14 11:00:00,85.0164,229.52,30.2
2017-07-14 12:00:00,90.0174,224.85,29.4
2017-07-14 13:00:00,85.2165,232.21,32.2
2017-07-14 14:00:00,85.8166,237.12,32.625
2017-07-14 15:00:00,89.6173,230.69,33.975
2017-07-14 16:00:00,84.4163,210.44,36.75
2017-07-14 17:00:00,83.4161,193.4,39.65
2017-07-14 18:00:00,75.2145,187.17,40.575
2017-07-14 19:00:00,76.2147,191.34,38.05
2017-07-14 20:00:00,71.6138,183.42,32.55
2017-07-14 21:00:00,71.0137,177.22,26.45
2017-07-14 22:00:00,71.6138,173.02,25.15
2017-07-14 23:00:00,39.2076,155.85,25.575
2017-07-15 00:00:00,33.2064,157.93,25.65
2017-07-15 01:00:00,27.0052,157.76,23.925
2017-07-15 02:00:00,28.8056,154.06,21.25
2017-07-15 03:00:00,30.6059,153.71,25.325
2017-07-15 04:00:00,26.005,149.98,23.35
2017-07-15 05:00:00,29.4057,153.42,21.55
2017-07-15 06:00:00,44.8087,154.36,22.175
2017-07-15 07:00:00,66.4128,149.33,20.4
2017-07-15 08:00:00,71.2137,120.83,20.175
2017-07-15 09:00:00,68.4132,126.81,22.025
2017-07-15 10:00:00,74.2143,134.26,22.35
2017-07-15 11:00:00,72.61399999999999,136.24,25.85
2017-07-15 12:00:00,73.6142,157.52,22.075
2017-07-15 13:00:00,75.6146,165.38,25.4
2017-07-15 14:00:00,72.0139,177.09,25.0
2017-07-15 15:00:00,76.4147,163.45,25.5
2017-07-15 16:00:00,75.8146,195.25,23.975
2017-07-15 17:00:00,73.2141,167.72,23.55
2017-07-15 18:00:00,74.2143,157.21,24.95
2017-07-15 19:00:00,75.2145,161.31,23.475
2017-07-15 20:00:00,69.4134,155.65,24.9
2017-07-15 21:00:00,74.4144,138.84,27.1
2017-07-15 22:00:00,67.8131,120.35,24.55
2017-07-15 23:00:00,43.2083,102.38,26.375
2017-07-16 00:00:00,28.8056,100.76,25.325
2017-07-16 01:00:00,31.6061,100.84,22.225
2017-07-16 02:00:00,28.0054,100.64,24.325
2017-07-16 03:00:00,30.2058,99.16,20.775
2017-07-16 04:00:00,28.8056,101.53,23.925
2017-07-16 05:00:00,27.4053,98.42,23.1
2017-07-16 06:00:00,45.4088,96.02,
2017-07-16 07:00:00,60.2116,97.06,
2017-07-16 08:00:00,69.4134,97.59,
2017-07-16 09:00:00,69.8135,105.63,
2017-07-16 10:00:00,71.6138,119.44,
2017-07-16 11:00:00,72.61399999999999,145.62,
2017-07-16 12:00:00,74.6144,165.09,
2017-07-16 13:00:00,77.815,167.28,
2017-07-16 14:00:00,74.2143,169.63,
2017-07-16 15:00:00,75.2145,170.22,
2017-07-16 16:00:00,79.6154,171.67,
2017-07-16 17:00:00,74.0143,169.3,
2017-07-16 18:00:00,73.8142,157.04,
2017-07-16 19:00:00,76.2147,158.98,
2017-07-16 20:00:00,74.8144,170.27,
2017-07-16 21:00:00,69.6134,164.12,
2017-07-16 22:00:00,71.8139,165.63,
2017-07-16 23:00:00,43.2083,124.01,
2017-07-17 00:00:00,26.4051,119.59,
2017-07-17 01:00:00,24.8048,123.06,
2017-07-17 02:00:00,30.0058,123.52,
2017-07-17 03:00:00,27.6053,121.07,
2017-07-17 04:00:00,25.0048,124.42,
2017-07-17 05:00:00,35.4068,124.74,
2017-07-17 06:00:00,55.0106,146.73,
2017-07-17 07:00:00,70.0135,156.17,
2017-07-17 08:00:00,74.6144,175.53,
2017-07-17 09:00:00,89.4173,198.99,
2017-07-17 10:00:00,95.6185,220.14,
2017-07-17 11:00:00,82.2159,234.93,
2017-07-17 12:00:00,90.6175,231.81,
2017-07-17 13:00:00,94.0181,224.87,
2017-07-17 14:00:00,89.6173,228.19,
2017-07-17 15:00:00,99.6192,229.82,
2017-07-17 16:00:00,84.6163,233.6,
2017-07-17 17:00:00,74.4144,219.41,
2017-07-17 18:00:00,70.8137,212.41,
2017-07-17 19:00:00,64.6125,216.9,
2017-07-17 20:00:00,63.6123,206.65,
2017-07-17 21:00:00,65.2126,196.58,
2017-07-17 22:00:00,62.8121,195.19,
2017-07-17 23:00:00,33.8065,177.58,
2017-07-18 00:00:00,27.4053,174.13,
2017-07-18 01:00:00,28.6055,172.27,
2017-07-18 02:00:00,24.0046,173.37,
2017-07-18 03:00:00,30.0058,170.97,
2017-07-18 04:00:00,25.805,169.41,
2017-07-18 05:00:00,31.4061,171.83,
2017-07-18 06:00:00,55.8108,193.19,
2017-07-18 07:00:00,73.0141,196.16,
2017-07-18 08:00:00,73.6142,210.31,
2017-07-18 09:00:00,93.218,218.95,
2017-07-18 10:00:00,85.6165,225.0,
2017-07-18 11:00:00,89.8173,228.48,
2017-07-18 12:00:00,94.4182,233.76,
2017-07-18 13:00:00,88.6171,228.44,
2017-07-18 14:00:00,86.6167,225.77,
2017-07-18 15:00:00,93.418,223.93,
2017-07-18 16:00:00,92.8179,233.4,
2017-07-18 17:00:00,83.21600000000001,207.69,
2017-07-18 18:00:00,75.2145,205.56,
2017-07-18 19:00:00,66.8129,211.54,
2017-07-18 20:00:00,62.6121,198.59,
2017-07-18 21:00:00,65.2126,177.18,
2017-07-18 22:00:00,62.6121,173.71,
2017-07-18 23:00:00,33.6065,161.14,
2017-07-19 00:00:00,29.0056,161.46,
2017-07-19 01:00:00,27.4053,158.62,
2017-07-19 02:00:00,23.2045,153.48,
2017-07-19 03:00:00,29.4057,149.15,
2017-07-19 04:00:00,27.2053,145.55,
2017-07-19 05:00:00,30.6059,151.39,
2017-07-19 06:00:00,56.2108,174.77,
2017-07-19 07:00:00,68.0131,179.79,
2017-07-19 08:00:00,106.4205,197.66,
2017-07-19 09:00:00,82.0158,208.22,26.4667
2017-07-19 10:00:00,102.6198,212.09,26.9
2017-07-19 11:00:00,92.4178,226.37,28.575
2017-07-19 12:00:00,96.8187,227.43,36.75
2017-07-19 13:00:00,107.8208,232.59,37.775
2017-07-19 14:00:00,91.6177,237.45,38.825
2017-07-19 15:00:00,92.0178,246.24,39.225
2017-07-19 16:00:00,90.4174,249.3,48.125
2017-07-19 17:00:00,84.4163,235.59,50.05
2017-07-19 18:00:00,80.4155,234.61,55.55
2017-07-19 19:00:00,71.8139,236.06,54.45
2017-07-19 20:00:00,71.8139,218.8,48.95
2017-07-19 21:00:00,75.8146,207.38,28.875
2017-07-19 22:00:00,71.2137,206.84,27.575
2017-07-19 23:00:00,44.4086,192.57,22.85
2017-07-20 00:00:00,36.207,192.15,26.975
2017-07-20 01:00:00,31.6061,187.23,20.8
2017-07-20 02:00:00,31.8061,185.01,21.875
2017-07-20 03:00:00,35.4068,181.17,21.1
2017-07-20 04:00:00,32.0062,180.17,22.75
2017-07-20 05:00:00,36.407,189.56,24.525
2017-07-20 06:00:00,61.2118,201.56,27.325
2017-07-20 07:00:00,68.6133,203.76,30.4
2017-07-20 08:00:00,71.8139,218.71,32.95
2017-07-20 09:00:00,83.016,229.66,32.55
2017-07-20 10:00:00,88.01700000000001,231.66,33.1
2017-07-20 11:00:00,88.21700000000001,236.93,31.575
2017-07-20 12:00:00,91.0176,240.38,34.225
2017-07-20 13:00:00,89.2172,230.01,33.3
2017-07-20 14:00:00,90.2174,242.22,34.65
2017-07-20 15:00:00,97.0187,249.45,36.325
2017-07-20 16:00:00,83.21600000000001,240.44,37.175
2017-07-20 17:00:00,82.0158,237.94,40.6
2017-07-20 18:00:00,66.0127,229.25,39.0
2017-07-20 19:00:00,61.8119,232.27,38.7
2017-07-20 20:00:00,69.8135,208.48,34.325
2017-07-20 21:00:00,68.4132,198.15,30.025
2017-07-20 22:00:00,60.4117,195.24,29.25
2017-07-20 23:00:00,37.8073,182.91,28.125
2017-07-21 00:00:00,28.4055,180.71,26.3
2017-07-21 01:00:00,23.2045,179.5,25.75
2017-07-21 02:00:00,25.4049,174.41,24.5
2017-07-21 03:00:00,28.8056,170.95,23.775
2017-07-21 04:00:00,25.0048,165.08,26.225
2017-07-21 05:00:00,28.0054,169.27,27.45
2017-07-21 06:00:00,52.0101,182.27,31.3
2017-07-21 07:00:00,69.6134,193.08,26.6
2017-07-21 08:00:00,79.4153,205.6,25.125
2017-07-21 09:00:00,83.016,215.12,27.925
2017-07-21 10:00:00,85.8166,224.09,27.225
2017-07-21 11:00:00,81.8158,227.72,25.675
2017-07-21 12:00:00,83.21600000000001,231.7,29.55
2017-07-21 13:00:00,93.218,232.58,30.375
2017-07-21 14:00:00,75.4146,239.71,35.85
2017-07-21 15:00:00,75.8146,240.0,43.525
2017-07-21 16:00:00,72.414,237.59,41.8
2017-07-21 17:00:00,65.4126,236.29,45.775
2017-07-21 18:00:00,69.2133,229.21,41.8
2017-07-21 19:00:00,63.4122,227.46,46.95
2017-07-21 20:00:00,61.2118,218.25,42.075
2017-07-21 21:00:00,63.8123,204.45,28.45
2017-07-21 22:00:00,60.8117,204.21,24.55
2017-07-21 23:00:00,35.4068,189.13,26.15
2017-07-22 00:00:00,29.0056,188.15,25.225
2017-07-22 01:00:00,25.2049,185.46,20.925
2017-07-22 02:00:00,24.8048,184.36,21.65
2017-07-22 03:00:00,30.0058,184.62,22.1
2017-07-22 04:00:00,27.0052,180.24,20.5
2017-07-22 05:00:00,25.2049,177.22,21.15
2017-07-22 06:00:00,45.4088,176.81,21.7
2017-07-22 07:00:00,64.8125,164.39,21.625
2017-07-22 08:00:00,69.2133,135.42,18.375
2017-07-22 09:00:00,71.2137,157.67,21.8
2017-07-22 10:00:00,68.8133,166.88,22.925
2017-07-22 11:00:00,74.2143,178.68,25.225
2017-07-22 12:00:00,72.814,198.27,22.0
2017-07-22 13:00:00,73.0141,216.21,23.35
2017-07-22 14:00:00,70.2135,201.91,22.45
2017-07-22 15:00:00,63.0122,196.51,23.0
2017-07-22 16:00:00,61.4119,198.84,23.85
2017-07-22 17:00:00,65.6126,176.02,23.2
2017-07-22 18:00:00,62.412,163.0,24.2
2017-07-22 19:00:00,60.8117,165.89,21.325
2017-07-22 20:00:00,64.8125,172.18,23.675
2017-07-22 21:00:00,62.012,174.24,25.05
2017-07-22 22:00:00,61.2118,170.38,23.9
2017-07-22 23:00:00,37.8073,157.36,23.475
2017-07-23 00:00:00,27.0052,159.77,24.825
2017-07-23 01:00:00,25.0048,157.45,20.65
2017-07-23 02:00:00,26.8052,156.16,21.0
2017-07-23 03:00:00,27.8054,158.57,21.875
2017-07-23 04:00:00,24.8048,155.13,21.65
2017-07-23 05:00:00,26.2051,157.71,20.3
2017-07-23 06:00:00,44.8087,151.07,18.55
2017-07-23 07:00:00,59.6115,149.69,21.05
2017-07-23 08:00:00,63.4122,155.92,18.025
2017-07-23 09:00:00,63.2122,160.73,21.1
2017-07-23 10:00:00,63.6123,164.76,22.2
2017-07-23 11:00:00,72.414,172.13,23.4
2017-07-23 12:00:00,69.4134,170.13,22.8
2017-07-23 13:00:00,62.8121,168.91,23.275
2017-07-23 14:00:00,66.0127,168.57,22.325
2017-07-23 15:00:00,66.6129,165.35,23.1
2017-07-23 16:00:00,63.8123,164.19,24.575
2017-07-23 17:00:00,68.8133,164.65,21.65
2017-07-23 18:00:00,72.2139,156.68,22.6
