timestamp,Panther_office_Patti,Fox_office_Israel,Fox_office_Thelma,Fox_office_Yong,Shrew_office_Sherill,Cockatoo_office_Laila
2017-08-20 00:00:00,409.6791,86.89,74.91,48.41,0.0,175.925
2017-08-20 01:00:00,392.8758,85.26,75.31,79.9,0.0,184.025
2017-08-20 02:00:00,384.0741,83.93,75.54,110.41,0.0,186.4
2017-08-20 03:00:00,380.0733,83.41,75.76,95.51,0.0,181.65
2017-08-20 04:00:00,382.4738,85.04,75.33,87.02,0.0,173.175
2017-08-20 05:00:00,443.2855,83.83,75.28,86.95,0.0,179.05
2017-08-20 06:00:00,476.0919,105.35,71.46,85.81,0.0,183.15
2017-08-20 07:00:00,474.4916,109.1,69.65,84.79,0.0,189.8
2017-08-20 08:00:00,484.0934,108.22,91.4,80.76,0.0,197.6
2017-08-20 09:00:00,496.0957,109.35,91.69,82.22,0.0,202.375
2017-08-20 10:00:00,520.1004,112.81,70.39,84.31,0.0,209.45
2017-08-20 11:00:00,522.5008,117.69,86.05,86.1,0.0,214.05
2017-08-20 12:00:00,526.5016,119.93,85.56,90.11,0.0,208.875
2017-08-20 13:00:00,557.7076,119.27,110.43,88.87,0.0,211.575
2017-08-20 14:00:00,567.3095,116.04,101.49,88.46,0.0,213.15
2017-08-20 15:00:00,610.5178,118.34,73.52,85.17,0.0,213.675
2017-08-20 16:00:00,612.1181,121.07,82.54,87.22,0.0,221.975
2017-08-20 17:00:00,618.5194,120.65,112.77,86.66,0.0,213.775
2017-08-20 18:00:00,623.3203,122.18,81.77,94.5,0.0,204.65
2017-08-20 19:00:00,611.318,122.38,73.72,91.81,0.0,197.3
2017-08-20 20:00:00,624.1204,119.8,74.73,89.02,0.0,192.375
2017-08-20 21:00:00,625.7207,121.82,75.05,88.82,0.0,200.35
2017-08-20 22:00:00,605.7169,110.13,76.24,86.86,0.0,201.3
2017-08-20 23:00:00,539.3041,94.62,76.1,86.52,0.0,183.7
2017-08-21 00:00:00,461.6891,86.33,74.26,83.85,0.0,185.225
2017-08-21 01:00:00,424.0818,85.16,86.74,85.09,0.0,190.225
2017-08-21 02:00:00,405.6783,82.11,83.16,83.2,0.0,184.15
2017-08-21 03:00:00,389.6752,82.08,72.6,83.88,0.0,181.375
2017-08-21 04:00:00,394.4761,84.75,90.62,83.18,0.0,181.925
2017-08-21 05:00:00,451.2871,83.44,137.23,85.32,0.0,188.1
2017-08-21 06:00:00,531.3025,107.89,149.55,86.32,0.0,197.35
2017-08-21 07:00:00,549.7061,130.98,159.9,102.88,0.0,202.875
2017-08-21 08:00:00,568.9098,155.52,196.92,140.91,0.0,232.4
2017-08-21 09:00:00,589.7138,175.12,206.65,161.99,0.0,247.4
2017-08-21 10:00:00,622.5201,175.27,207.0,166.82,0.0,257.2
2017-08-21 11:00:00,635.3226,184.27,208.84,167.98,0.0,248.675
2017-08-21 12:00:00,605.7169,181.12,212.08,172.73,0.0,269.775
2017-08-21 13:00:00,600.1158,173.66,211.89,171.49,0.0,268.65
2017-08-21 14:00:00,624.9206,177.83,210.65,171.26,0.0,262.075
2017-08-21 15:00:00,643.3242,177.23,202.83,170.25,0.0,267.025
2017-08-21 16:00:00,678.5310000000001,165.9,201.69,165.61,0.0,268.575
2017-08-21 17:00:00,688.1328,166.76,180.61,145.8,0.0,244.8
2017-08-21 18:00:00,669.7292,150.11,162.39,132.11,0.0,224.975
2017-08-21 19:00:00,654.5263,150.61,101.53,121.88,0.0,206.475
2017-08-21 20:00:00,656.9268,150.4,81.81,126.75,0.0,209.35
2017-08-21 21:00:00,646.5248,139.28,81.53,134.64,0.0,218.15
2017-08-21 22:00:00,599.3157,117.56,83.93,137.1,0.0,197.175
2017-08-21 23:00:00,496.8959,98.0,82.0,132.66,0.0,183.425
2017-08-22 00:00:00,453.6876,89.77,80.97,125.68,0.0,195.75
2017-08-22 01:00:00,435.284,87.62,82.7,105.24,0.0,183.0
2017-08-22 02:00:00,404.8781,83.26,81.07,92.3,0.0,192.35
2017-08-22 03:00:00,391.2755,83.14,80.83,84.48,0.0,183.775
2017-08-22 04:00:00,408.0787,83.08,82.38,83.9,0.0,187.7
2017-08-22 05:00:00,481.693,86.69,131.66,83.35,0.0,190.05
2017-08-22 06:00:00,540.9044,112.07,157.08,84.38,0.0,211.575
2017-08-22 07:00:00,558.5078,127.1,164.49,95.33,0.0,229.15
2017-08-22 08:00:00,587.3133,146.67,197.29,134.78,0.0,232.175
2017-08-22 09:00:00,605.7169,171.62,206.37,159.0,0.0,249.5
2017-08-22 10:00:00,625.7207,178.34,208.03,166.69,0.0,272.825
2017-08-22 11:00:00,643.3241,182.65,208.97,171.44,0.0,297.85
2017-08-22 12:00:00,660.1274,179.58,214.79,170.81,0.0,279.675
2017-08-22 13:00:00,675.3303,178.8,211.5,169.94,0.0,279.175
2017-08-22 14:00:00,678.5310000000001,181.91,206.64,174.41,0.0,275.2
2017-08-22 15:00:00,679.3311,175.54,207.45,171.22,0.0,275.15
2017-08-22 16:00:00,676.1305,166.95,200.23,166.57,0.0,266.125
2017-08-22 17:00:00,699.335,165.76,180.61,143.27,0.0,250.575
2017-08-22 18:00:00,696.1343,153.76,159.34,131.98,0.0,215.075
2017-08-22 19:00:00,680.1312,155.3,100.57,123.92,0.0,198.975
2017-08-22 20:00:00,682.5317,142.78,82.96,123.09,0.0,206.925
2017-08-22 21:00:00,644.9245,134.63,81.19,125.84,0.0,193.8
2017-08-22 22:00:00,627.3211,104.49,80.1,121.23,0.0,187.075
2017-08-22 23:00:00,510.4985,85.74,79.7,124.14,0.0,186.75
2017-08-23 00:00:00,456.8882,80.68,78.99,124.09,0.0,194.45
2017-08-23 01:00:00,470.4908,79.31,78.62,108.67,0.0,183.95
2017-08-23 02:00:00,485.6937,77.79,79.2,98.1,0.0,177.05
2017-08-23 03:00:00,427.2825,78.4,78.81,89.91,0.0,183.425
2017-08-23 04:00:00,426.4823,76.71,81.73,83.27,0.0,192.9
2017-08-23 05:00:00,499.2964,74.85,131.22,84.94,0.0,179.775
2017-08-23 06:00:00,564.909,101.34,155.82,96.22,0.0,207.2
2017-08-23 07:00:00,600.9159999999999,120.85,162.66,106.14,0.0,211.625
2017-08-23 08:00:00,611.318,150.56,195.85,136.21,0.0,228.875
2017-08-23 09:00:00,610.5178,173.98,205.89,158.16,0.0,255.8
2017-08-23 10:00:00,607.3172,184.58,212.86,166.16,0.0,251.9
2017-08-23 11:00:00,636.9229,182.85,210.15,166.48,0.0,267.275
2017-08-23 12:00:00,647.3249,187.74,212.24,170.87,0.0,253.675
2017-08-23 13:00:00,691.3334,181.5,210.15,170.04,0.0,278.1
2017-08-23 14:00:00,669.7292,183.34,211.12,170.56,0.0,250.875
2017-08-23 15:00:00,681.7316,184.8,205.88,167.75,0.0,256.0
2017-08-23 16:00:00,700.9353,171.95,205.88,160.36,0.0,260.625
2017-08-23 17:00:00,710.5371,163.07,182.87,139.19,0.0,224.65
2017-08-23 18:00:00,668.1289,158.54,168.41,128.03,0.0,203.525
2017-08-23 19:00:00,688.9329,147.99,107.45,123.07,0.0,191.875
2017-08-23 20:00:00,662.5278,146.21,84.34,125.52,0.0,217.9
2017-08-23 21:00:00,652.9259999999999,134.38,82.9,123.21,0.0,196.475
2017-08-23 22:00:00,640.1235,111.02,80.88,119.11,0.0,184.575
2017-08-23 23:00:00,528.9021,90.22,82.14,120.16,0.0,173.575
2017-08-24 00:00:00,468.0903,82.71,81.3,115.95,0.0,168.925
2017-08-24 01:00:00,454.4877,82.14,81.49,103.58,0.0,185.95
2017-08-24 02:00:00,419.2809,82.95,81.34,86.0,0.0,185.925
2017-08-24 03:00:00,403.2778,82.61,79.25,84.16,0.0,169.9
2017-08-24 04:00:00,412.8797,84.68,81.81,81.7,0.0,177.375
2017-08-24 05:00:00,474.4916,84.33,131.58,85.4,0.0,175.45
2017-08-24 06:00:00,554.507,111.89,155.41,86.42,0.0,191.35
2017-08-24 07:00:00,543.3048,122.61,160.5,100.84,0.0,219.775
2017-08-24 08:00:00,575.311,144.23,197.56,134.99,0.0,232.975
2017-08-24 09:00:00,577.7115,162.52,210.44,156.73,0.0,268.875
2017-08-24 10:00:00,567.3095,174.87,211.59,163.41,0.0,255.1333
2017-08-24 11:00:00,616.1189,177.16,216.31,166.2,0.0,275.05
2017-08-24 12:00:00,648.9252,176.46,210.57,167.55,0.0,257.4
2017-08-24 13:00:00,668.9291,175.86,209.2,167.21,0.0,259.175
2017-08-24 14:00:00,687.3326,183.45,207.4,167.1,0.0,259.8
2017-08-24 15:00:00,690.5333,170.76,209.11,169.24,0.0,262.325
2017-08-24 16:00:00,669.7292,173.35,207.55,164.27,0.0,243.425
2017-08-24 17:00:00,671.3296,169.05,185.7,142.95,0.0,232.475
2017-08-24 18:00:00,664.9283,152.22,162.79,132.62,0.0,195.8
2017-08-24 19:00:00,667.3288,144.34,98.33,127.35,0.0,201.0
2017-08-24 20:00:00,657.7269,136.64,80.82,123.67,0.0,191.7
2017-08-24 21:00:00,628.9214,129.87,80.6,127.54,0.0,196.375
2017-08-24 22:00:00,590.5139,114.94,79.64,126.12,0.0,191.5
2017-08-24 23:00:00,494.4954,95.66,80.11,122.78,0.0,187.4
2017-08-25 00:00:00,457.6883,88.15,80.03,116.88,0.0,179.225
2017-08-25 01:00:00,434.4839,86.35,80.12,104.57,0.0,192.025
2017-08-25 02:00:00,410.4792,82.13,80.23,86.47,0.0,177.25
2017-08-25 03:00:00,392.8758,83.36,79.24,83.84,0.0,176.15
2017-08-25 04:00:00,350.4676,78.8,83.51,81.76,0.0,189.225
2017-08-25 05:00:00,443.2855,96.7,132.86,83.81,0.0,185.925
2017-08-25 06:00:00,528.1019,144.24,154.82,85.96,0.0,200.45
2017-08-25 07:00:00,528.9021,157.8,161.55,103.77,0.0,211.7
2017-08-25 08:00:00,556.9075,169.44,198.68,136.62,0.0,226.575
2017-08-25 09:00:00,559.3079,176.41,207.45,155.27,0.0,249.525
2017-08-25 10:00:00,572.1104,184.07,210.59,163.84,0.0,243.95
2017-08-25 11:00:00,584.1127,168.63,207.2,166.78,0.0,260.3
2017-08-25 12:00:00,639.3234,168.26,213.32,165.59,0.0,233.9
2017-08-25 13:00:00,634.5225,172.36,212.89,165.12,0.0,256.25
2017-08-25 14:00:00,647.3249,169.53,210.88,165.92,0.0,230.45
2017-08-25 15:00:00,632.122,159.86,210.21,165.31,0.0,240.525
2017-08-25 16:00:00,614.5186,143.13,202.08,162.41,0.0,228.325
2017-08-25 17:00:00,611.318,142.05,173.81,141.59,0.0,223.425
2017-08-25 18:00:00,602.5163,136.84,154.93,123.76,0.0,207.45
2017-08-25 19:00:00,604.1166,132.71,96.45,116.38,0.0,179.125
2017-08-25 20:00:00,600.1158,125.67,79.47,119.02,0.0,188.625
2017-08-25 21:00:00,578.5116,124.95,80.59,122.61,0.0,192.25
2017-08-25 22:00:00,521.7007,113.51,78.42,116.79,0.0,182.025
2017-08-25 23:00:00,418.4807,97.27,77.89,114.63,0.0,179.425
2017-08-26 00:00:00,384.0741,88.92,77.94,115.22,0.0,178.95
2017-08-26 01:00:00,372.8719,86.53,77.43,93.72,0.0,176.5
2017-08-26 02:00:00,384.0741,85.29,77.06,82.72,0.0,183.25
2017-08-26 03:00:00,356.8689,85.95,76.92,82.9,0.0,180.875
2017-08-26 04:00:00,364.0703,83.55,75.82,80.78,0.0,175.1
2017-08-26 05:00:00,440.8851,91.22,74.52,82.15,0.0,173.7
2017-08-26 06:00:00,477.6922,108.81,70.98,81.4,0.0,183.25
2017-08-26 07:00:00,466.49,111.67,68.46,82.08,0.0,204.625
2017-08-26 08:00:00,479.2925,114.46,77.19,77.58,0.0,193.925
2017-08-26 09:00:00,527.3018,126.25,107.05,80.55,0.0,210.625
2017-08-26 10:00:00,556.9075,120.62,129.03,87.97,0.0,207.7
2017-08-26 11:00:00,544.9052,121.28,125.1,93.1,0.0,200.0
2017-08-26 12:00:00,592.1143,125.43,134.21,93.8,0.0,205.0
2017-08-26 13:00:00,616.9191,125.95,143.38,95.21,0.0,208.025
2017-08-26 14:00:00,616.919,126.01,137.31,94.36,0.0,203.375
2017-08-26 15:00:00,619.3195,130.05,142.63,93.59,0.0,212.675
2017-08-26 16:00:00,621.72,124.21,148.29,94.52,0.0,211.175
2017-08-26 17:00:00,618.5194,118.8,134.4,60.05,0.0,206.6
2017-08-26 18:00:00,612.1181,120.95,135.01,52.67,0.0,201.225
2017-08-26 19:00:00,586.5132,121.01,136.4,51.7,0.0,190.075
2017-08-26 20:00:00,573.7107,119.58,136.94,50.88,0.0,177.925
2017-08-26 21:00:00,512.0988,119.27,136.11,52.55,0.0,180.5
2017-08-26 22:00:00,467.2902,108.31,133.85,47.74,0.0,197.425
2017-08-26 23:00:00,424.0818,93.03,132.98,47.93,0.0,179.925
2017-08-27 00:00:00,365.6706,88.68,131.79,47.93,0.0,176.425
2017-08-27 01:00:00,356.0687,85.64,133.66,81.43,0.0,177.1
2017-08-27 02:00:00,354.4684,83.69,131.19,110.32,0.0,180.55
2017-08-27 03:00:00,354.4684,82.53,131.09,95.36,0.0,176.85
2017-08-27 04:00:00,356.8689,81.16,133.84,87.66,0.0,185.625
2017-08-27 05:00:00,425.6821,91.84,133.96,86.35,0.0,181.6
2017-08-27 06:00:00,468.0903,107.68,130.3,87.83,0.0,180.075
2017-08-27 07:00:00,465.6899,109.23,132.44,87.94,0.0,204.2
2017-08-27 08:00:00,460.8889,108.81,145.15,86.6,0.0,196.9
2017-08-27 09:00:00,460.0888,111.19,132.14,87.51,0.0,215.825
2017-08-27 10:00:00,485.6937,115.21,147.91,89.92,0.0,196.35
2017-08-27 11:00:00,510.4985,116.13,131.5,88.78,0.0,216.375
2017-08-27 12:00:00,544.105,117.83,127.18,90.29,0.0,214.85
2017-08-27 13:00:00,557.7076,115.9,148.08,89.53,0.0,209.45
2017-08-27 14:00:00,578.5116,116.58,129.42,90.41,0.0,209.85
2017-08-27 15:00:00,561.7084,119.35,127.85,93.19,0.0,206.3
2017-08-27 16:00:00,544.9052,120.87,143.37,93.77,0.0,196.175
2017-08-27 17:00:00,564.1089,120.11,130.81,94.58,0.0,197.7
2017-08-27 18:00:00,599.3157,123.67,128.97,97.31,0.0,189.6
2017-08-27 19:00:00,587.3133,126.82,129.71,96.32,0.0,199.525
2017-08-27 20:00:00,577.7115,122.75,134.15,92.74,0.0,182.05
2017-08-27 21:00:00,560.1081,119.78,143.27,93.1,0.0,184.5
2017-08-27 22:00:00,552.1066,108.69,131.53,87.85,0.0,179.05
2017-08-27 23:00:00,466.49,95.04,132.68,88.07,0.0,182.075
2017-08-28 00:00:00,392.8758,89.1,132.12,82.49,0.0,172.1
2017-08-28 01:00:00,404.8781,88.85,131.72,83.63,0.0,167.675
2017-08-28 02:00:00,359.2693,88.9,132.31,82.11,0.0,172.975
2017-08-28 03:00:00,360.8696,86.86,131.58,82.55,0.0,181.075
2017-08-28 04:00:00,365.6706,77.91,132.95,82.28,0.0,188.4
2017-08-28 05:00:00,440.8851,81.43,146.49,81.07,0.0,179.85
2017-08-28 06:00:00,539.3041,105.06,149.98,88.58,0.0,191.725
2017-08-28 07:00:00,519.3002,119.23,156.93,102.0,0.0,207.15
2017-08-28 08:00:00,562.5085,147.29,201.54,141.36,0.0,220.2
2017-08-28 09:00:00,559.3079,168.49,209.82,165.2,0.0,235.625
2017-08-28 10:00:00,560.1081,171.23,204.04,170.47,0.0,249.25
2017-08-28 11:00:00,584.9129,176.37,204.36,173.19,0.0,239.825
2017-08-28 12:00:00,605.7169,181.86,208.65,174.95,0.0,240.25
2017-08-28 13:00:00,637.7231,179.6,206.57,173.21,0.0,247.875
2017-08-28 14:00:00,632.122,176.99,207.19,173.86,0.0,268.625
2017-08-28 15:00:00,607.3172,179.94,201.66,174.29,0.0,251.5
2017-08-28 16:00:00,625.7207,169.97,200.49,171.85,0.0,236.05
2017-08-28 17:00:00,632.122,166.8,177.13,147.96,0.0,224.7
2017-08-28 18:00:00,642.524,156.54,158.2,133.76,0.0,206.3
2017-08-28 19:00:00,647.3249,150.51,99.58,128.89,0.0,197.825
2017-08-28 20:00:00,637.7231,149.99,78.99,131.12,0.0,196.5
2017-08-28 21:00:00,626.5209,136.6,79.59,133.98,0.0,185.925
2017-08-28 22:00:00,607.3172,117.46,80.12,132.22,0.0,175.625
2017-08-28 23:00:00,492.095,100.62,81.02,129.42,0.0,185.4
2017-08-29 00:00:00,428.0826,93.08,78.96,123.01,0.0,182.075
2017-08-29 01:00:00,387.2747,90.05,79.38,108.35,0.0,171.7
2017-08-29 02:00:00,356.8689,82.72,80.1,90.34,0.0,177.5
2017-08-29 03:00:00,368.8712,81.96,80.13,83.38,0.0,177.85
2017-08-29 04:00:00,344.8666,83.14,83.65,83.64,0.0,179.3
2017-08-29 05:00:00,450.4869,93.19,131.26,82.22,0.0,186.45
2017-08-29 06:00:00,494.4954,112.91,155.09,88.88,0.0,186.175
2017-08-29 07:00:00,550.5062,122.87,159.73,105.31,0.0,216.625
2017-08-29 08:00:00,544.9052,139.82,191.02,142.59,0.0,222.9
2017-08-29 09:00:00,556.9075,164.99,200.51,162.99,0.0,231.6
2017-08-29 10:00:00,585.7130000000001,174.84,205.72,167.76,0.0,242.9
2017-08-29 11:00:00,620.1197,175.6,215.34,171.38,0.0,231.875
2017-08-29 12:00:00,634.5225,171.27,216.01,170.25,0.0,233.85
2017-08-29 13:00:00,644.1243,170.74,209.99,173.96,0.0,240.425
2017-08-29 14:00:00,645.7246,179.34,209.64,174.95,0.0,265.575
2017-08-29 15:00:00,640.1235,174.38,205.12,171.75,0.0,242.725
2017-08-29 16:00:00,650.5255,169.73,202.24,167.11,0.0,238.4
2017-08-29 17:00:00,671.3296,171.09,178.12,144.72,0.0,224.8
2017-08-29 18:00:00,659.3272,148.27,162.01,128.69,0.0,192.925
2017-08-29 19:00:00,646.5248,150.65,101.06,123.86,0.0,185.075
2017-08-29 20:00:00,656.1266,144.08,85.99,120.04,0.0,195.9
2017-08-29 21:00:00,649.7254,136.79,81.68,122.71,0.0,198.9
2017-08-29 22:00:00,629.7215,108.0,78.73,120.8,0.0,193.025
2017-08-29 23:00:00,499.2964,86.68,78.32,124.7,0.0,183.525
2017-08-30 00:00:00,426.4823,81.99,78.12,118.79,0.0,188.05
2017-08-30 01:00:00,408.8789,82.1,79.36,102.61,0.0,174.0
2017-08-30 02:00:00,400.8773,78.63,80.19,92.11,0.0,192.875
2017-08-30 03:00:00,380.8735,80.23,79.85,82.68,0.0,184.225
2017-08-30 04:00:00,383.274,83.37,82.66,81.82,0.0,185.775
2017-08-30 05:00:00,464.0896,94.69,131.19,82.52,0.0,191.775
2017-08-30 06:00:00,528.1019,113.4,153.19,86.13,0.0,192.05
2017-08-30 07:00:00,555.3072,124.82,161.3,98.85,0.0,217.5
2017-08-30 08:00:00,562.5085,148.72,196.32,137.83,0.0,226.05
2017-08-30 09:00:00,574.5109,167.94,204.73,163.37,0.0,244.625
2017-08-30 10:00:00,575.311,174.24,209.21,168.67,0.0,259.175
2017-08-30 11:00:00,592.1143,175.46,214.06,169.55,0.0,247.175
2017-08-30 12:00:00,620.9198,177.07,215.39,172.07,0.0,256.075
2017-08-30 13:00:00,609.7176,170.38,216.04,169.64,0.0,255.3
2017-08-30 14:00:00,637.7231,176.48,210.55,170.46,0.0,259.425
2017-08-30 15:00:00,654.5263,177.88,205.58,169.87,0.0,255.325
2017-08-30 16:00:00,648.1251,168.28,199.96,166.7,0.0,250.8
2017-08-30 17:00:00,659.3273,161.48,182.94,145.07,0.0,231.775
2017-08-30 18:00:00,664.1282,153.65,167.86,130.57,0.0,246.85
2017-08-30 19:00:00,683.3319,148.64,103.66,126.87,0.0,193.325
2017-08-30 20:00:00,670.5294,136.99,85.33,126.23,0.0,193.825
2017-08-30 21:00:00,671.3295,134.4,83.6,129.9,0.0,201.025
2017-08-30 22:00:00,649.7254,115.67,83.85,130.73,0.0,188.925
2017-08-30 23:00:00,520.1004,96.96,83.78,129.17,0.0,190.075
2017-08-31 00:00:00,438.4846,92.14,84.13,120.6,0.0,177.55
2017-08-31 01:00:00,437.6845,91.39,83.13,103.09,0.0,174.625
2017-08-31 02:00:00,427.2825,84.03,82.36,85.19,0.0,178.4
2017-08-31 03:00:00,389.6752,79.71,84.11,81.98,0.0,180.2
2017-08-31 04:00:00,396.8766,82.89,86.1,82.37,0.0,192.625
2017-08-31 05:00:00,478.4923,89.95,133.12,82.38,0.0,192.3
2017-08-31 06:00:00,545.7053,112.12,158.15,84.31,0.0,202.725
2017-08-31 07:00:00,560.9082,120.08,164.97,102.31,0.0,216.6
2017-08-31 08:00:00,580.9121,136.62,189.24,136.6,0.0,228.425
2017-08-31 09:00:00,594.5147,164.77,181.26,157.84,0.0,244.825
2017-08-31 10:00:00,602.5163,173.05,206.02,162.46,0.0,257.55
2017-08-31 11:00:00,650.5255,175.99,208.38,165.79,0.0,250.575
2017-08-31 12:00:00,667.3288,176.08,212.19,164.0,0.0,264.125
2017-08-31 13:00:00,589.7138,167.36,208.39,165.04,0.0,263.425
2017-08-31 14:00:00,518.5,175.18,209.38,166.12,0.0,273.875
2017-08-31 15:00:00,525.7014,162.5,206.17,164.7,0.0,256.95
2017-08-31 16:00:00,513.6991,163.99,199.97,159.08,0.0,253.4
2017-08-31 17:00:00,510.4985,163.17,180.13,141.35,0.0,239.4
2017-08-31 18:00:00,515.2994,146.04,162.24,130.38,0.0,207.275
2017-08-31 19:00:00,500.0965,140.2,100.84,122.35,0.0,212.775
2017-08-31 20:00:00,499.2964,141.91,81.35,121.2,0.0,203.65
2017-08-31 21:00:00,501.6968,131.68,79.16,121.88,0.0,191.325
2017-08-31 22:00:00,501.6968,106.58,79.51,122.27,0.0,190.575
2017-08-31 23:00:00,444.8859,85.69,80.33,123.9,0.0,185.725
2017-09-01 00:00:00,384.0741,77.09,79.29,120.27,0.0,190.225
2017-09-01 01:00:00,363.2701,76.62,81.6,107.01,0.0,181.125
2017-09-01 02:00:00,359.2693,76.61,82.99,93.71,0.0,183.6
2017-09-01 03:00:00,352.06800000000004,79.48,81.37,82.11,0.0,195.525
2017-09-01 04:00:00,348.0672,76.15,84.81,81.82,0.0,183.15
2017-09-01 05:00:00,426.4823,87.09,131.71,82.1,0.0,192.8
2017-09-01 06:00:00,528.9021,106.56,153.78,82.29,0.0,219.45
2017-09-01 07:00:00,553.7069,115.2,160.51,97.89,0.0,227.325
2017-09-01 08:00:00,552.1065,143.23,197.17,133.18,0.0,239.575
2017-09-01 09:00:00,578.5116,154.03,205.31,149.42,0.0,257.775
2017-09-01 10:00:00,587.3133,161.96,202.7,153.39,0.0,248.425
2017-09-01 11:00:00,618.5193,163.87,201.85,158.71,0.0,253.525
2017-09-01 12:00:00,623.3203,154.34,211.14,158.82,0.0,262.025
2017-09-01 13:00:00,645.7246,160.03,205.33,158.86,0.0,233.075
2017-09-01 14:00:00,656.1266,150.81,206.46,156.63,0.0,241.475
2017-09-01 15:00:00,660.9275,149.66,201.95,157.3,0.0,243.125
2017-09-01 16:00:00,674.5302,131.32,197.92,151.48,0.0,240.95
2017-09-01 17:00:00,664.9283,129.11,175.32,130.56,0.0,223.625
2017-09-01 18:00:00,641.7239,114.8,159.82,123.06,0.0,200.475
2017-09-01 19:00:00,588.9137,113.11,97.77,119.44,0.0,190.05
2017-09-01 20:00:00,580.1119,112.21,84.39,120.76,0.0,194.175
2017-09-01 21:00:00,557.7076,111.68,84.42,119.73,0.0,193.625
2017-09-01 22:00:00,500.0965,102.08,80.63,118.98,0.0,197.15
2017-09-01 23:00:00,435.284,85.51,79.84,119.78,0.0,190.1
2017-09-02 00:00:00,414.48,80.46,80.4,102.83,0.0,182.925
2017-09-02 01:00:00,418.4807,76.99,79.46,86.34,0.0,186.975
2017-09-02 02:00:00,388.0749,77.32,80.61,84.41,0.0,195.45
2017-09-02 03:00:00,365.6706,75.96,78.42,82.13,0.0,194.7
2017-09-02 04:00:00,375.2724,76.66,75.26,82.81,0.0,203.35
2017-09-02 05:00:00,451.2871,86.04,74.91,81.51,0.0,190.225
2017-09-02 06:00:00,496.8959,100.08,71.57,83.31,0.0,198.2
2017-09-02 07:00:00,531.3025,100.57,69.32,80.75,0.0,205.575
2017-09-02 08:00:00,520.1004,100.29,68.37,79.84,0.0,214.75
2017-09-02 09:00:00,508.8982,102.98,88.3,83.14,0.0,217.725
2017-09-02 10:00:00,522.5008,106.77,108.46,83.06,0.0,216.075
2017-09-02 11:00:00,525.7014,109.24,80.76,86.39,0.0,213.4
2017-09-02 12:00:00,570.5101,110.18,96.84,84.81,0.0,210.925
2017-09-02 13:00:00,593.7146,110.17,110.26,88.47,0.0,219.25
2017-09-02 14:00:00,612.9183,110.65,81.01,87.25,0.0,220.025
2017-09-02 15:00:00,604.1166,107.26,90.52,85.31,0.0,202.275
2017-09-02 16:00:00,587.3133,106.26,77.87,85.5,0.0,207.15
2017-09-02 17:00:00,587.3133,107.7,88.99,54.85,0.0,193.25
2017-09-02 18:00:00,552.9067,108.11,69.62,49.61,0.0,197.05
2017-09-02 19:00:00,528.9019999999999,108.8,72.35,51.09,0.0,199.825
2017-09-02 20:00:00,540.1042,111.35,73.93,49.57,0.0,202.8
2017-09-02 21:00:00,513.6991,108.8,75.06,51.09,0.0,200.8
2017-09-02 22:00:00,485.6937,97.56,75.28,46.62,0.0,184.5
2017-09-02 23:00:00,452.0873,81.03,74.11,48.04,0.0,175.625
2017-09-03 00:00:00,389.6752,74.98,74.79,46.38,0.0,187.875
2017-09-03 01:00:00,378.473,77.16,74.29,77.62,0.0,189.9
2017-09-03 02:00:00,375.2724,75.42,74.67,105.52,0.0,189.175
2017-09-03 03:00:00,361.6698,74.54,74.94,88.55,0.0,190.625
2017-09-03 04:00:00,372.8719,74.39,74.6,82.96,0.0,185.8
2017-09-03 05:00:00,441.6852,82.07,74.74,81.56,0.0,186.15
2017-09-03 06:00:00,504.8974,98.18,71.16,82.45,0.0,190.15
2017-09-03 07:00:00,486.4939,98.23,69.61,79.92,0.0,197.05
2017-09-03 08:00:00,483.2933,98.74,103.31,80.53,0.0,207.85
2017-09-03 09:00:00,496.0957,101.38,108.63,82.39,0.0,203.6
2017-09-03 10:00:00,512.0988,103.77,88.98,81.27,0.0,206.0
2017-09-03 11:00:00,509.6984,106.52,128.38,84.24,0.0,213.6
2017-09-03 12:00:00,536.1035,107.99,121.13,85.5,0.0,219.0
2017-09-03 13:00:00,533.703,109.38,105.14,86.29,0.0,208.5
2017-09-03 14:00:00,535.3033,109.64,116.79,84.2,0.0,215.7
2017-09-03 15:00:00,536.1035,110.37,102.43,87.25,0.0,212.15
2017-09-03 16:00:00,539.3041,111.9,124.35,86.83,0.0,212.05
2017-09-03 17:00:00,540.1042,114.5,100.55,85.97,0.0,197.2
2017-09-03 18:00:00,554.507,117.19,100.27,90.29,0.0,193.15
2017-09-03 19:00:00,549.7061,119.83,98.94,88.3,0.0,191.75
2017-09-03 20:00:00,539.3041,119.58,99.6,88.65,0.0,191.225
2017-09-03 21:00:00,544.105,119.75,99.79,86.17,0.0,196.6
2017-09-03 22:00:00,525.7014,103.74,96.92,83.61,0.0,188.55
2017-09-03 23:00:00,467.2902,85.94,99.03,82.42,0.0,198.95
2017-09-04 00:00:00,404.8781,83.63,97.43,82.15,0.0,182.3
2017-09-04 01:00:00,373.6721,81.77,98.22,81.04,0.0,177.025
2017-09-04 02:00:00,367.2709,81.44,95.94,81.26,0.0,179.0
2017-09-04 03:00:00,350.4676,79.16,95.09,80.75,0.0,189.45
2017-09-04 04:00:00,359.2693,78.95,73.41,79.89,0.0,177.925
2017-09-04 05:00:00,428.8828,85.45,72.32,80.69,0.0,189.8
