timestamp,Panther_office_Garth,Fox_office_Vicki,Fox_office_Joy,Cockatoo_office_Margaret,Cockatoo_office_Ada
2017-09-07 20:00:00,56.731,165.5,189.54,2.5,450.0
2017-09-07 21:00:00,42.5282,161.88,183.31,2.9,430.3
2017-09-07 22:00:00,34.1266,155.9,177.92,2.175,396.9
2017-09-07 23:00:00,33.8465,152.2,172.23,2.775,387.625
2017-09-08 00:00:00,53.7304,148.94,146.7,2.8,374.525
2017-09-08 01:00:00,53.6904,149.6,140.51,2.275,370.575
2017-09-08 02:00:00,60.4117,149.45,163.63,2.725,398.275
2017-09-08 03:00:00,52.1701,154.46,167.93,2.325,388.2
2017-09-08 04:00:00,55.9708,146.76,162.3,2.5,368.85
2017-09-08 05:00:00,53.3303,144.96,161.41,2.725,383.475
2017-09-08 06:00:00,55.2507,150.03,157.82,3.225,438.85
2017-09-08 07:00:00,54.6505,164.86,163.86,3.8,448.225
2017-09-08 08:00:00,55.9708,185.83,191.69,3.25,469.65
2017-09-08 09:00:00,58.7313,203.31,204.2,3.2,476.275
2017-09-08 10:00:00,54.3305,208.2,213.84,3.175,486.125
2017-09-08 11:00:00,57.211000000000006,209.58,212.02,3.8,470.1
2017-09-08 12:00:00,57.8512,216.11,217.82,3.925,480.325
2017-09-08 13:00:00,57.5711,212.34,214.87,3.275,485.025
2017-09-08 14:00:00,59.4515,219.8,220.29,3.125,494.075
2017-09-08 15:00:00,54.6906,214.15,221.2,3.525,488.55
2017-09-08 16:00:00,52.5301,207.7,216.83,2.7,491.125
2017-09-08 17:00:00,59.0914,193.22,208.68,3.375,456.125
2017-09-08 18:00:00,58.5713,172.15,184.34,2.5,456.325
2017-09-08 19:00:00,61.2118,164.63,183.86,2.425,450.275
2017-09-08 20:00:00,59.3315,160.74,184.77,3.225,444.75
2017-09-08 21:00:00,38.4874,159.33,178.22,2.5,447.25
2017-09-08 22:00:00,33.6465,153.98,172.92,2.675,413.4
2017-09-08 23:00:00,33.0064,140.74,169.42,2.45,389.375
2017-09-09 00:00:00,50.7698,134.77,145.86,2.85,398.35
2017-09-09 01:00:00,46.608999999999995,133.93,142.77,2.4,409.65
2017-09-09 02:00:00,52.7702,132.17,165.06,2.3,395.1
2017-09-09 03:00:00,53.0502,137.03,167.0,2.3,405.2
2017-09-09 04:00:00,51.6099,136.67,164.21,2.525,396.275
2017-09-09 05:00:00,49.1695,135.41,159.11,2.65,378.45
2017-09-09 06:00:00,49.7296,132.07,153.85,3.225,411.9
2017-09-09 07:00:00,44.2885,138.34,151.23,3.3,450.6
2017-09-09 08:00:00,50.0897,138.88,153.91,2.225,464.425
2017-09-09 09:00:00,52.4901,143.56,160.58,2.975,464.85
2017-09-09 10:00:00,53.9304,147.38,170.73,1.85,477.75
2017-09-09 11:00:00,48.5294,149.79,179.35,3.1,472.35
2017-09-09 12:00:00,36.087,151.01,182.99,2.4,455.5
2017-09-09 13:00:00,22.9644,155.62,186.05,2.625,449.825
2017-09-09 14:00:00,22.8444,154.63,187.68,2.3,468.15
2017-09-09 15:00:00,24.4047,157.44,188.84,1.825,454.175
2017-09-09 16:00:00,23.2045,152.13,183.35,2.5,443.975
2017-09-09 17:00:00,23.0444,147.22,180.51,3.5,452.8
2017-09-09 18:00:00,23.1245,145.89,174.18,2.575,442.05
2017-09-09 19:00:00,23.2445,145.83,180.07,2.75,438.625
2017-09-09 20:00:00,24.6047,142.32,178.41,2.95,432.325
2017-09-09 21:00:00,26.1651,141.52,179.09,2.85,418.95
2017-09-09 22:00:00,26.3651,139.75,174.06,2.475,418.85
2017-09-09 23:00:00,26.4851,135.37,173.24,2.25,390.375
2017-09-10 00:00:00,58.3313,135.31,145.88,2.35,383.55
2017-09-10 01:00:00,51.69,133.46,141.96,2.225,388.625
2017-09-10 02:00:00,52.5701,133.81,164.91,2.725,390.875
2017-09-10 03:00:00,55.6107,136.88,165.9,2.75,386.575
2017-09-10 04:00:00,52.2901,137.11,164.81,2.575,385.05
2017-09-10 05:00:00,47.4492,134.65,163.55,3.625,404.45
2017-09-10 06:00:00,31.4861,133.2,156.96,2.95,436.4
2017-09-10 07:00:00,25.885,142.34,161.52,3.125,459.8
2017-09-10 08:00:00,22.9644,145.23,172.82,2.3,461.925
2017-09-10 09:00:00,24.5647,148.34,179.72,3.1,475.15
2017-09-10 10:00:00,25.3649,147.17,181.15,2.9,455.225
2017-09-10 11:00:00,22.8044,149.53,185.57,2.325,436.2
2017-09-10 12:00:00,22.2843,150.65,186.61,1.625,413.45
2017-09-10 13:00:00,22.4443,153.45,189.49,2.45,411.05
2017-09-10 14:00:00,22.7244,158.31,191.18,2.225,419.45
2017-09-10 15:00:00,22.8044,164.84,194.31,2.125,436.975
2017-09-10 16:00:00,24.4447,164.88,194.61,2.8,445.6
2017-09-10 17:00:00,24.6448,166.94,197.58,3.075,448.125
2017-09-10 18:00:00,22.6444,158.48,186.85,2.1,441.475
2017-09-10 19:00:00,23.0844,158.47,185.61,1.875,444.275
2017-09-10 20:00:00,24.8048,162.89,182.37,2.125,436.375
2017-09-10 21:00:00,26.045,160.31,178.48,2.575,437.075
2017-09-10 22:00:00,26.085,155.51,172.59,2.175,412.925
2017-09-10 23:00:00,26.3651,151.09,170.6,2.175,370.575
2017-09-11 00:00:00,62.092,148.57,145.26,2.05,403.65
2017-09-11 01:00:00,50.2097,147.69,140.86,2.425,391.525
2017-09-11 02:00:00,46.2489,145.33,164.36,2.4,384.375
2017-09-11 03:00:00,43.5284,145.55,165.01,2.6,409.125
2017-09-11 04:00:00,46.729,144.42,163.48,2.6,401.95
2017-09-11 05:00:00,43.9685,141.0,160.86,2.825,392.125
2017-09-11 06:00:00,39.7277,144.45,157.64,5.55,428.525
2017-09-11 07:00:00,35.6069,163.04,168.58,4.075,460.025
2017-09-11 08:00:00,40.2878,187.8,192.87,3.225,467.1
2017-09-11 09:00:00,42.2481,205.67,204.8,4.75,493.05
2017-09-11 10:00:00,39.3276,209.61,212.49,3.65,466.225
2017-09-11 11:00:00,43.5284,213.47,217.29,4.175,428.8
2017-09-11 12:00:00,44.8087,218.2,224.33,3.425,450.25
2017-09-11 13:00:00,41.368,220.46,221.7,3.375,458.8
2017-09-11 14:00:00,40.5278,224.9,229.73,3.35,442.55
2017-09-11 15:00:00,39.7277,224.56,231.28,3.75,445.65
2017-09-11 16:00:00,42.2081,227.23,227.78,3.15,444.825
2017-09-11 17:00:00,45.9289,212.3,220.65,2.925,472.0
2017-09-11 18:00:00,43.5684,191.82,199.79,2.35,472.975
2017-09-11 19:00:00,43.4084,175.26,198.93,2.6,442.15
2017-09-11 20:00:00,45.6888,172.71,194.39,2.175,435.6
2017-09-11 21:00:00,38.3274,167.69,187.89,2.075,424.2
2017-09-11 22:00:00,32.7263,163.1,184.5,2.65,383.925
2017-09-11 23:00:00,32.0462,156.87,179.57,2.325,388.85
2017-09-12 00:00:00,44.7686,154.11,151.5,2.9,362.475
2017-09-12 01:00:00,41.648,151.96,145.97,2.825,383.525
2017-09-12 02:00:00,40.6078,152.8,169.92,2.15,388.25
2017-09-12 03:00:00,42.6882,157.39,175.55,2.175,403.625
2017-09-12 04:00:00,40.0477,153.31,171.73,2.475,399.275
2017-09-12 05:00:00,43.6884,147.6,167.58,3.65,386.4
2017-09-12 06:00:00,45.2487,149.89,163.23,3.775,427.875
2017-09-12 07:00:00,40.9279,168.44,174.71,3.55,469.15
2017-09-12 08:00:00,45.5288,191.27,193.49,3.675,462.05
2017-09-12 09:00:00,44.2085,207.43,208.16,3.1,484.4
2017-09-12 10:00:00,45.9289,213.01,214.55,3.2,492.25
2017-09-12 11:00:00,53.5703,214.46,217.73,3.45,473.6
2017-09-12 12:00:00,53.4903,218.74,220.69,2.925,466.625
2017-09-12 13:00:00,48.7294,222.12,227.96,4.075,453.925
2017-09-12 14:00:00,47.7292,223.04,231.29,3.2,461.05
2017-09-12 15:00:00,47.8892,228.11,235.97,3.3,473.575
2017-09-12 16:00:00,48.4094,224.99,237.37,2.825,487.525
2017-09-12 17:00:00,48.4894,215.22,228.26,2.95,505.675
2017-09-12 18:00:00,48.7694,197.36,214.43,2.7,480.825
2017-09-12 19:00:00,54.9706,180.02,206.06,2.65,468.225
2017-09-12 20:00:00,52.8102,168.84,199.43,2.275,467.575
2017-09-12 21:00:00,41.1679,165.25,198.73,2.0,426.725
2017-09-12 22:00:00,33.7265,159.19,191.81,2.9,419.4
2017-09-12 23:00:00,33.0464,154.14,183.54,2.65,386.925
2017-09-13 00:00:00,47.1691,152.69,155.66,2.25,380.8
2017-09-13 01:00:00,48.9294,153.36,150.94,2.425,388.65
2017-09-13 02:00:00,47.3692,151.05,173.33,2.275,386.5
2017-09-13 03:00:00,49.2895,158.38,177.79,2.425,397.875
2017-09-13 04:00:00,46.0889,154.31,171.17,2.675,388.5
2017-09-13 05:00:00,47.8892,147.89,166.66,3.8,386.275
2017-09-13 06:00:00,46.68899999999999,151.35,160.0,3.25,443.175
2017-09-13 07:00:00,45.2887,167.24,172.16,4.05,473.2
2017-09-13 08:00:00,51.1299,189.33,191.93,3.4,484.85
2017-09-13 09:00:00,48.6894,201.07,204.44,3.45,464.625
2017-09-13 10:00:00,51.77,212.3,214.49,3.675,462.925
2017-09-13 11:00:00,55.6507,214.64,224.1,3.525,478.975
2017-09-13 12:00:00,55.2907,217.71,223.34,3.8,482.7
2017-09-13 13:00:00,53.6904,218.24,228.76,3.925,443.675
2017-09-13 14:00:00,56.5709,222.74,234.24,3.9,491.0
2017-09-13 15:00:00,58.4513,224.62,231.65,4.25,515.675
2017-09-13 16:00:00,60.8117,222.58,236.57,2.725,501.625
2017-09-13 17:00:00,55.3707,212.33,225.84,2.425,496.825
2017-09-13 18:00:00,57.131,194.38,208.12,2.8,465.2
2017-09-13 19:00:00,58.5713,182.72,201.8,2.25,463.025
2017-09-13 20:00:00,60.0116,171.73,200.78,2.4,462.225
2017-09-13 21:00:00,42.8883,166.3,193.88,2.1,445.525
2017-09-13 22:00:00,37.9673,165.61,186.82,2.0,416.25
2017-09-13 23:00:00,37.4872,158.19,181.13,2.975,396.3
2017-09-14 00:00:00,56.771,154.32,152.64,2.8,400.6
2017-09-14 01:00:00,54.2505,152.76,147.15,2.725,397.4
2017-09-14 02:00:00,56.891000000000005,151.66,172.37,2.525,388.55
2017-09-14 03:00:00,53.0903,157.1,173.65,3.075,404.75
2017-09-14 04:00:00,54.6906,149.69,171.8,2.4,389.925
2017-09-14 05:00:00,57.211000000000006,144.05,166.2,3.0,370.475
2017-09-14 06:00:00,53.5703,148.11,160.81,2.85,424.225
2017-09-14 07:00:00,51.97,168.23,172.95,3.7,395.425
2017-09-14 08:00:00,64.0924,187.29,192.98,3.425,423.3
2017-09-14 09:00:00,55.4107,208.07,207.11,3.65,478.425
2017-09-14 10:00:00,56.691,212.98,215.57,3.3,461.025
2017-09-14 11:00:00,60.7317,211.54,217.96,2.675,519.025
2017-09-14 12:00:00,58.1312,216.86,222.92,2.625,490.625
2017-09-14 13:00:00,53.9704,216.64,218.59,3.15,506.125
2017-09-14 14:00:00,58.8113,217.46,228.6,3.45,526.8
2017-09-14 15:00:00,55.5707,221.75,232.58,4.375,499.3
2017-09-14 16:00:00,59.8915,212.02,223.35,3.25,491.325
2017-09-14 17:00:00,61.9719,204.26,218.33,3.075,490.65
2017-09-14 18:00:00,60.3317,188.04,198.26,2.875,460.5
2017-09-14 19:00:00,60.8917,173.21,197.76,2.775,466.7
2017-09-14 20:00:00,63.6123,165.97,191.06,1.825,455.975
2017-09-14 21:00:00,48.2093,163.14,184.41,1.85,450.525
2017-09-14 22:00:00,37.7273,155.41,179.16,2.175,411.9
2017-09-14 23:00:00,37.3272,149.01,167.93,1.8,384.4
2017-09-15 00:00:00,53.9704,143.28,143.44,2.325,391.05
2017-09-15 01:00:00,66.4928,144.28,138.23,2.025,392.275
2017-09-15 02:00:00,62.7721,145.15,154.07,2.575,388.1
2017-09-15 03:00:00,60.7317,143.7,159.38,2.85,394.45
2017-09-15 04:00:00,57.011,140.89,155.12,2.6,398.275
2017-09-15 05:00:00,64.4524,139.38,155.36,3.325,401.425
2017-09-15 06:00:00,58.5313,145.49,153.73,4.025,411.575
2017-09-15 07:00:00,59.5315,161.65,165.83,3.525,464.125
2017-09-15 08:00:00,70.9337,185.3,187.37,3.7,468.0
2017-09-15 09:00:00,63.1722,197.14,200.05,3.525,495.425
2017-09-15 10:00:00,64.2924,198.51,204.19,3.1,480.55
2017-09-15 11:00:00,70.1735,198.66,203.66,3.225,449.25
2017-09-15 12:00:00,63.6523,199.59,204.62,2.5,470.75
2017-09-15 13:00:00,61.6119,196.03,204.67,2.35,479.15
2017-09-15 14:00:00,64.4124,204.07,213.03,3.2,476.1
2017-09-15 15:00:00,64.4524,207.05,212.94,2.05,472.5
2017-09-15 16:00:00,65.4526,202.09,210.99,2.375,492.325
2017-09-15 17:00:00,66.4128,192.78,201.88,3.05,497.1
2017-09-15 18:00:00,60.4917,175.89,187.5,2.05,483.525
2017-09-15 19:00:00,59.7315,161.57,185.89,2.275,465.9
2017-09-15 20:00:00,63.2122,154.41,182.87,2.125,462.95
2017-09-15 21:00:00,43.4084,154.62,175.52,1.825,447.6
2017-09-15 22:00:00,38.5674,150.74,169.91,1.9,418.575
2017-09-15 23:00:00,38.1674,146.27,162.67,2.4,385.275
2017-09-16 00:00:00,55.4907,135.87,136.63,2.15,389.375
2017-09-16 01:00:00,54.4905,129.28,130.56,2.55,391.6
2017-09-16 02:00:00,59.3315,127.18,148.04,2.25,406.1
2017-09-16 03:00:00,53.6503,134.25,147.6,2.25,375.875
2017-09-16 04:00:00,56.5309,131.86,145.6,2.125,382.6
2017-09-16 05:00:00,54.2505,127.97,142.24,3.175,381.775
2017-09-16 06:00:00,54.0104,125.98,137.81,3.175,422.45
2017-09-16 07:00:00,55.5307,134.06,138.05,2.15,448.225
2017-09-16 08:00:00,60.9718,144.97,149.4,2.2,471.15
2017-09-16 09:00:00,53.2503,150.63,162.07,1.7,464.75
2017-09-16 10:00:00,56.0508,152.89,165.41,1.65,453.175
2017-09-16 11:00:00,60.2516,150.56,168.72,1.6,433.575
2017-09-16 12:00:00,41.448,152.54,175.64,2.125,431.475
2017-09-16 13:00:00,31.5261,151.98,179.16,1.675,441.375
2017-09-16 14:00:00,30.4459,153.23,179.31,2.125,462.275
2017-09-16 15:00:00,29.2456,156.63,184.52,1.7,447.525
2017-09-16 16:00:00,34.0466,157.27,184.04,1.9,477.775
2017-09-16 17:00:00,39.0475,157.09,183.34,2.7,495.8
2017-09-16 18:00:00,39.2076,149.91,173.11,1.85,471.45
2017-09-16 19:00:00,40.9679,144.66,168.47,2.375,493.225
2017-09-16 20:00:00,43.4484,140.1,167.62,1.875,461.75
2017-09-16 21:00:00,37.8473,140.47,161.92,2.4,445.95
2017-09-16 22:00:00,35.4068,136.21,161.61,1.825,417.85
2017-09-16 23:00:00,35.7669,131.94,156.27,1.9,393.475
2017-09-17 00:00:00,63.9724,130.25,136.13,2.8,385.725
2017-09-17 01:00:00,58.2512,128.58,129.48,2.05,392.9
2017-09-17 02:00:00,57.5711,128.21,147.17,2.45,390.25
2017-09-17 03:00:00,54.4505,132.32,150.53,1.925,396.125
2017-09-17 04:00:00,55.2106,130.5,149.77,2.775,388.35
2017-09-17 05:00:00,53.1703,131.46,146.43,2.7,377.35
2017-09-17 06:00:00,36.167,126.72,140.68,3.15,421.225
2017-09-17 07:00:00,30.6859,130.7,146.2,3.5,436.275
2017-09-17 08:00:00,28.8056,139.23,158.4,2.45,453.775
2017-09-17 09:00:00,27.1652,141.44,166.76,1.875,470.525
2017-09-17 10:00:00,27.2053,142.6,172.72,1.925,463.95
2017-09-17 11:00:00,30.4859,143.69,181.04,1.65,441.05
2017-09-17 12:00:00,33.8865,146.6,178.84,2.0,466.1
2017-09-17 13:00:00,40.3678,145.91,181.54,2.025,443.85
2017-09-17 14:00:00,43.4884,150.67,183.15,1.7,442.65
2017-09-17 15:00:00,43.2083,153.31,180.53,1.625,452.75
2017-09-17 16:00:00,42.8483,157.79,185.89,2.7,453.9
2017-09-17 17:00:00,50.1697,154.36,184.53,2.525,495.1
2017-09-17 18:00:00,50.0097,148.13,175.07,2.2,481.075
2017-09-17 19:00:00,43.5684,146.29,172.65,1.85,480.2
2017-09-17 20:00:00,45.3688,149.9,168.07,2.175,463.775
2017-09-17 21:00:00,47.5292,147.17,164.02,2.0,442.525
2017-09-17 22:00:00,48.8894,143.87,160.17,2.45,438.025
2017-09-17 23:00:00,47.5292,141.01,160.15,2.1,401.25
2017-09-18 00:00:00,76.3347,138.62,137.62,2.175,418.35
2017-09-18 01:00:00,64.7325,139.14,132.75,2.075,401.15
2017-09-18 02:00:00,63.8923,138.3,148.22,2.3,386.875
2017-09-18 03:00:00,57.8512,139.75,150.26,2.075,406.675
2017-09-18 04:00:00,58.2512,132.83,144.74,1.975,387.675
2017-09-18 05:00:00,59.4115,131.47,143.37,2.8,384.225
2017-09-18 06:00:00,61.3318,134.46,137.54,3.375,433.925
2017-09-18 07:00:00,60.5717,154.56,149.02,3.225,444.35
2017-09-18 08:00:00,74.7344,179.28,172.03,3.35,456.55
2017-09-18 09:00:00,73.0541,195.8,187.52,4.0,501.05
2017-09-18 10:00:00,79.8154,199.43,197.41,3.3,494.05
2017-09-18 11:00:00,83.7762,202.58,203.99,3.375,464.775
2017-09-18 12:00:00,87.977,202.56,201.84,3.25,482.65
2017-09-18 13:00:00,87.977,204.8,207.52,3.3,470.625
2017-09-18 14:00:00,93.058,206.48,209.72,3.075,479.725
2017-09-18 15:00:00,85.3365,208.75,209.27,4.35,479.9
2017-09-18 16:00:00,80.7356,204.9,212.1,3.25,505.675
2017-09-18 17:00:00,78.6152,191.83,203.75,3.1,515.075
2017-09-18 18:00:00,75.6546,172.31,187.52,2.325,489.4
2017-09-18 19:00:00,70.0935,159.67,183.44,1.925,506.875
2017-09-18 20:00:00,74.8944,153.87,178.26,2.4,470.225
2017-09-18 21:00:00,48.0093,149.83,173.01,2.25,449.575
2017-09-18 22:00:00,42.5282,148.49,166.06,2.45,425.05
2017-09-18 23:00:00,42.8483,141.59,158.05,1.825,394.825
2017-09-19 00:00:00,65.1726,138.24,132.6,1.975,393.675
2017-09-19 01:00:00,69.9335,136.92,129.12,2.0,412.6
2017-09-19 02:00:00,69.4934,136.99,145.43,1.95,400.825
2017-09-19 03:00:00,67.333,144.43,146.55,1.85,404.35
2017-09-19 04:00:00,66.3728,135.88,144.83,1.9,388.375
2017-09-19 05:00:00,64.8125,128.78,141.99,2.35,399.25
2017-09-19 06:00:00,68.6533,134.17,141.01,3.6,457.7
2017-09-19 07:00:00,66.4528,151.14,148.28,2.975,471.725
2017-09-19 08:00:00,75.8146,171.01,171.97,3.075,479.075
2017-09-19 09:00:00,79.0553,186.79,190.03,3.6,499.95
2017-09-19 10:00:00,75.6946,195.55,194.38,3.425,481.425
2017-09-19 11:00:00,82.1758,203.65,206.9,2.975,493.975
2017-09-19 12:00:00,86.8567,208.53,208.66,3.45,474.825
2017-09-19 13:00:00,86.8567,210.5,211.9,3.075,470.95
2017-09-19 14:00:00,83.6161,212.06,214.01,3.1,488.9
2017-09-19 15:00:00,80.5755,210.48,212.43,3.275,507.825
2017-09-19 16:00:00,76.8148,205.37,212.22,3.45,520.25
2017-09-19 17:00:00,70.2535,194.97,205.48,2.775,529.1
2017-09-19 18:00:00,68.6133,176.43,188.27,1.775,522.425
2017-09-19 19:00:00,62.9722,160.36,182.57,2.475,489.525
2017-09-19 20:00:00,67.493,153.83,175.38,1.875,458.525
2017-09-19 21:00:00,46.648999999999994,149.03,170.69,2.325,448.5
2017-09-19 22:00:00,41.0879,144.31,165.75,2.0,417.825
2017-09-19 23:00:00,40.3678,140.12,162.3,2.025,392.425
2017-09-20 00:00:00,64.8125,135.94,137.44,1.975,376.6
2017-09-20 01:00:00,70.3736,136.68,134.45,2.275,398.4
2017-09-20 02:00:00,69.3734,136.02,148.95,2.125,384.75
2017-09-20 03:00:00,64.2524,138.74,152.26,2.3,388.125
2017-09-20 04:00:00,71.8939,136.64,148.88,3.05,397.175
2017-09-20 05:00:00,66.6529,130.52,147.28,3.725,388.65
2017-09-20 06:00:00,59.9316,134.07,144.4,3.825,437.6
2017-09-20 07:00:00,66.7729,150.35,154.71,3.475,463.4
2017-09-20 08:00:00,74.5344,173.12,180.14,3.225,462.3
2017-09-20 09:00:00,75.9747,190.97,196.1,3.7,478.45
2017-09-20 10:00:00,76.0947,198.7,203.9,3.4,500.075
2017-09-20 11:00:00,82.0158,202.66,210.83,3.0,472.9
2017-09-20 12:00:00,78.2151,201.02,206.94,3.75,513.6
2017-09-20 13:00:00,74.4144,202.65,202.3,3.025,501.3
2017-09-20 14:00:00,75.6946,203.45,209.26,3.475,511.4
2017-09-20 15:00:00,73.5342,208.59,209.37,3.75,505.475
2017-09-20 16:00:00,69.8535,205.84,210.1,3.3,516.1
2017-09-20 17:00:00,70.6136,195.85,202.61,2.55,535.4
2017-09-20 18:00:00,69.1733,176.26,189.54,2.35,501.925
2017-09-20 19:00:00,69.6134,159.94,184.21,2.4,475.575
2017-09-20 20:00:00,66.2928,152.05,177.48,2.075,467.975
2017-09-20 21:00:00,50.0897,148.83,172.27,2.375,452.45
2017-09-20 22:00:00,41.1279,146.66,164.15,2.375,422.85
2017-09-20 23:00:00,41.408,139.84,159.13,2.175,403.025
2017-09-21 00:00:00,65.7327,137.34,139.58,3.1,389.35
2017-09-21 01:00:00,68.0531,139.22,132.55,2.425,394.85
2017-09-21 02:00:00,67.6131,137.86,148.98,1.95,393.55
2017-09-21 03:00:00,64.7725,140.11,153.27,1.825,386.9
2017-09-21 04:00:00,66.2128,140.18,146.69,2.45,392.975
2017-09-21 05:00:00,66.4928,132.57,145.02,2.95,383.25
2017-09-21 06:00:00,65.9727,127.25,140.14,3.1,447.0
2017-09-21 07:00:00,72.53399999999999,147.24,153.24,4.2,475.55
2017-09-21 08:00:00,71.9339,170.14,170.34,3.55,481.575
2017-09-21 09:00:00,75.9347,186.61,188.59,2.85,502.625
2017-09-21 10:00:00,77.695,194.8,200.63,2.775,501.5
2017-09-21 11:00:00,79.4953,200.99,202.94,2.475,537.175
2017-09-21 12:00:00,80.4955,200.21,202.74,2.825,502.275
2017-09-21 13:00:00,79.8954,199.66,206.2,3.3,476.975
2017-09-21 14:00:00,77.0549,199.17,209.81,3.2,498.85
2017-09-21 15:00:00,76.4147,198.27,210.09,3.25,468.375
2017-09-21 16:00:00,71.6138,201.27,213.31,3.425,516.575
2017-09-21 17:00:00,70.9337,186.55,202.49,2.7,491.45
2017-09-21 18:00:00,71.6138,167.8,187.61,1.8,483.15
2017-09-21 19:00:00,72.334,157.77,184.51,2.175,468.275
2017-09-21 20:00:00,70.7337,149.66,177.67,2.05,467.0
2017-09-21 21:00:00,51.3299,145.14,171.55,2.875,443.2
2017-09-21 22:00:00,44.2485,142.56,167.3,2.6,423.125
2017-09-21 23:00:00,43.4884,137.71,160.21,2.025,403.9
2017-09-22 00:00:00,67.8531,135.29,136.55,2.425,410.625
2017-09-22 01:00:00,68.2532,134.99,132.27,2.325,399.35
2017-09-22 02:00:00,72.454,133.13,149.52,2.15,396.525
2017-09-22 03:00:00,62.8921,140.36,151.92,2.25,393.55
2017-09-22 04:00:00,62.012,134.43,145.84,2.925,397.525
2017-09-22 05:00:00,65.1726,127.61,144.03,3.475,391.875
2017-09-22 06:00:00,68.9333,129.57,136.64,2.675,447.125
2017-09-22 07:00:00,65.0526,146.22,150.22,3.675,472.9
2017-09-22 08:00:00,69.8135,171.1,174.4,3.6,478.875
2017-09-22 09:00:00,71.9739,188.41,187.67,3.2,482.65
2017-09-22 10:00:00,79.9354,189.04,191.72,2.825,502.425
2017-09-22 11:00:00,81.8558,192.59,197.68,2.825,503.75
2017-09-22 12:00:00,77.0549,194.17,195.67,3.375,481.8
2017-09-22 13:00:00,80.2155,192.21,201.35,2.575,502.875
2017-09-22 14:00:00,70.0135,192.1,205.0,2.675,481.85
2017-09-22 15:00:00,68.2932,191.77,202.24,2.875,503.7
2017-09-22 16:00:00,73.7342,188.17,201.3,2.1,509.275
2017-09-22 17:00:00,70.6536,176.63,188.34,2.45,504.225
2017-09-22 18:00:00,64.9325,159.22,173.74,2.375,471.4
2017-09-22 19:00:00,64.0524,145.02,171.23,3.125,486.775
2017-09-22 20:00:00,68.5332,138.48,169.28,2.2,459.525
2017-09-22 21:00:00,42.6882,136.66,160.8,2.375,449.075
2017-09-22 22:00:00,36.8871,133.38,154.59,2.3,430.65
2017-09-22 23:00:00,36.327,126.5,150.62,2.95,393.65
2017-09-23 00:00:00,53.7304,123.86,130.27,3.225,381.85
2017-09-23 01:00:00,57.011,120.2,127.45,2.875,373.85
2017-09-23 02:00:00,55.4507,122.21,137.45,3.125,385.675
2017-09-23 03:00:00,58.8113,122.31,139.78,3.0,387.65
2017-09-23 04:00:00,56.1708,121.5,136.39,2.775,393.175
2017-09-23 05:00:00,56.851000000000006,117.01,135.91,3.3,395.3
2017-09-23 06:00:00,53.8104,120.02,131.83,3.2,422.725
2017-09-23 07:00:00,54.4105,124.36,133.46,2.35,441.575
2017-09-23 08:00:00,63.5323,134.61,146.95,2.275,458.525
2017-09-23 09:00:00,56.691,142.21,153.95,1.925,463.125
2017-09-23 10:00:00,57.7712,141.06,160.48,1.675,476.725
2017-09-23 11:00:00,56.5309,141.69,162.14,1.675,444.4
2017-09-23 12:00:00,41.0079,141.34,165.43,2.075,460.2
2017-09-23 13:00:00,29.0856,137.72,159.96,1.7,452.75
2017-09-23 14:00:00,28.5255,142.87,170.1,2.025,449.4
2017-09-23 15:00:00,27.3253,146.08,168.19,1.8,452.95
2017-09-23 16:00:00,27.3653,145.75,165.94,1.55,493.85
2017-09-23 17:00:00,29.4857,146.22,161.32,2.125,488.15
2017-09-23 18:00:00,27.9654,138.44,153.87,2.825,481.475
2017-09-23 19:00:00,27.6453,136.21,154.05,2.275,489.95
2017-09-23 20:00:00,31.4061,131.86,152.08,2.3,470.0
2017-09-23 21:00:00,31.6861,129.42,147.87,2.3,430.375
2017-09-23 22:00:00,29.8858,127.72,142.05,2.25,415.525
2017-09-23 23:00:00,32.0862,123.84,142.03,1.925,384.525
2017-09-24 00:00:00,55.9708,119.8,121.66,2.675,378.175
2017-09-24 01:00:00,57.211000000000006,120.67,119.51,2.3,392.8
2017-09-24 02:00:00,61.0118,119.76,134.7,1.85,379.875
2017-09-24 03:00:00,66.3728,121.65,137.94,2.85,389.375
2017-09-24 04:00:00,50.4097,119.98,136.26,2.0,387.8
2017-09-24 05:00:00,58.1312,121.26,134.9,3.05,374.35
2017-09-24 06:00:00,38.9675,115.08,131.48,2.975,433.6
2017-09-24 07:00:00,29.1656,122.48,133.22,2.4,464.9
2017-09-24 08:00:00,26.7251,126.98,141.37,1.9,476.45
2017-09-24 09:00:00,25.5249,129.54,151.33,1.925,458.975
2017-09-24 10:00:00,27.1252,132.91,153.56,1.975,475.95
2017-09-24 11:00:00,27.7654,130.04,158.16,1.975,447.575
2017-09-24 12:00:00,28.6455,134.95,157.74,1.9,434.35
2017-09-24 13:00:00,32.7663,133.95,158.26,1.975,467.075
2017-09-24 14:00:00,39.6076,137.51,159.84,1.925,453.6
2017-09-24 15:00:00,38.8075,144.17,160.83,2.425,459.925
2017-09-24 16:00:00,43.3684,147.52,160.08,2.2,515.9
2017-09-24 17:00:00,48.2093,143.95,156.72,2.875,497.975
2017-09-24 18:00:00,47.4092,137.93,151.29,2.425,499.8
2017-09-24 19:00:00,43.0883,132.94,151.26,2.4,472.025
2017-09-24 20:00:00,44.0885,131.35,148.37,2.425,474.025
2017-09-24 21:00:00,44.5286,125.42,143.52,2.175,434.35
