timestamp,Fox_public_Bart,Bear_public_Valorie,Cockatoo_public_Shad
2017-08-26 04:00:00,36.0,71.25,77.475
2017-08-26 05:00:00,36.06,82.25,75.675
2017-08-26 06:00:00,33.9,127.0,75.05
2017-08-26 07:00:00,82.48,144.25,85.5
2017-08-26 08:00:00,116.89,176.25,82.35
2017-08-26 09:00:00,181.59,242.5,78.475
2017-08-26 10:00:00,189.52,319.25,81.325
2017-08-26 11:00:00,187.4,293.25,110.1
2017-08-26 12:00:00,185.5,291.25,135.2
2017-08-26 13:00:00,186.64,291.0,137.325
2017-08-26 14:00:00,188.42,293.75,133.925
2017-08-26 15:00:00,189.04,290.75,133.425
2017-08-26 16:00:00,189.74,294.25,135.2
2017-08-26 17:00:00,140.11,274.25,130.725
2017-08-26 18:00:00,118.57,263.0,126.825
2017-08-26 19:00:00,115.0,279.75,87.4
2017-08-26 20:00:00,112.1,296.25,73.8
2017-08-26 21:00:00,71.04,286.5,74.025
2017-08-26 22:00:00,35.48,137.5,73.55
2017-08-26 23:00:00,35.73,85.25,72.275
2017-08-27 00:00:00,35.5,79.75,72.025
2017-08-27 01:00:00,35.38,83.25,72.75
2017-08-27 02:00:00,34.97,80.75,76.225
2017-08-27 03:00:00,34.9,81.75,74.1
2017-08-27 04:00:00,35.36,89.75,74.225
2017-08-27 05:00:00,35.34,104.25,75.85
2017-08-27 06:00:00,32.58,100.75,79.775
2017-08-27 07:00:00,32.66,95.0,92.85
2017-08-27 08:00:00,39.42,100.5,91.3
2017-08-27 09:00:00,69.84,104.75,87.55
2017-08-27 10:00:00,155.13,180.0,86.525
2017-08-27 11:00:00,189.54,188.75,97.05
2017-08-27 12:00:00,198.23,276.0,137.85
2017-08-27 13:00:00,199.91,292.0,138.8
2017-08-27 14:00:00,201.5,293.0,136.3
2017-08-27 15:00:00,201.97,297.25,133.65
2017-08-27 16:00:00,202.4,290.0,136.25
2017-08-27 17:00:00,203.96,291.25,129.375
2017-08-27 18:00:00,198.09,287.75,128.65
2017-08-27 19:00:00,193.35,311.75,128.575
2017-08-27 20:00:00,191.91,309.75,129.975
2017-08-27 21:00:00,187.47,302.0,129.05
2017-08-27 22:00:00,133.29,292.5,126.975
2017-08-27 23:00:00,102.41,276.75,126.45
2017-08-28 00:00:00,61.1,271.0,97.55
2017-08-28 01:00:00,35.04,289.25,88.425
2017-08-28 02:00:00,35.3,114.25,86.725
2017-08-28 03:00:00,35.09,80.0,86.5
2017-08-28 04:00:00,34.89,97.75,94.875
2017-08-28 05:00:00,44.23,115.75,103.525
2017-08-28 06:00:00,176.61,181.0,112.3
2017-08-28 07:00:00,194.67,173.25,118.025
2017-08-28 08:00:00,201.98,197.5,136.55
2017-08-28 09:00:00,202.23,256.0,147.9
2017-08-28 10:00:00,209.29,331.0,159.575
2017-08-28 11:00:00,211.91,331.5,158.9
2017-08-28 12:00:00,213.75,329.75,168.525
2017-08-28 13:00:00,214.03,299.25,160.2
2017-08-28 14:00:00,214.85,296.5,163.2
2017-08-28 15:00:00,210.53,301.0,154.6
2017-08-28 16:00:00,207.71,297.25,153.95
2017-08-28 17:00:00,204.39,307.75,136.625
2017-08-28 18:00:00,201.9,305.75,132.45
2017-08-28 19:00:00,208.2,293.0,132.2
2017-08-28 20:00:00,200.71,250.25,137.525
2017-08-28 21:00:00,193.35,235.0,133.0
2017-08-28 22:00:00,137.07,236.0,129.675
2017-08-28 23:00:00,111.38,232.75,131.475
2017-08-29 00:00:00,100.54,231.25,99.775
2017-08-29 01:00:00,106.29,232.25,86.625
2017-08-29 02:00:00,111.34,84.5,87.8
2017-08-29 03:00:00,84.78,66.75,87.775
2017-08-29 04:00:00,35.68,79.0,95.5
2017-08-29 05:00:00,47.6,107.0,103.85
2017-08-29 06:00:00,179.31,175.75,103.45
2017-08-29 07:00:00,194.93,169.5,116.85
2017-08-29 08:00:00,198.13,194.75,138.0
2017-08-29 09:00:00,204.37,246.25,149.8
2017-08-29 10:00:00,207.29,252.0,160.35
2017-08-29 11:00:00,206.86,258.75,162.3
2017-08-29 12:00:00,212.02,267.75,158.975
2017-08-29 13:00:00,210.46,268.75,157.375
2017-08-29 14:00:00,211.11,268.5,160.55
2017-08-29 15:00:00,210.17,268.25,161.425
2017-08-29 16:00:00,210.66,270.75,157.1
2017-08-29 17:00:00,209.95,263.75,146.65
2017-08-29 18:00:00,202.55,259.0,138.825
2017-08-29 19:00:00,207.69,260.0,137.1
2017-08-29 20:00:00,200.84,260.5,136.875
2017-08-29 21:00:00,190.33,258.5,129.425
2017-08-29 22:00:00,140.32,255.75,128.275
2017-08-29 23:00:00,116.57,250.0,126.8
2017-08-30 00:00:00,60.24,239.25,100.5
2017-08-30 01:00:00,104.27,233.5,89.575
2017-08-30 02:00:00,109.78,80.75,92.15
2017-08-30 03:00:00,82.31,65.25,90.675
2017-08-30 04:00:00,36.41,78.75,99.55
2017-08-30 05:00:00,48.67,107.5,108.775
2017-08-30 06:00:00,182.61,174.0,106.075
2017-08-30 07:00:00,192.04,166.25,121.5
2017-08-30 08:00:00,197.08,192.75,140.175
2017-08-30 09:00:00,203.02,242.25,146.05
2017-08-30 10:00:00,207.92,255.75,159.95
2017-08-30 11:00:00,205.15,265.75,167.175
2017-08-30 12:00:00,208.59,342.25,177.025
2017-08-30 13:00:00,208.65,326.0,167.275
2017-08-30 14:00:00,211.02,329.25,161.45
2017-08-30 15:00:00,207.4,336.75,160.05
2017-08-30 16:00:00,206.6,341.0,154.825
2017-08-30 17:00:00,209.32,334.25,138.3
2017-08-30 18:00:00,204.2,323.5,138.6
2017-08-30 19:00:00,204.65,316.25,135.075
2017-08-30 20:00:00,193.67,308.0,135.575
2017-08-30 21:00:00,188.06,297.5,132.825
2017-08-30 22:00:00,138.21,290.5,130.925
2017-08-30 23:00:00,117.98,256.5,133.3
2017-08-31 00:00:00,88.33,254.75,104.55
2017-08-31 01:00:00,102.5,255.25,89.25
2017-08-31 02:00:00,109.26,102.25,92.6
2017-08-31 03:00:00,87.23,73.25,91.45
2017-08-31 04:00:00,36.66,83.0,94.975
2017-08-31 05:00:00,45.44,108.5,95.75
2017-08-31 06:00:00,172.13,169.0,104.0
2017-08-31 07:00:00,192.55,166.25,126.575
2017-08-31 08:00:00,205.01,199.0,142.05
2017-08-31 09:00:00,203.95,282.75,150.975
2017-08-31 10:00:00,210.24,329.5,153.925
2017-08-31 11:00:00,210.91,321.75,160.975
2017-08-31 12:00:00,206.04,299.0,158.95
2017-08-31 13:00:00,205.97,305.0,164.525
2017-08-31 14:00:00,194.98,312.25,158.475
2017-08-31 15:00:00,192.62,314.5,151.6
2017-08-31 16:00:00,190.69,310.0,151.0
2017-08-31 17:00:00,188.22,306.0,135.275
2017-08-31 18:00:00,182.93,299.0,132.775
2017-08-31 19:00:00,184.49,295.25,129.075
2017-08-31 20:00:00,180.14,289.5,130.175
2017-08-31 21:00:00,179.49,279.5,129.0
2017-08-31 22:00:00,128.53,275.25,129.075
2017-08-31 23:00:00,107.7,276.5,127.7
2017-09-01 00:00:00,93.78,272.25,98.0
2017-09-01 01:00:00,100.64,270.5,89.65
2017-09-01 02:00:00,108.88,100.0,89.45
2017-09-01 03:00:00,83.54,92.5,91.075
2017-09-01 04:00:00,37.07,104.0,99.65
2017-09-01 05:00:00,48.79,144.75,107.85
2017-09-01 06:00:00,169.4,212.0,117.0
2017-09-01 07:00:00,187.33,205.5,123.9
2017-09-01 08:00:00,198.01,234.75,141.625
2017-09-01 09:00:00,203.9,296.0,147.75
2017-09-01 10:00:00,203.51,303.75,153.05
2017-09-01 11:00:00,205.44,306.0,164.55
2017-09-01 12:00:00,202.79,311.5,152.425
2017-09-01 13:00:00,201.7,320.5,151.3
2017-09-01 14:00:00,203.53,316.5,151.525
2017-09-01 15:00:00,203.66,329.0,148.4
2017-09-01 16:00:00,201.53,326.25,148.35
2017-09-01 17:00:00,149.02,311.25,132.175
2017-09-01 18:00:00,124.24,303.0,86.35
2017-09-01 19:00:00,123.24,296.75,77.7
2017-09-01 20:00:00,121.27,288.75,79.5
2017-09-01 21:00:00,91.62,281.0,79.675
2017-09-01 22:00:00,41.15,119.5,78.325
2017-09-01 23:00:00,36.13,90.25,76.9
2017-09-02 00:00:00,65.44,82.0,77.05
2017-09-02 01:00:00,101.83,89.75,78.1
2017-09-02 02:00:00,106.59,82.0,78.325
2017-09-02 03:00:00,70.73,88.0,77.65
2017-09-02 04:00:00,36.43,90.0,80.6
2017-09-02 05:00:00,37.25,119.0,83.35
2017-09-02 06:00:00,34.96,169.25,89.2
2017-09-02 07:00:00,83.13,194.5,88.55
2017-09-02 08:00:00,85.63,210.25,88.175
2017-09-02 09:00:00,154.27,293.0,84.9
2017-09-02 10:00:00,165.13,299.5,83.15
2017-09-02 11:00:00,165.58,302.0,93.725
2017-09-02 12:00:00,172.37,308.0,129.625
2017-09-02 13:00:00,170.3,320.0,132.825
2017-09-02 14:00:00,175.05,327.5,131.925
2017-09-02 15:00:00,175.34,337.75,133.35
2017-09-02 16:00:00,179.5,343.5,129.8
2017-09-02 17:00:00,135.37,324.75,127.275
2017-09-02 18:00:00,114.76,308.5,102.1
2017-09-02 19:00:00,117.01,296.5,90.325
2017-09-02 20:00:00,114.93,290.0,79.75
2017-09-02 21:00:00,88.18,284.5,79.5
2017-09-02 22:00:00,52.08,166.0,79.35
2017-09-02 23:00:00,51.18,91.25,79.95
2017-09-03 00:00:00,50.21,83.0,76.525
2017-09-03 01:00:00,51.21,89.75,75.625
2017-09-03 02:00:00,52.21,83.5,78.175
2017-09-03 03:00:00,63.14,90.0,82.9
2017-09-03 04:00:00,64.87,88.75,79.4
2017-09-03 05:00:00,64.12,124.0,76.825
2017-09-03 06:00:00,65.15,120.0,83.95
2017-09-03 07:00:00,62.48,111.0,89.175
2017-09-03 08:00:00,61.63,115.0,86.425
2017-09-03 09:00:00,60.59,117.75,85.55
2017-09-03 10:00:00,154.84,177.75,85.925
2017-09-03 11:00:00,173.79,195.0,89.425
2017-09-03 12:00:00,169.08,270.0,129.475
2017-09-03 13:00:00,170.14,315.75,132.775
2017-09-03 14:00:00,170.65,314.25,134.925
2017-09-03 15:00:00,171.83,316.75,137.175
2017-09-03 16:00:00,175.65,317.75,136.0
2017-09-03 17:00:00,169.43,309.5,128.225
2017-09-03 18:00:00,170.75,306.25,101.375
2017-09-03 19:00:00,185.77,302.0,95.275
2017-09-03 20:00:00,178.86,289.75,95.025
2017-09-03 21:00:00,180.98,277.0,96.225
2017-09-03 22:00:00,129.05,273.75,95.325
2017-09-03 23:00:00,113.3,268.5,96.775
2017-09-04 00:00:00,58.21,270.25,83.0
2017-09-04 01:00:00,36.75,276.5,70.1
2017-09-04 02:00:00,36.05,282.75,68.575
2017-09-04 03:00:00,36.85,279.5,66.575
2017-09-04 04:00:00,37.26,272.0,66.4
2017-09-04 05:00:00,48.5,284.25,66.425
2017-09-04 06:00:00,112.07,280.75,73.7
2017-09-04 07:00:00,110.36,281.0,81.025
2017-09-04 08:00:00,104.67,285.25,91.9
2017-09-04 09:00:00,112.68,273.25,97.975
2017-09-04 10:00:00,108.04,270.0,102.225
2017-09-04 11:00:00,109.45,266.25,105.975
2017-09-04 12:00:00,173.98,269.0,135.175
2017-09-04 13:00:00,190.93,268.0,140.0
2017-09-04 14:00:00,191.68,270.5,138.5
2017-09-04 15:00:00,193.88,285.25,137.9
2017-09-04 16:00:00,192.08,276.5,138.45
2017-09-04 17:00:00,192.0,277.0,135.175
2017-09-04 18:00:00,192.52,275.75,109.325
2017-09-04 19:00:00,194.4,273.5,104.15
2017-09-04 20:00:00,149.89,274.25,103.8
2017-09-04 21:00:00,115.45,269.0,96.725
2017-09-04 22:00:00,100.38,269.75,101.225
2017-09-04 23:00:00,101.97,264.75,112.25
2017-09-05 00:00:00,93.25,276.75,95.975
2017-09-05 01:00:00,94.21,268.75,85.475
2017-09-05 02:00:00,98.13,134.5,87.275
2017-09-05 03:00:00,92.14,83.7349,86.575
2017-09-05 04:00:00,96.35,99.4106,96.475
2017-09-05 05:00:00,110.66,145.0385,106.725
2017-09-05 06:00:00,183.49,208.9285,106.35
2017-09-05 07:00:00,197.02,271.5,122.7
2017-09-05 08:00:00,199.81,282.0,145.95
2017-09-05 09:00:00,206.58,352.5,154.975
2017-09-05 10:00:00,212.72,323.5,158.525
2017-09-05 11:00:00,210.66,311.0,160.95
2017-09-05 12:00:00,207.43,318.5,162.55
2017-09-05 13:00:00,207.53,320.25,161.925
2017-09-05 14:00:00,210.86,322.0,161.55
2017-09-05 15:00:00,205.18,319.0,159.1
2017-09-05 16:00:00,207.34,317.0,165.275
2017-09-05 17:00:00,207.77,322.75,143.675
2017-09-05 18:00:00,201.39,319.0,141.35
2017-09-05 19:00:00,204.18,339.75,140.125
2017-09-05 20:00:00,203.03,342.75,133.35
2017-09-05 21:00:00,196.33,318.5,131.6
2017-09-05 22:00:00,141.12,328.0,131.3
2017-09-05 23:00:00,117.36,320.75,127.1
2017-09-06 00:00:00,102.92,312.0,101.15
2017-09-06 01:00:00,106.77,302.0,92.225
2017-09-06 02:00:00,114.82,136.5,92.15
2017-09-06 03:00:00,101.32,92.25,90.725
2017-09-06 04:00:00,38.87,93.0,95.625
2017-09-06 05:00:00,51.97,122.5,110.3
2017-09-06 06:00:00,179.74,200.0,109.825
2017-09-06 07:00:00,191.78,235.75,120.525
2017-09-06 08:00:00,201.98,273.0,144.15
2017-09-06 09:00:00,207.42,319.0,159.2
2017-09-06 10:00:00,213.0,312.25,156.05
2017-09-06 11:00:00,213.23,316.0,152.675
2017-09-06 12:00:00,216.79,323.5,155.625
2017-09-06 13:00:00,217.71,324.25,162.875
2017-09-06 14:00:00,215.96,337.75,162.175
2017-09-06 15:00:00,213.22,330.0,161.45
2017-09-06 16:00:00,212.05,334.25,154.275
2017-09-06 17:00:00,210.15,332.25,139.075
2017-09-06 18:00:00,203.46,333.0,133.875
2017-09-06 19:00:00,209.39,322.0,134.975
2017-09-06 20:00:00,206.01,314.25,137.775
2017-09-06 21:00:00,206.3,327.25,136.25
2017-09-06 22:00:00,145.68,324.25,130.275
2017-09-06 23:00:00,116.02,326.0,126.525
2017-09-07 00:00:00,92.34,315.0,101.075
2017-09-07 01:00:00,98.79,320.75,92.175
2017-09-07 02:00:00,111.0,141.0,91.575
2017-09-07 03:00:00,81.13,85.0,89.65
2017-09-07 04:00:00,36.13,97.75,93.95
2017-09-07 05:00:00,47.86,128.25,101.1
2017-09-07 06:00:00,176.87,205.0,105.225
2017-09-07 07:00:00,146.65,256.5,119.375
2017-09-07 08:00:00,205.33,281.5,135.05
2017-09-07 09:00:00,206.51,329.75,149.325
2017-09-07 10:00:00,217.55,327.5,157.65
2017-09-07 11:00:00,216.27,331.75,156.3
2017-09-07 12:00:00,210.58,330.5,156.575
2017-09-07 13:00:00,213.54,339.5,161.65
2017-09-07 14:00:00,213.83,339.25,156.075
2017-09-07 15:00:00,214.51,343.75,154.9
2017-09-07 16:00:00,216.21,339.75,148.95
2017-09-07 17:00:00,209.69,337.0,140.725
2017-09-07 18:00:00,205.66,330.25,134.25
2017-09-07 19:00:00,211.4,328.5,133.075
2017-09-07 20:00:00,214.58,339.5,133.275
2017-09-07 21:00:00,202.67,327.5,133.775
2017-09-07 22:00:00,141.21,321.5,131.925
2017-09-07 23:00:00,117.43,319.25,133.85
2017-09-08 00:00:00,103.29,294.0,103.75
2017-09-08 01:00:00,104.59,277.0,94.65
2017-09-08 02:00:00,109.4,124.0,94.5
2017-09-08 03:00:00,89.3,95.25,93.65
2017-09-08 04:00:00,37.4,96.75,101.825
2017-09-08 05:00:00,49.0,136.25,109.75
2017-09-08 06:00:00,183.86,198.0,113.775
2017-09-08 07:00:00,200.07,210.75,124.375
2017-09-08 08:00:00,204.9,227.5,141.425
2017-09-08 09:00:00,204.21,302.25,153.875
2017-09-08 10:00:00,207.82,310.5,155.325
2017-09-08 11:00:00,210.37,324.5,158.25
2017-09-08 12:00:00,209.86,336.5,168.5
2017-09-08 13:00:00,211.79,346.75,165.125
2017-09-08 14:00:00,209.71,342.75,169.275
2017-09-08 15:00:00,207.39,340.5,160.05
2017-09-08 16:00:00,207.53,340.25,149.375
2017-09-08 17:00:00,151.15,330.0,133.35
2017-09-08 18:00:00,124.46,321.25,91.95
2017-09-08 19:00:00,119.61,306.5,79.125
2017-09-08 20:00:00,116.15,297.75,78.575
2017-09-08 21:00:00,82.5,284.75,76.375
2017-09-08 22:00:00,35.61,148.5,75.825
2017-09-08 23:00:00,35.84,85.0,76.1
2017-09-09 00:00:00,53.3,89.25,77.425
2017-09-09 01:00:00,105.71,84.6,77.05
2017-09-09 02:00:00,108.96,88.25,76.225
2017-09-09 03:00:00,73.27,88.25,78.175
2017-09-09 04:00:00,36.24,92.5,76.65
2017-09-09 05:00:00,36.13,112.0,77.275
2017-09-09 06:00:00,35.37,167.0,87.05
2017-09-09 07:00:00,85.99,197.5,88.175
2017-09-09 08:00:00,124.08,225.5,85.175
2017-09-09 09:00:00,190.84,285.75,83.575
2017-09-09 10:00:00,197.47,291.75,85.575
2017-09-09 11:00:00,194.79,317.0,99.5
2017-09-09 12:00:00,195.31,342.0,128.825
2017-09-09 13:00:00,193.58,347.0,134.125
2017-09-09 14:00:00,193.53,339.75,140.35
2017-09-09 15:00:00,193.88,339.25,135.3
2017-09-09 16:00:00,198.02,336.0,134.7
2017-09-09 17:00:00,141.93,325.7429,128.375
2017-09-09 18:00:00,119.25,309.5341,127.425
2017-09-09 19:00:00,120.97,308.5,91.8
2017-09-09 20:00:00,116.11,291.75,79.275
2017-09-09 21:00:00,80.18,279.75,79.175
2017-09-09 22:00:00,35.26,147.0,80.425
2017-09-09 23:00:00,34.9,84.25,80.55
2017-09-10 00:00:00,34.91,86.0,78.275
2017-09-10 01:00:00,36.77,87.5,77.475
2017-09-10 02:00:00,36.54,82.25,76.85
2017-09-10 03:00:00,36.85,87.25,77.725
2017-09-10 04:00:00,35.44,91.25,78.3
2017-09-10 05:00:00,36.49,108.25,83.975
2017-09-10 06:00:00,34.88,104.25,89.05
2017-09-10 07:00:00,32.73,103.75,89.4
2017-09-10 08:00:00,37.99,102.5,91.4
2017-09-10 09:00:00,67.65,109.75,92.725
2017-09-10 10:00:00,156.72,187.5,87.075
2017-09-10 11:00:00,192.6,202.25,92.65
2017-09-10 12:00:00,192.38,256.5,129.7
2017-09-10 13:00:00,201.48,281.75,132.775
2017-09-10 14:00:00,205.65,285.0,134.0
2017-09-10 15:00:00,206.34,286.5,134.025
2017-09-10 16:00:00,207.97,286.25,134.675
2017-09-10 17:00:00,198.04,284.75,126.1
2017-09-10 18:00:00,194.01,282.0,125.15
2017-09-10 19:00:00,190.59,282.25,130.85
2017-09-10 20:00:00,194.7,276.0,130.7
2017-09-10 21:00:00,191.76,268.75,135.225
2017-09-10 22:00:00,139.16,271.75,135.475
2017-09-10 23:00:00,115.76,265.75,137.925
2017-09-11 00:00:00,58.7,267.0,108.425
2017-09-11 01:00:00,97.32,271.25,96.025
2017-09-11 02:00:00,94.67,107.5,95.925
2017-09-11 03:00:00,36.65,112.5,93.7
2017-09-11 04:00:00,35.97,102.0,101.425
2017-09-11 05:00:00,48.08,180.0,111.95
2017-09-11 06:00:00,182.86,286.0,121.675
2017-09-11 07:00:00,194.48,305.75,131.15
2017-09-11 08:00:00,202.75,314.5,147.85
2017-09-11 09:00:00,206.18,340.75,158.675
2017-09-11 10:00:00,213.11,316.0,158.125
2017-09-11 11:00:00,208.04,320.25,165.475
2017-09-11 12:00:00,210.21,326.25,160.7
2017-09-11 13:00:00,209.68,334.5,167.375
2017-09-11 14:00:00,214.11,337.5,156.8
2017-09-11 15:00:00,208.63,336.0,154.375
2017-09-11 16:00:00,209.66,331.25,154.175
2017-09-11 17:00:00,205.36,319.5,136.05
2017-09-11 18:00:00,207.38,326.75,138.425
2017-09-11 19:00:00,205.78,319.75,133.275
2017-09-11 20:00:00,205.11,321.75,136.55
2017-09-11 21:00:00,203.5,351.25,130.25
2017-09-11 22:00:00,144.05,332.0,127.325
2017-09-11 23:00:00,117.57,311.25,128.725
2017-09-12 00:00:00,91.07,295.25,102.0
2017-09-12 01:00:00,104.75,294.25,88.75
2017-09-12 02:00:00,109.91,115.25,90.65
2017-09-12 03:00:00,93.55,87.0,89.675
2017-09-12 04:00:00,35.66,104.25,97.85
2017-09-12 05:00:00,49.6,137.5,110.325
2017-09-12 06:00:00,179.54,241.75,116.275
2017-09-12 07:00:00,198.67,277.0,123.35
2017-09-12 08:00:00,201.16,300.0,140.725
2017-09-12 09:00:00,207.94,313.5,152.275
2017-09-12 10:00:00,216.06,304.75,155.825
2017-09-12 11:00:00,211.37,310.25,159.55
2017-09-12 12:00:00,211.57,320.5,169.825
2017-09-12 13:00:00,215.08,322.75,162.575
2017-09-12 14:00:00,213.67,321.0,161.55
2017-09-12 15:00:00,211.24,336.0,155.1
2017-09-12 16:00:00,208.81,340.5,154.525
2017-09-12 17:00:00,210.29,350.5,144.0
2017-09-12 18:00:00,210.27,343.6,137.325
2017-09-12 19:00:00,207.76,341.75,138.55
2017-09-12 20:00:00,207.2,331.0,139.575
2017-09-12 21:00:00,203.66,326.75,132.8
2017-09-12 22:00:00,141.19,323.25,138.6
2017-09-12 23:00:00,116.51,322.5,131.1
2017-09-13 00:00:00,86.72,313.0,104.425
2017-09-13 01:00:00,101.18,311.5,88.875
2017-09-13 02:00:00,108.77,110.25,91.975
2017-09-13 03:00:00,86.03,85.0,89.375
2017-09-13 04:00:00,36.09,104.0,99.7
2017-09-13 05:00:00,48.2,132.25,106.475
2017-09-13 06:00:00,178.99,228.0,116.875
2017-09-13 07:00:00,195.06,245.5,124.2
2017-09-13 08:00:00,203.94,277.0,143.7
2017-09-13 09:00:00,208.89,313.5,155.625
2017-09-13 10:00:00,211.68,317.75,159.475
2017-09-13 11:00:00,207.95,304.75,160.175
2017-09-13 12:00:00,206.91,347.0,161.875
2017-09-13 13:00:00,209.96,340.5,162.125
2017-09-13 14:00:00,209.26,346.0,163.675
2017-09-13 15:00:00,210.73,338.5,168.425
2017-09-13 16:00:00,205.94,327.75,160.75
2017-09-13 17:00:00,208.4,318.25,152.425
2017-09-13 18:00:00,204.08,311.25,140.675
2017-09-13 19:00:00,206.48,327.75,138.6
2017-09-13 20:00:00,205.48,325.5,135.025
2017-09-13 21:00:00,197.31,312.75,134.375
2017-09-13 22:00:00,139.97,313.0,131.575
2017-09-13 23:00:00,119.55,304.0,132.075
2017-09-14 00:00:00,88.64,278.75,101.8
2017-09-14 01:00:00,103.36,274.5,88.875
2017-09-14 02:00:00,110.61,103.75,89.075
2017-09-14 03:00:00,75.35,86.75,91.75
2017-09-14 04:00:00,35.6,106.5,102.4
2017-09-14 05:00:00,48.55,130.25,104.1
2017-09-14 06:00:00,181.46,209.5,104.4
2017-09-14 07:00:00,198.2,204.25,123.1
2017-09-14 08:00:00,201.2,204.75,145.725
2017-09-14 09:00:00,208.87,250.0,160.275
2017-09-14 10:00:00,211.7,257.0,164.65
2017-09-14 11:00:00,213.69,263.75,164.025
2017-09-14 12:00:00,210.43,323.25,163.075
2017-09-14 13:00:00,208.49,323.25,163.225
2017-09-14 14:00:00,210.7,333.25,157.225
2017-09-14 15:00:00,209.7,327.75,152.125
2017-09-14 16:00:00,210.44,330.0,148.8
2017-09-14 17:00:00,210.36,312.75,137.725
2017-09-14 18:00:00,207.98,309.75,127.5
2017-09-14 19:00:00,206.5,296.4,130.6
2017-09-14 20:00:00,201.43,284.0,123.975
2017-09-14 21:00:00,198.37,274.5,125.55
2017-09-14 22:00:00,137.85,265.75,123.7
2017-09-14 23:00:00,118.34,261.75,122.8
2017-09-15 00:00:00,95.92,256.5,102.3
2017-09-15 01:00:00,102.0,264.25,93.9
2017-09-15 02:00:00,107.62,80.0,91.525
2017-09-15 03:00:00,84.12,69.0,91.6
2017-09-15 04:00:00,37.5,86.5,101.75
2017-09-15 05:00:00,50.59,111.25,106.55
2017-09-15 06:00:00,181.85,170.0,107.925
2017-09-15 07:00:00,198.77,182.0,120.125
2017-09-15 08:00:00,204.49,209.0,136.825
2017-09-15 09:00:00,210.88,248.0,140.825
2017-09-15 10:00:00,210.84,262.25,159.225
2017-09-15 11:00:00,216.17,319.5,165.825
2017-09-15 12:00:00,216.84,319.5,167.55
2017-09-15 13:00:00,217.45,323.5,161.15
2017-09-15 14:00:00,216.67,326.25,155.725
2017-09-15 15:00:00,216.82,318.25,158.25
2017-09-15 16:00:00,214.23,327.25,149.475
2017-09-15 17:00:00,156.38,318.0,134.725
2017-09-15 18:00:00,127.56,293.25,92.425
2017-09-15 19:00:00,123.55,284.0,80.0
2017-09-15 20:00:00,118.49,246.25,79.775
2017-09-15 21:00:00,77.32,231.75,78.225
2017-09-15 22:00:00,37.01,139.0,77.2
2017-09-15 23:00:00,47.71,67.75,78.375
2017-09-16 00:00:00,96.65,66.75,76.0
2017-09-16 01:00:00,99.06,67.25,74.325
2017-09-16 02:00:00,105.83,67.5,75.875
2017-09-16 03:00:00,68.68,67.5,76.275
2017-09-16 04:00:00,36.42,72.5,75.9
2017-09-16 05:00:00,36.73,87.25,75.05
2017-09-16 06:00:00,34.35,127.75,75.175
2017-09-16 07:00:00,85.59,155.25,86.2
2017-09-16 08:00:00,120.77,181.25,84.275
2017-09-16 09:00:00,186.84,246.0,85.125
2017-09-16 10:00:00,197.76,252.0,86.8
2017-09-16 11:00:00,197.06,263.5,114.75
2017-09-16 12:00:00,196.05,313.0,143.35
2017-09-16 13:00:00,198.17,304.6997,147.4
2017-09-16 14:00:00,198.12,305.2829,139.825
2017-09-16 15:00:00,199.22,309.25,136.725
2017-09-16 16:00:00,196.79,310.0,138.75
2017-09-16 17:00:00,140.76,313.75,135.65
2017-09-16 18:00:00,121.74,306.5,136.1
2017-09-16 19:00:00,122.97,276.5,103.9
2017-09-16 20:00:00,118.73,266.5,79.95
2017-09-16 21:00:00,80.28,260.25,80.425
2017-09-16 22:00:00,34.84,158.0,80.175
2017-09-16 23:00:00,35.19,77.25,80.625
2017-09-17 00:00:00,33.69,66.0,78.575
2017-09-17 01:00:00,36.77,65.75,77.125
2017-09-17 02:00:00,35.83,66.5,81.0
2017-09-17 03:00:00,36.22,65.5,82.425
2017-09-17 04:00:00,36.07,71.0,85.25
2017-09-17 05:00:00,36.31,85.75,79.5
2017-09-17 06:00:00,33.82,82.75,75.075
2017-09-17 07:00:00,33.24,82.25,86.9
2017-09-17 08:00:00,40.29,81.0,84.55
2017-09-17 09:00:00,71.31,85.0,84.9
2017-09-17 10:00:00,152.45,142.0,90.25
2017-09-17 11:00:00,197.13,180.0,122.125
2017-09-17 12:00:00,195.82,266.0,142.85
2017-09-17 13:00:00,201.45,328.75,145.1
2017-09-17 14:00:00,208.72,336.75,144.95
2017-09-17 15:00:00,201.97,339.25,144.925
2017-09-17 16:00:00,201.41,330.75,144.9
2017-09-17 17:00:00,204.34,317.25,143.45
2017-09-17 18:00:00,206.19,312.5,137.8
2017-09-17 19:00:00,205.88,313.25,138.05
2017-09-17 20:00:00,202.71,287.5,141.725
2017-09-17 21:00:00,199.49,279.75,133.1
2017-09-17 22:00:00,141.22,292.25,131.425
2017-09-17 23:00:00,117.9,280.0,131.175
2017-09-18 00:00:00,60.15,283.75,103.225
2017-09-18 01:00:00,35.77,273.0,89.55
2017-09-18 02:00:00,37.19,131.5,90.925
2017-09-18 03:00:00,37.39,85.0,90.2
2017-09-18 04:00:00,35.15,105.5,100.625
2017-09-18 05:00:00,47.33,132.5,105.225
2017-09-18 06:00:00,181.04,189.75,104.125
2017-09-18 07:00:00,201.68,233.5,123.475
2017-09-18 08:00:00,203.57,262.75,143.225
2017-09-18 09:00:00,206.89,318.75,154.775
